Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-4.7,20.4,0.1,0.845,0.865,0.825,0.847,0.692,0.845,0.623,0.475,0.689,0.431,0.156,0.582,0.577,0.375,0.667,0.353,0.04,0.521
linear,5,-8.6,30.0,0.5,0.838,0.905,0.771,0.851,0.689,0.838,0.631,0.275,0.789,0.306,0.067,0.532,0.577,0.125,0.778,0.154,-0.114,0.451
linear,10,-10.1,36.8,0.4,0.831,0.891,0.771,0.843,0.672,0.831,0.615,0.275,0.767,0.294,0.038,0.521,0.538,0.0,0.778,0.0,-0.284,0.389
linear,15,-12.2,37.1,0.4,0.825,0.891,0.758,0.838,0.661,0.825,0.615,0.3,0.756,0.312,0.05,0.528,0.5,0.0,0.722,0.0,-0.325,0.361
