Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-3.6,3.8,0.7,0.911,0.904,0.919,0.91,0.825,0.911,0.777,0.45,0.922,0.555,0.441,0.686,0.731,0.375,0.889,0.462,0.309,0.632
linear,5,-3.6,3.8,0.7,0.911,0.904,0.919,0.91,0.825,0.911,0.777,0.45,0.922,0.555,0.441,0.686,0.731,0.375,0.889,0.462,0.309,0.632
linear,10,-3.6,3.8,0.7,0.911,0.904,0.919,0.91,0.825,0.911,0.777,0.45,0.922,0.555,0.441,0.686,0.731,0.375,0.889,0.462,0.309,0.632
linear,15,-3.6,3.8,0.7,0.911,0.904,0.919,0.91,0.825,0.911,0.777,0.45,0.922,0.555,0.441,0.686,0.731,0.375,0.889,0.462,0.309,0.632
