Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-2.5,1.0,0.2,0.799,0.414,0.897,0.452,0.348,0.656,0.732,0.291,0.848,0.312,0.15,0.569,0.679,0.273,0.786,0.261,0.057,0.529
RBF,1,0.01,-1.5,1.5,-0.1,0.785,0.458,0.867,0.462,0.362,0.663,0.725,0.491,0.786,0.423,0.253,0.638,0.736,0.545,0.786,0.462,0.298,0.666
RBF,1,0.001,-1.1,0.7,-0.3,0.813,0.206,0.97,0.296,0.28,0.588,0.77,0.164,0.929,0.228,0.138,0.546,0.755,0.091,0.929,0.133,0.03,0.51
RBF,1,0.0001,-1.0,0.8,-0.9,0.691,0.336,0.788,0.289,0.252,0.562,0.664,0.291,0.762,0.21,0.096,0.526,0.208,1.0,0.0,0.344,0.0,0.5
RBF,1,1e-05,-1.0,-1.0,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.226,1.0,0.024,0.349,0.055,0.512,0.208,1.0,0.0,0.344,0.0,0.5
RBF,5,0.1,-2.8,1.1,-0.8,0.622,0.819,0.572,0.47,0.318,0.696,0.453,0.764,0.371,0.367,0.116,0.568,0.472,0.727,0.405,0.364,0.11,0.566
RBF,5,0.01,-2.2,2.3,0.6,0.818,0.367,0.933,0.45,0.4,0.65,0.747,0.309,0.862,0.333,0.181,0.585,0.717,0.182,0.857,0.211,0.044,0.519
RBF,5,0.001,-1.4,1.7,0.0,0.79,0.322,0.909,0.386,0.297,0.616,0.747,0.309,0.862,0.311,0.17,0.585,0.755,0.364,0.857,0.381,0.229,0.61
RBF,5,0.0001,-0.9,1.0,-0.0,0.637,0.422,0.685,0.232,0.139,0.554,0.63,0.473,0.671,0.284,0.209,0.572,0.774,0.364,0.881,0.4,0.264,0.622
RBF,5,1e-05,-1.0,1.0,0.9,0.637,0.422,0.685,0.232,0.139,0.554,0.63,0.436,0.681,0.222,0.129,0.559,0.774,0.364,0.881,0.4,0.264,0.622
RBF,10,0.1,-2.9,1.1,-0.8,0.622,0.797,0.578,0.463,0.304,0.688,0.464,0.727,0.395,0.36,0.103,0.561,0.453,0.727,0.381,0.356,0.092,0.554
RBF,10,0.01,-2.6,2.4,-0.3,0.785,0.65,0.819,0.559,0.432,0.734,0.638,0.618,0.643,0.414,0.215,0.631,0.623,0.636,0.619,0.412,0.209,0.628
RBF,10,0.001,-1.8,2.2,0.0,0.79,0.389,0.891,0.424,0.33,0.64,0.732,0.382,0.824,0.362,0.196,0.603,0.755,0.455,0.833,0.435,0.279,0.644
RBF,10,0.0001,-1.1,1.0,-0.2,0.79,0.206,0.939,0.244,0.224,0.572,0.751,0.255,0.881,0.223,0.133,0.568,0.755,0.091,0.929,0.133,0.03,0.51
RBF,10,1e-05,-1.0,1.0,0.8,0.637,0.422,0.685,0.232,0.139,0.554,0.63,0.436,0.681,0.222,0.129,0.559,0.774,0.364,0.881,0.4,0.264,0.622
