Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.5,-0.0,-0.4,0.761,0.769,0.759,0.566,0.448,0.764,0.683,0.982,0.605,0.563,0.476,0.793,0.679,1.0,0.595,0.564,0.484,0.798
RBF,1,0.01,-2.2,1.3,-0.2,0.776,0.722,0.789,0.577,0.452,0.756,0.721,0.927,0.667,0.582,0.486,0.797,0.698,0.909,0.643,0.556,0.448,0.776
RBF,1,0.001,-1.2,1.0,-0.2,0.843,0.419,0.952,0.516,0.454,0.686,0.857,0.782,0.876,0.69,0.613,0.829,0.868,0.909,0.857,0.741,0.677,0.883
RBF,1,0.0001,-1.0,0.8,-0.9,0.663,0.656,0.667,0.486,0.314,0.661,0.672,1.0,0.586,0.598,0.481,0.793,0.208,1.0,0.0,0.344,0.0,0.5
RBF,1,1e-05,-1.0,1.0,-1.0,0.21,1.0,0.006,0.342,0.016,0.503,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
RBF,5,0.1,-1.5,-0.0,-0.5,0.737,0.839,0.71,0.568,0.456,0.775,0.6,0.982,0.5,0.505,0.399,0.741,0.585,1.0,0.476,0.5,0.398,0.738
RBF,5,0.01,-2.9,1.5,-0.6,0.732,0.789,0.716,0.555,0.43,0.753,0.675,0.927,0.61,0.545,0.437,0.768,0.642,0.909,0.571,0.513,0.39,0.74
RBF,5,0.001,-1.9,2.3,0.0,0.823,0.508,0.904,0.533,0.428,0.706,0.823,0.891,0.805,0.676,0.596,0.848,0.811,0.909,0.786,0.667,0.588,0.847
RBF,5,0.0001,-0.9,0.8,-0.4,0.676,0.669,0.673,0.501,0.359,0.671,0.679,0.945,0.61,0.598,0.472,0.777,0.774,1.0,0.714,0.647,0.584,0.857
RBF,5,1e-05,-1.0,1.0,-0.9,0.334,0.825,0.2,0.322,0.064,0.512,0.325,0.818,0.195,0.306,0.029,0.507,0.208,1.0,0.0,0.344,0.0,0.5
RBF,10,0.1,-1.5,-0.0,-0.5,0.737,0.839,0.71,0.568,0.456,0.775,0.6,0.982,0.5,0.505,0.399,0.741,0.585,1.0,0.476,0.5,0.398,0.738
RBF,10,0.01,-2.9,1.9,0.0,0.823,0.553,0.891,0.55,0.444,0.722,0.823,0.8,0.829,0.649,0.555,0.814,0.83,0.818,0.833,0.667,0.576,0.826
RBF,10,0.001,-2.5,2.9,0.0,0.809,0.631,0.855,0.567,0.453,0.743,0.785,0.891,0.757,0.634,0.545,0.824,0.755,0.909,0.714,0.606,0.513,0.812
RBF,10,0.0001,-1.2,0.7,-0.4,0.785,0.722,0.801,0.585,0.468,0.761,0.747,0.982,0.686,0.619,0.546,0.834,0.736,1.0,0.667,0.611,0.542,0.833
RBF,10,1e-05,-1.0,1.0,-0.1,0.447,0.8,0.345,0.34,0.117,0.573,0.43,0.8,0.333,0.328,0.108,0.567,0.208,1.0,0.0,0.344,0.0,0.5
