Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-7.0,15.5,0.9,0.879,0.85,0.906,0.875,0.764,0.878,0.754,0.65,0.8,0.619,0.44,0.725,0.692,0.625,0.722,0.556,0.329,0.674
linear,5,-10.1,22.8,0.8,0.866,0.892,0.838,0.871,0.734,0.865,0.692,0.5,0.778,0.497,0.278,0.639,0.692,0.5,0.778,0.5,0.278,0.639
linear,10,-14.0,31.7,0.9,0.859,0.906,0.811,0.866,0.722,0.859,0.677,0.5,0.756,0.485,0.252,0.628,0.731,0.5,0.833,0.533,0.347,0.667
linear,15,-16.4,42.8,0.8,0.852,0.906,0.798,0.861,0.71,0.852,0.692,0.55,0.756,0.52,0.297,0.653,0.692,0.5,0.778,0.5,0.278,0.639
