Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-6.0,12.5,0.5,0.906,0.931,0.88,0.908,0.819,0.906,0.723,0.65,0.756,0.596,0.398,0.703,0.731,0.625,0.778,0.588,0.391,0.701
linear,5,-8.3,13.3,0.5,0.899,0.917,0.88,0.899,0.806,0.899,0.662,0.625,0.678,0.536,0.29,0.651,0.577,0.625,0.556,0.476,0.167,0.59
linear,10,-8.3,13.3,0.5,0.899,0.917,0.88,0.899,0.806,0.899,0.662,0.625,0.678,0.536,0.29,0.651,0.577,0.625,0.556,0.476,0.167,0.59
linear,15,-8.3,13.3,0.5,0.899,0.917,0.88,0.899,0.806,0.899,0.662,0.625,0.678,0.536,0.29,0.651,0.577,0.625,0.556,0.476,0.167,0.59
