Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.2,7.2,0.5,0.892,0.891,0.891,0.891,0.787,0.891,0.769,0.575,0.856,0.597,0.446,0.715,0.769,0.75,0.778,0.667,0.501,0.764
linear,5,-5.2,7.2,0.5,0.892,0.891,0.891,0.891,0.787,0.891,0.769,0.575,0.856,0.597,0.446,0.715,0.769,0.75,0.778,0.667,0.501,0.764
linear,10,-5.2,7.2,0.5,0.892,0.891,0.891,0.891,0.787,0.891,0.769,0.575,0.856,0.597,0.446,0.715,0.769,0.75,0.778,0.667,0.501,0.764
linear,15,-5.2,7.2,0.5,0.892,0.891,0.891,0.891,0.787,0.891,0.769,0.575,0.856,0.597,0.446,0.715,0.769,0.75,0.778,0.667,0.501,0.764
