Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-40.6,14.3,0.2,0.883,0.862,0.904,0.88,0.771,0.883,0.673,0.263,0.803,0.275,0.067,0.533,0.658,0.158,0.817,0.182,-0.028,0.487
poly,1,2,0.1,1,-23.1,7.2,0.1,0.871,0.888,0.854,0.872,0.748,0.871,0.653,0.389,0.737,0.35,0.119,0.563,0.658,0.421,0.733,0.372,0.143,0.577
poly,1,2,0.1,2,-25.6,7.8,0.2,0.869,0.871,0.867,0.868,0.743,0.869,0.656,0.379,0.743,0.345,0.115,0.561,0.658,0.421,0.733,0.372,0.143,0.577
poly,1,2,0.1,3,-28.1,7.9,0.4,0.871,0.842,0.9,0.866,0.746,0.871,0.678,0.358,0.78,0.348,0.136,0.569,0.658,0.316,0.767,0.308,0.081,0.541
poly,1,2,0.1,4,-30.2,8.1,0.5,0.865,0.829,0.9,0.858,0.734,0.865,0.686,0.347,0.793,0.347,0.141,0.57,0.658,0.316,0.767,0.308,0.081,0.541
poly,1,2,0.01,0,-2.3,2.5,-0.8,0.729,0.833,0.625,0.755,0.47,0.729,0.524,0.611,0.497,0.382,0.092,0.554,0.532,0.632,0.5,0.393,0.113,0.566
poly,1,2,0.01,1,-6.4,3.4,-0.1,0.775,0.825,0.725,0.786,0.554,0.775,0.592,0.347,0.67,0.291,0.016,0.509,0.57,0.368,0.633,0.292,0.002,0.501
poly,1,2,0.01,2,-8.5,4.8,-0.1,0.781,0.838,0.725,0.793,0.567,0.781,0.547,0.432,0.583,0.314,0.013,0.507,0.519,0.474,0.533,0.321,0.006,0.504
poly,1,2,0.01,3,-11.2,6.1,-0.1,0.777,0.829,0.725,0.788,0.559,0.777,0.542,0.421,0.58,0.306,0.001,0.501,0.519,0.421,0.55,0.296,-0.025,0.486
poly,1,2,0.01,4,-12.6,7.0,-0.1,0.773,0.825,0.721,0.784,0.551,0.773,0.534,0.453,0.56,0.317,0.011,0.506,0.557,0.526,0.567,0.364,0.08,0.546
poly,1,2,0.001,0,-0.3,0.1,-0.2,0.538,0.983,0.092,0.681,0.152,0.538,0.238,0.863,0.04,0.352,-0.228,0.452,0.608,0.368,0.683,0.311,0.047,0.526
poly,1,2,0.001,1,-1.7,2.1,-0.3,0.692,0.592,0.792,0.655,0.393,0.692,0.676,0.442,0.75,0.395,0.181,0.596,0.62,0.421,0.683,0.348,0.094,0.552
poly,1,2,0.001,2,-2.3,2.6,-0.2,0.719,0.638,0.8,0.693,0.446,0.719,0.635,0.389,0.713,0.339,0.095,0.551,0.582,0.316,0.667,0.267,-0.016,0.491
poly,1,2,0.001,3,-3.0,3.2,0.0,0.71,0.583,0.838,0.666,0.439,0.71,0.671,0.326,0.78,0.324,0.106,0.553,0.633,0.316,0.733,0.293,0.047,0.525
poly,1,2,0.001,4,-3.8,3.3,-0.2,0.729,0.758,0.7,0.738,0.461,0.729,0.58,0.411,0.633,0.32,0.039,0.522,0.519,0.421,0.55,0.296,-0.025,0.486
poly,1,3,0.1,0,-29.3,54.4,0.3,0.871,0.812,0.929,0.862,0.75,0.871,0.729,0.242,0.883,0.297,0.148,0.563,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.1,1,-29.7,19.4,0.0,0.885,0.938,0.833,0.891,0.778,0.885,0.653,0.4,0.733,0.358,0.126,0.567,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,3,0.1,2,-29.7,16.7,0.2,0.875,0.908,0.842,0.879,0.757,0.875,0.684,0.421,0.767,0.392,0.182,0.594,0.671,0.421,0.75,0.381,0.161,0.586
poly,1,3,0.1,3,-29.7,16.3,0.1,0.873,0.912,0.833,0.878,0.752,0.873,0.663,0.432,0.737,0.382,0.158,0.584,0.658,0.421,0.733,0.372,0.143,0.577
poly,1,3,0.1,4,-29.4,16.4,0.1,0.871,0.908,0.833,0.875,0.749,0.871,0.656,0.432,0.727,0.376,0.146,0.579,0.658,0.421,0.733,0.372,0.143,0.577
poly,1,3,0.01,0,-1.8,2.7,-0.7,0.631,0.3,0.962,0.448,0.351,0.631,0.739,0.095,0.943,0.149,0.066,0.519,0.734,0.105,0.933,0.16,0.062,0.519
poly,1,3,0.01,1,-8.0,4.0,0.2,0.794,0.762,0.825,0.786,0.59,0.794,0.691,0.316,0.81,0.329,0.13,0.563,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,3,0.01,2,-15.8,6.0,0.3,0.812,0.775,0.85,0.804,0.627,0.812,0.673,0.347,0.777,0.339,0.123,0.562,0.684,0.368,0.783,0.359,0.149,0.576
poly,1,3,0.01,3,-16.6,7.7,0.4,0.821,0.762,0.879,0.809,0.647,0.821,0.678,0.326,0.79,0.327,0.117,0.558,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,3,0.01,4,-18.6,9.3,-0.2,0.825,0.912,0.738,0.839,0.661,0.825,0.529,0.442,0.557,0.311,-0.001,0.499,0.532,0.474,0.55,0.327,0.02,0.512
poly,1,3,0.001,0,-0.2,0.1,-0.2,0.5,1.0,0.0,0.667,0.0,0.5,0.215,0.895,0.0,0.354,-0.286,0.447,0.215,0.895,0.0,0.354,-0.286,0.447
poly,1,3,0.001,1,-2.0,2.4,-0.2,0.708,0.579,0.838,0.663,0.434,0.708,0.686,0.368,0.787,0.36,0.154,0.578,0.633,0.316,0.733,0.293,0.047,0.525
poly,1,3,0.001,2,-4.9,3.7,-0.2,0.744,0.788,0.7,0.755,0.491,0.744,0.554,0.4,0.603,0.302,0.003,0.502,0.544,0.421,0.583,0.308,0.004,0.502
poly,1,3,0.001,3,-7.3,4.5,-0.1,0.758,0.796,0.721,0.767,0.519,0.758,0.549,0.4,0.597,0.299,-0.003,0.498,0.532,0.368,0.583,0.275,-0.042,0.476
