Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-8.5,4.4,0.3,0.91,0.917,0.904,0.911,0.823,0.91,0.701,0.189,0.863,0.232,0.062,0.526,0.684,0.105,0.867,0.138,-0.036,0.486
poly,1,2,0.1,1,-8.0,4.0,0.4,0.938,0.954,0.921,0.938,0.876,0.938,0.729,0.221,0.89,0.279,0.134,0.556,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,2,-7.7,4.8,0.4,0.929,0.958,0.9,0.931,0.86,0.929,0.732,0.232,0.89,0.291,0.149,0.561,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,3,-7.5,5.3,0.5,0.933,0.946,0.921,0.934,0.867,0.933,0.729,0.211,0.893,0.272,0.132,0.552,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,4,-7.9,5.6,0.4,0.929,0.954,0.904,0.931,0.86,0.929,0.714,0.232,0.867,0.281,0.118,0.549,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,2,0.01,0,-2.0,4.0,-0.4,0.833,0.817,0.85,0.831,0.67,0.833,0.716,0.337,0.837,0.364,0.185,0.587,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,2,0.01,1,-4.3,3.4,0.0,0.885,0.904,0.867,0.888,0.775,0.885,0.722,0.421,0.817,0.42,0.238,0.619,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,2,0.01,2,-6.3,4.4,0.2,0.892,0.892,0.892,0.891,0.786,0.892,0.709,0.379,0.813,0.383,0.194,0.596,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,2,0.01,3,-7.6,4.8,0.3,0.902,0.888,0.917,0.9,0.807,0.902,0.706,0.337,0.823,0.354,0.166,0.58,0.709,0.316,0.833,0.343,0.159,0.575
poly,1,2,0.01,4,-8.4,5.6,0.2,0.906,0.912,0.9,0.906,0.816,0.906,0.714,0.379,0.82,0.387,0.202,0.599,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,2,0.001,0,-0.5,0.4,-0.0,0.571,0.15,0.992,0.237,0.255,0.571,0.765,0.074,0.983,0.124,0.182,0.529,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,2,0.001,1,-1.9,2.0,-0.3,0.783,0.808,0.758,0.787,0.572,0.783,0.661,0.547,0.697,0.437,0.218,0.622,0.671,0.579,0.7,0.458,0.247,0.639
poly,1,2,0.001,2,-2.4,2.2,-0.2,0.804,0.825,0.783,0.806,0.614,0.804,0.696,0.526,0.75,0.455,0.256,0.638,0.684,0.579,0.717,0.468,0.264,0.648
poly,1,2,0.001,3,-2.7,2.5,-0.2,0.817,0.862,0.771,0.823,0.641,0.817,0.661,0.558,0.693,0.44,0.224,0.626,0.658,0.579,0.683,0.449,0.231,0.631
poly,1,2,0.001,4,-2.9,2.9,-0.2,0.825,0.888,0.762,0.835,0.66,0.825,0.651,0.558,0.68,0.432,0.21,0.619,0.646,0.579,0.667,0.44,0.215,0.623
poly,1,3,0.1,0,-10.5,13.3,0.2,0.94,0.929,0.95,0.939,0.88,0.94,0.739,0.358,0.86,0.395,0.234,0.609,0.734,0.368,0.85,0.4,0.232,0.609
poly,1,3,0.1,1,-7.4,4.7,0.1,0.94,0.962,0.917,0.941,0.88,0.94,0.714,0.253,0.86,0.296,0.128,0.556,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,3,0.1,2,-7.1,4.3,0.2,0.938,0.962,0.912,0.939,0.877,0.938,0.722,0.263,0.867,0.311,0.149,0.565,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,3,0.1,3,-7.3,4.3,0.3,0.938,0.954,0.921,0.939,0.876,0.938,0.724,0.232,0.88,0.285,0.134,0.556,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,3,0.1,4,-7.5,4.4,0.5,0.938,0.925,0.95,0.937,0.876,0.938,0.747,0.211,0.917,0.283,0.168,0.564,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,3,0.01,0,-1.8,6.6,-0.7,0.844,0.858,0.829,0.846,0.688,0.844,0.699,0.4,0.793,0.39,0.192,0.597,0.696,0.368,0.8,0.368,0.168,0.584
poly,1,3,0.01,1,-4.8,4.3,0.3,0.923,0.908,0.938,0.921,0.849,0.923,0.719,0.221,0.877,0.273,0.117,0.549,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,3,0.01,2,-8.1,5.9,0.4,0.925,0.925,0.925,0.925,0.852,0.925,0.694,0.274,0.827,0.299,0.107,0.55,0.684,0.211,0.833,0.242,0.049,0.522
poly,1,3,0.01,3,-10.5,6.4,0.1,0.906,0.967,0.846,0.912,0.819,0.906,0.668,0.358,0.767,0.339,0.119,0.562,0.658,0.263,0.783,0.27,0.047,0.523
poly,1,3,0.01,4,-13.1,7.7,0.3,0.91,0.946,0.875,0.913,0.824,0.91,0.686,0.358,0.79,0.351,0.144,0.574,0.671,0.263,0.8,0.278,0.066,0.532
poly,1,3,0.001,0,-0.3,0.2,-0.2,0.527,0.254,0.8,0.234,0.146,0.527,0.663,0.221,0.803,0.152,0.121,0.512,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,1,-2.2,2.0,-0.2,0.804,0.808,0.8,0.803,0.613,0.804,0.719,0.505,0.787,0.463,0.277,0.646,0.709,0.579,0.75,0.489,0.299,0.664
poly,1,3,0.001,2,-3.0,3.5,-0.1,0.846,0.879,0.812,0.85,0.701,0.846,0.684,0.484,0.747,0.422,0.213,0.615,0.684,0.421,0.767,0.39,0.179,0.594
poly,1,3,0.001,3,-4.8,4.4,0.2,0.865,0.854,0.875,0.864,0.735,0.865,0.714,0.411,0.81,0.406,0.219,0.61,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,3,0.001,4,-7.1,5.1,0.2,0.879,0.879,0.879,0.879,0.763,0.879,0.706,0.379,0.81,0.38,0.19,0.594,0.709,0.421,0.8,0.41,0.217,0.611
poly,5,2,0.1,0,-8.5,4.4,0.3,0.91,0.917,0.904,0.911,0.823,0.91,0.694,0.179,0.857,0.218,0.041,0.518,0.684,0.105,0.867,0.138,-0.036,0.486
poly,5,2,0.1,1,-8.0,4.0,0.4,0.935,0.954,0.917,0.937,0.872,0.935,0.729,0.221,0.89,0.279,0.134,0.556,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,2,0.1,2,-7.7,4.8,0.4,0.929,0.958,0.9,0.931,0.86,0.929,0.732,0.232,0.89,0.291,0.149,0.561,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,2,0.1,3,-7.5,5.3,0.5,0.933,0.946,0.921,0.934,0.867,0.933,0.729,0.211,0.893,0.272,0.132,0.552,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,2,0.1,4,-7.9,5.6,0.4,0.929,0.954,0.904,0.931,0.86,0.929,0.714,0.232,0.867,0.281,0.118,0.549,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,2,0.01,0,-3.7,4.7,0.0,0.896,0.858,0.933,0.891,0.795,0.896,0.714,0.253,0.86,0.298,0.129,0.556,0.709,0.211,0.867,0.258,0.092,0.539
poly,5,2,0.01,1,-7.8,5.8,0.3,0.931,0.95,0.912,0.932,0.866,0.931,0.699,0.295,0.827,0.316,0.126,0.561,0.671,0.211,0.817,0.235,0.03,0.514
poly,5,2,0.01,2,-10.0,6.5,0.3,0.919,0.946,0.892,0.921,0.84,0.919,0.696,0.326,0.813,0.34,0.144,0.57,0.671,0.263,0.8,0.278,0.066,0.532
poly,5,2,0.01,3,-11.5,7.5,0.4,0.906,0.925,0.888,0.908,0.815,0.906,0.689,0.305,0.81,0.318,0.117,0.558,0.684,0.263,0.817,0.286,0.085,0.54
poly,5,2,0.01,4,-13.4,8.8,-0.1,0.896,0.983,0.808,0.905,0.805,0.896,0.668,0.495,0.723,0.416,0.198,0.609,0.646,0.421,0.717,0.364,0.127,0.569
poly,5,2,0.001,0,-0.9,1.3,-0.4,0.719,0.533,0.904,0.651,0.473,0.719,0.729,0.368,0.843,0.386,0.219,0.606,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,2,0.001,1,-2.8,3.3,0.1,0.835,0.804,0.867,0.83,0.677,0.835,0.729,0.389,0.837,0.408,0.235,0.613,0.709,0.368,0.817,0.378,0.189,0.593
poly,5,2,0.001,2,-4.3,4.1,0.0,0.858,0.888,0.829,0.862,0.726,0.858,0.704,0.505,0.767,0.449,0.253,0.636,0.696,0.421,0.783,0.4,0.198,0.602
poly,5,2,0.001,3,-5.1,4.5,0.1,0.86,0.875,0.846,0.862,0.729,0.86,0.701,0.442,0.783,0.412,0.215,0.613,0.684,0.368,0.783,0.359,0.149,0.576
poly,5,2,0.001,4,-5.9,5.0,0.1,0.873,0.904,0.842,0.877,0.754,0.873,0.699,0.432,0.783,0.406,0.207,0.607,0.696,0.421,0.783,0.4,0.198,0.602
poly,5,3,0.1,0,-10.5,13.3,0.2,0.94,0.929,0.95,0.939,0.88,0.94,0.739,0.358,0.86,0.395,0.234,0.609,0.734,0.368,0.85,0.4,0.232,0.609
poly,5,3,0.1,1,-7.4,4.7,0.1,0.94,0.962,0.917,0.941,0.88,0.94,0.714,0.253,0.86,0.296,0.128,0.556,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,3,0.1,2,-7.1,4.3,0.2,0.938,0.962,0.912,0.939,0.877,0.938,0.722,0.263,0.867,0.311,0.149,0.565,0.747,0.263,0.9,0.333,0.201,0.582
