Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-14.3,9.2,0.4,0.898,0.883,0.912,0.895,0.799,0.898,0.737,0.189,0.91,0.253,0.13,0.55,0.772,0.211,0.95,0.308,0.241,0.58
poly,1,2,0.1,1,-10.2,5.0,0.5,0.935,0.938,0.933,0.935,0.872,0.935,0.747,0.242,0.907,0.312,0.194,0.574,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,2,-10.3,5.7,0.5,0.935,0.946,0.925,0.936,0.872,0.935,0.747,0.284,0.893,0.348,0.213,0.589,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,2,0.1,3,-10.6,6.2,0.5,0.927,0.946,0.908,0.928,0.856,0.927,0.754,0.316,0.893,0.378,0.245,0.605,0.797,0.368,0.933,0.467,0.373,0.651
poly,1,2,0.1,4,-11.7,6.6,0.2,0.923,0.975,0.871,0.927,0.852,0.923,0.716,0.421,0.81,0.415,0.229,0.616,0.722,0.421,0.817,0.421,0.238,0.619
poly,1,2,0.01,0,-2.3,2.4,-0.5,0.835,0.812,0.858,0.832,0.673,0.835,0.744,0.526,0.813,0.497,0.328,0.67,0.722,0.474,0.8,0.45,0.265,0.637
poly,1,2,0.01,1,-5.4,3.6,-0.0,0.873,0.942,0.804,0.881,0.755,0.873,0.689,0.463,0.76,0.415,0.209,0.612,0.684,0.421,0.767,0.39,0.179,0.594
poly,1,2,0.01,2,-7.5,4.3,0.2,0.892,0.921,0.862,0.895,0.788,0.892,0.701,0.379,0.803,0.377,0.182,0.591,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,2,0.01,3,-8.9,4.7,0.3,0.89,0.912,0.867,0.893,0.784,0.89,0.684,0.347,0.79,0.345,0.138,0.569,0.671,0.316,0.783,0.316,0.099,0.55
poly,1,2,0.01,4,-9.9,5.2,0.3,0.892,0.912,0.871,0.894,0.787,0.892,0.678,0.379,0.773,0.357,0.147,0.576,0.671,0.316,0.783,0.316,0.099,0.55
poly,1,2,0.001,0,-0.4,0.4,-0.2,0.588,0.388,0.788,0.422,0.262,0.588,0.653,0.242,0.783,0.177,0.057,0.513,0.759,0.053,0.983,0.095,0.098,0.518
poly,1,2,0.001,1,-1.5,2.5,-0.4,0.754,0.846,0.662,0.774,0.522,0.754,0.527,0.632,0.493,0.39,0.108,0.562,0.532,0.579,0.517,0.373,0.082,0.548
poly,1,2,0.001,2,-1.9,2.5,-0.4,0.775,0.883,0.667,0.797,0.566,0.775,0.519,0.621,0.487,0.382,0.093,0.554,0.519,0.632,0.483,0.387,0.099,0.557
poly,1,2,0.001,3,-2.1,2.5,-0.2,0.794,0.812,0.775,0.796,0.592,0.794,0.628,0.484,0.673,0.382,0.14,0.579,0.608,0.526,0.633,0.392,0.139,0.58
poly,1,2,0.001,4,-2.3,2.8,-0.4,0.798,0.925,0.671,0.821,0.619,0.798,0.522,0.621,0.49,0.382,0.096,0.556,0.544,0.632,0.517,0.4,0.127,0.574
poly,1,3,0.1,0,-15.3,23.6,0.3,0.923,0.933,0.912,0.923,0.848,0.923,0.81,0.389,0.943,0.498,0.421,0.666,0.823,0.368,0.967,0.5,0.451,0.668
poly,1,3,0.1,1,-8.3,7.8,0.4,0.935,0.925,0.946,0.934,0.873,0.935,0.775,0.221,0.95,0.317,0.251,0.586,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,3,0.1,2,-8.9,4.7,0.5,0.94,0.925,0.954,0.938,0.88,0.94,0.772,0.242,0.94,0.336,0.256,0.591,0.759,0.211,0.933,0.296,0.204,0.572
poly,1,3,0.1,3,-9.3,4.9,0.3,0.935,0.954,0.917,0.937,0.873,0.935,0.737,0.284,0.88,0.342,0.193,0.582,0.772,0.368,0.9,0.438,0.309,0.634
poly,1,3,0.1,4,-9.6,5.3,0.5,0.929,0.929,0.929,0.929,0.86,0.929,0.754,0.263,0.91,0.34,0.221,0.587,0.785,0.316,0.933,0.414,0.32,0.625
poly,1,3,0.01,0,-2.0,3.7,-0.7,0.792,0.696,0.888,0.769,0.595,0.792,0.724,0.4,0.827,0.412,0.233,0.613,0.684,0.368,0.783,0.359,0.149,0.576
poly,1,3,0.01,1,-6.3,3.3,0.3,0.917,0.938,0.896,0.919,0.835,0.917,0.706,0.295,0.837,0.325,0.142,0.566,0.709,0.316,0.833,0.343,0.159,0.575
poly,1,3,0.01,2,-9.1,5.4,0.3,0.919,0.95,0.888,0.922,0.841,0.919,0.699,0.347,0.81,0.357,0.161,0.579,0.709,0.368,0.817,0.378,0.189,0.593
poly,1,3,0.01,3,-11.7,7.2,0.1,0.917,0.983,0.85,0.922,0.842,0.917,0.666,0.379,0.757,0.353,0.13,0.568,0.671,0.368,0.767,0.35,0.131,0.568
poly,1,3,0.01,4,-14.9,8.5,0.3,0.919,0.971,0.867,0.924,0.843,0.919,0.676,0.4,0.763,0.371,0.155,0.582,0.709,0.421,0.8,0.41,0.217,0.611
poly,1,3,0.001,0,-0.3,0.2,-0.2,0.573,0.35,0.796,0.374,0.235,0.573,0.656,0.232,0.79,0.159,0.058,0.511,0.772,0.053,1.0,0.1,0.201,0.526
poly,1,3,0.001,1,-1.8,2.6,-0.4,0.771,0.867,0.675,0.791,0.556,0.771,0.524,0.621,0.493,0.384,0.099,0.557,0.519,0.632,0.483,0.387,0.099,0.557
poly,1,3,0.001,2,-3.4,3.0,0.0,0.819,0.825,0.812,0.819,0.642,0.819,0.686,0.463,0.757,0.414,0.208,0.61,0.696,0.474,0.767,0.429,0.226,0.62
poly,1,3,0.001,3,-6.4,4.0,0.2,0.84,0.825,0.854,0.837,0.686,0.84,0.701,0.421,0.79,0.402,0.206,0.606,0.671,0.368,0.767,0.35,0.131,0.568
poly,1,3,0.001,4,-8.4,4.7,0.4,0.85,0.804,0.896,0.842,0.709,0.85,0.709,0.368,0.817,0.375,0.188,0.593,0.684,0.263,0.817,0.286,0.085,0.54
poly,5,2,0.1,0,-14.3,8.3,0.4,0.9,0.896,0.904,0.899,0.802,0.9,0.744,0.211,0.913,0.28,0.165,0.562,0.759,0.211,0.933,0.296,0.204,0.572
poly,5,2,0.1,1,-10.1,5.0,0.5,0.94,0.942,0.938,0.939,0.88,0.94,0.747,0.232,0.91,0.302,0.183,0.571,0.747,0.211,0.917,0.286,0.171,0.564
poly,5,2,0.1,2,-10.3,5.7,0.5,0.933,0.946,0.921,0.934,0.868,0.933,0.749,0.284,0.897,0.351,0.219,0.59,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,2,0.1,3,-10.6,6.2,0.5,0.927,0.946,0.908,0.928,0.856,0.927,0.754,0.316,0.893,0.378,0.245,0.605,0.797,0.368,0.933,0.467,0.373,0.651
poly,5,2,0.1,4,-11.8,6.6,0.4,0.925,0.958,0.892,0.927,0.853,0.925,0.744,0.358,0.867,0.401,0.245,0.612,0.81,0.421,0.933,0.516,0.422,0.677
poly,5,2,0.01,0,-4.3,4.8,-0.1,0.885,0.875,0.896,0.884,0.772,0.885,0.729,0.347,0.85,0.383,0.214,0.599,0.747,0.316,0.883,0.375,0.23,0.6
poly,5,2,0.01,1,-8.9,5.1,0.3,0.919,0.954,0.883,0.922,0.842,0.919,0.689,0.337,0.8,0.342,0.139,0.568,0.696,0.316,0.817,0.333,0.138,0.566
poly,5,2,0.01,2,-11.3,6.5,0.5,0.91,0.925,0.896,0.912,0.822,0.91,0.696,0.316,0.817,0.334,0.14,0.566,0.696,0.263,0.833,0.294,0.105,0.548
poly,5,2,0.01,3,-13.2,8.7,-0.0,0.902,0.979,0.825,0.909,0.814,0.902,0.661,0.411,0.74,0.367,0.141,0.575,0.671,0.368,0.767,0.35,0.131,0.568
poly,5,2,0.01,4,-14.4,10.1,-0.0,0.904,0.983,0.825,0.912,0.82,0.904,0.658,0.411,0.737,0.367,0.138,0.574,0.671,0.368,0.767,0.35,0.131,0.568
poly,5,2,0.001,0,-0.9,1.2,-0.4,0.698,0.575,0.821,0.643,0.428,0.698,0.714,0.484,0.787,0.434,0.281,0.635,0.785,0.263,0.95,0.37,0.302,0.607
poly,5,2,0.001,1,-3.0,3.0,-0.4,0.806,0.933,0.679,0.828,0.636,0.806,0.529,0.611,0.503,0.383,0.098,0.557,0.532,0.579,0.517,0.373,0.082,0.548
poly,5,2,0.001,2,-5.3,3.5,0.2,0.838,0.817,0.858,0.833,0.683,0.838,0.709,0.421,0.8,0.41,0.221,0.611,0.671,0.316,0.783,0.316,0.099,0.55
poly,5,2,0.001,3,-6.8,4.1,0.2,0.84,0.833,0.846,0.838,0.685,0.84,0.691,0.411,0.78,0.386,0.184,0.595,0.671,0.421,0.75,0.381,0.161,0.586
poly,5,2,0.001,4,-8.1,4.4,0.4,0.844,0.796,0.892,0.835,0.697,0.844,0.714,0.379,0.82,0.384,0.201,0.599,0.696,0.263,0.833,0.294,0.105,0.548
poly,5,3,0.1,0,-15.2,23.2,0.3,0.927,0.942,0.912,0.927,0.857,0.927,0.813,0.4,0.943,0.509,0.431,0.672,0.823,0.368,0.967,0.5,0.451,0.668
poly,5,3,0.1,1,-8.3,7.8,0.4,0.935,0.925,0.946,0.934,0.873,0.935,0.775,0.221,0.95,0.317,0.251,0.586,0.759,0.158,0.95,0.24,0.174,0.554
poly,5,3,0.1,2,-8.9,4.7,0.5,0.94,0.925,0.954,0.938,0.88,0.94,0.772,0.242,0.94,0.336,0.256,0.591,0.759,0.211,0.933,0.296,0.204,0.572
poly,5,3,0.1,3,-9.3,4.9,0.3,0.935,0.954,0.917,0.937,0.873,0.935,0.737,0.284,0.88,0.342,0.193,0.582,0.772,0.368,0.9,0.438,0.309,0.634
poly,5,3,0.1,4,-9.6,5.3,0.5,0.929,0.929,0.929,0.929,0.86,0.929,0.754,0.263,0.91,0.34,0.221,0.587,0.785,0.316,0.933,0.414,0.32,0.625
poly,5,3,0.01,0,-3.1,6.6,-0.5,0.865,0.846,0.883,0.861,0.734,0.865,0.661,0.316,0.77,0.305,0.084,0.543,0.658,0.263,0.783,0.27,0.047,0.523
poly,5,3,0.01,1,-8.5,5.0,0.3,0.925,0.954,0.896,0.927,0.852,0.925,0.701,0.358,0.81,0.366,0.171,0.584,0.709,0.368,0.817,0.378,0.189,0.593
poly,5,3,0.01,2,-15.7,8.8,0.3,0.925,0.971,0.879,0.929,0.855,0.925,0.704,0.4,0.8,0.393,0.198,0.6,0.747,0.474,0.833,0.474,0.307,0.654
poly,5,3,0.01,3,-19.6,13.0,0.2,0.91,0.983,0.838,0.917,0.831,0.91,0.704,0.463,0.78,0.429,0.233,0.622,0.722,0.421,0.817,0.421,0.238,0.619
poly,5,3,0.01,4,-21.9,14.9,0.1,0.908,0.983,0.833,0.915,0.827,0.908,0.704,0.495,0.77,0.446,0.249,0.632,0.696,0.421,0.783,0.4,0.198,0.602
poly,5,3,0.001,0,-0.5,0.8,-0.1,0.542,0.283,0.8,0.28,0.164,0.542,0.658,0.211,0.8,0.131,0.063,0.505,0.772,0.053,1.0,0.1,0.201,0.526
poly,5,3,0.001,1,-4.2,3.3,0.0,0.827,0.838,0.817,0.828,0.659,0.827,0.663,0.463,0.727,0.396,0.174,0.595,0.671,0.368,0.767,0.35,0.131,0.568
poly,5,3,0.001,2,-9.1,5.1,-0.0,0.86,0.938,0.783,0.871,0.731,0.86,0.656,0.505,0.703,0.412,0.188,0.604,0.633,0.526,0.667,0.408,0.17,0.596
