Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.1,1.2,-0.2,0.955,0.94,0.97,0.954,0.91,0.955,0.774,0.073,0.957,0.109,0.032,0.515,0.774,0.0,0.976,0.0,-0.071,0.488
RBF,1,0.01,-1.8,1.4,0.2,0.795,0.711,0.88,0.774,0.603,0.796,0.83,0.582,0.895,0.588,0.482,0.739,0.849,0.545,0.929,0.6,0.512,0.737
RBF,1,0.001,-1.1,1.1,0.2,0.692,0.47,0.916,0.6,0.431,0.693,0.879,0.673,0.933,0.684,0.619,0.803,0.906,0.818,0.929,0.783,0.724,0.873
RBF,1,0.0001,-0.9,1.0,-0.0,0.582,0.582,0.576,0.518,0.162,0.579,0.615,0.764,0.576,0.422,0.293,0.67,0.491,1.0,0.357,0.449,0.322,0.679
RBF,1,1e-05,-1.0,1.0,-0.0,0.576,0.582,0.564,0.514,0.15,0.573,0.615,0.764,0.576,0.422,0.293,0.67,0.472,1.0,0.333,0.44,0.307,0.667
RBF,5,0.1,-1.2,1.2,-0.1,0.958,0.928,0.988,0.956,0.918,0.958,0.777,0.0,0.981,0.0,-0.057,0.49,0.792,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-2.8,1.7,0.4,0.843,0.771,0.916,0.83,0.694,0.843,0.766,0.236,0.905,0.295,0.174,0.571,0.736,0.182,0.881,0.222,0.075,0.531
RBF,5,0.001,-2.1,2.1,0.3,0.735,0.572,0.898,0.677,0.498,0.735,0.815,0.6,0.871,0.575,0.458,0.736,0.83,0.636,0.881,0.609,0.501,0.759
RBF,5,0.0001,-0.7,1.0,0.1,0.675,0.673,0.673,0.671,0.38,0.673,0.713,0.818,0.686,0.571,0.465,0.752,0.679,1.0,0.595,0.564,0.484,0.798
RBF,5,1e-05,-1.0,1.0,-0.0,0.576,0.582,0.564,0.514,0.15,0.573,0.615,0.764,0.576,0.422,0.293,0.67,0.472,1.0,0.333,0.44,0.307,0.667
RBF,10,0.1,-1.2,1.2,-0.1,0.958,0.928,0.988,0.956,0.918,0.958,0.777,0.0,0.981,0.0,-0.057,0.49,0.792,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-3.5,2.1,0.5,0.871,0.82,0.922,0.865,0.746,0.871,0.758,0.182,0.91,0.236,0.116,0.546,0.755,0.091,0.929,0.133,0.03,0.51
RBF,10,0.001,-2.4,2.5,0.2,0.747,0.675,0.819,0.723,0.502,0.747,0.74,0.618,0.771,0.499,0.344,0.695,0.717,0.636,0.738,0.483,0.321,0.687
RBF,10,0.0001,-1.2,1.2,0.2,0.702,0.499,0.904,0.621,0.443,0.702,0.872,0.709,0.914,0.683,0.613,0.812,0.868,0.727,0.905,0.696,0.612,0.816
RBF,10,1e-05,-0.9,1.0,-0.0,0.576,0.582,0.564,0.514,0.15,0.573,0.615,0.764,0.576,0.422,0.293,0.67,0.472,1.0,0.333,0.44,0.307,0.667
