activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.958,0.837,0.903,0.802,0.898,0.755,0.709,0.767,0.544,0.409,0.738,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(25,)",0.01,0.901,0.964,0.837,0.907,0.808,0.901,0.774,0.764,0.776,0.583,0.464,0.77,0.774,0.818,0.762,0.6,0.491,0.79
relu,"(25,)",0.001,0.901,0.964,0.837,0.907,0.808,0.901,0.792,0.8,0.79,0.615,0.509,0.795,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(25,)",0.0001,0.892,0.964,0.819,0.899,0.792,0.892,0.792,0.8,0.79,0.616,0.51,0.795,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(50,)",0.1,0.882,0.952,0.813,0.89,0.773,0.882,0.721,0.673,0.733,0.499,0.349,0.703,0.679,0.545,0.714,0.414,0.222,0.63
relu,"(50,)",0.01,0.913,0.964,0.861,0.917,0.83,0.913,0.747,0.709,0.757,0.539,0.402,0.733,0.755,0.727,0.762,0.552,0.419,0.745
relu,"(50,)",0.001,0.91,0.964,0.855,0.914,0.824,0.91,0.755,0.691,0.771,0.539,0.401,0.731,0.717,0.636,0.738,0.483,0.321,0.687
relu,"(50,)",0.0001,0.903,0.958,0.849,0.908,0.812,0.904,0.758,0.691,0.776,0.544,0.407,0.734,0.736,0.636,0.762,0.5,0.346,0.699
relu,"(75,)",0.1,0.877,0.952,0.801,0.886,0.764,0.876,0.713,0.673,0.724,0.493,0.337,0.698,0.698,0.636,0.714,0.467,0.297,0.675
relu,"(75,)",0.01,0.907,0.964,0.849,0.912,0.819,0.907,0.732,0.745,0.729,0.537,0.4,0.737,0.736,0.727,0.738,0.533,0.394,0.733
