activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.861,0.922,0.801,0.869,0.732,0.862,0.706,0.491,0.762,0.411,0.228,0.626,0.698,0.364,0.786,0.333,0.141,0.575
relu,"(25,)",0.01,0.87,0.928,0.814,0.878,0.749,0.871,0.725,0.491,0.786,0.424,0.257,0.638,0.717,0.455,0.786,0.4,0.221,0.62
relu,"(25,)",0.001,0.87,0.916,0.825,0.876,0.745,0.871,0.732,0.527,0.786,0.444,0.282,0.656,0.83,0.545,0.905,0.571,0.467,0.725
relu,"(25,)",0.0001,0.819,0.844,0.795,0.823,0.642,0.82,0.717,0.527,0.767,0.435,0.264,0.647,0.755,0.545,0.81,0.48,0.327,0.677
relu,"(50,)",0.1,0.862,0.928,0.796,0.87,0.732,0.862,0.687,0.455,0.748,0.377,0.184,0.601,0.679,0.364,0.762,0.32,0.115,0.563
relu,"(50,)",0.01,0.864,0.916,0.814,0.871,0.735,0.865,0.721,0.473,0.786,0.414,0.238,0.629,0.698,0.364,0.786,0.333,0.141,0.575
relu,"(50,)",0.001,0.87,0.91,0.831,0.875,0.744,0.87,0.717,0.4,0.8,0.37,0.192,0.6,0.774,0.364,0.881,0.4,0.264,0.622
relu,"(50,)",0.0001,0.844,0.874,0.813,0.847,0.689,0.844,0.736,0.491,0.8,0.435,0.269,0.645,0.774,0.455,0.857,0.455,0.312,0.656
relu,"(75,)",0.1,0.889,0.946,0.832,0.895,0.784,0.889,0.709,0.4,0.79,0.362,0.179,0.595,0.717,0.455,0.786,0.4,0.221,0.62
relu,"(75,)",0.01,0.877,0.916,0.837,0.882,0.757,0.877,0.657,0.345,0.738,0.291,0.074,0.542,0.679,0.364,0.762,0.32,0.115,0.563
