activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.898,0.952,0.843,0.903,0.8,0.898,0.804,0.927,0.771,0.664,0.588,0.849,0.792,0.909,0.762,0.645,0.561,0.835
relu,"(25,)",0.01,0.9,0.946,0.855,0.905,0.804,0.9,0.804,0.891,0.781,0.655,0.57,0.836,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(25,)",0.001,0.888,0.94,0.837,0.895,0.781,0.888,0.8,0.855,0.786,0.64,0.546,0.82,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(25,)",0.0001,0.873,0.922,0.825,0.88,0.75,0.873,0.8,0.891,0.776,0.648,0.563,0.834,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(50,)",0.1,0.895,0.946,0.843,0.9,0.794,0.894,0.808,0.927,0.776,0.667,0.591,0.852,0.774,0.818,0.762,0.6,0.491,0.79
relu,"(50,)",0.01,0.891,0.928,0.855,0.895,0.786,0.892,0.804,0.873,0.786,0.648,0.56,0.829,0.811,0.727,0.833,0.615,0.505,0.78
relu,"(50,)",0.001,0.894,0.928,0.861,0.897,0.791,0.894,0.789,0.782,0.79,0.606,0.495,0.786,0.811,0.818,0.81,0.643,0.545,0.814
relu,"(50,)",0.0001,0.885,0.928,0.843,0.891,0.774,0.885,0.762,0.655,0.79,0.532,0.394,0.723,0.774,0.727,0.786,0.571,0.446,0.756
relu,"(75,)",0.1,0.876,0.94,0.813,0.884,0.759,0.876,0.826,0.964,0.79,0.698,0.636,0.877,0.868,1.0,0.833,0.759,0.714,0.917
relu,"(75,)",0.01,0.907,0.946,0.867,0.911,0.816,0.907,0.845,0.909,0.829,0.71,0.64,0.869,0.887,0.909,0.881,0.769,0.711,0.895
relu,"(75,)",0.001,0.907,0.946,0.867,0.911,0.816,0.907,0.83,0.891,0.814,0.687,0.609,0.853,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(75,)",0.0001,0.897,0.94,0.855,0.902,0.798,0.897,0.842,0.909,0.824,0.705,0.634,0.866,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(100,)",0.1,0.906,0.952,0.861,0.911,0.817,0.907,0.823,0.927,0.795,0.685,0.613,0.861,0.811,1.0,0.762,0.688,0.632,0.881
relu,"(100,)",0.01,0.898,0.934,0.861,0.901,0.797,0.898,0.834,0.927,0.81,0.698,0.629,0.868,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(100,)",0.001,0.904,0.934,0.873,0.906,0.809,0.903,0.83,0.927,0.805,0.694,0.624,0.866,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(100,)",0.0001,0.888,0.928,0.849,0.893,0.779,0.888,0.819,0.927,0.79,0.68,0.607,0.859,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(125,)",0.1,0.889,0.94,0.837,0.894,0.781,0.889,0.808,0.873,0.79,0.652,0.565,0.832,0.868,1.0,0.833,0.759,0.714,0.917
relu,"(125,)",0.01,0.894,0.928,0.861,0.898,0.791,0.894,0.826,0.927,0.8,0.689,0.618,0.864,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(125,)",0.001,0.901,0.946,0.855,0.906,0.805,0.901,0.826,0.909,0.805,0.684,0.61,0.857,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(125,)",0.0001,0.894,0.934,0.855,0.899,0.792,0.894,0.819,0.909,0.795,0.675,0.599,0.852,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(150,)",0.1,0.885,0.946,0.825,0.892,0.776,0.885,0.819,0.927,0.79,0.68,0.607,0.859,0.83,1.0,0.786,0.71,0.657,0.893
relu,"(150,)",0.01,0.888,0.922,0.855,0.892,0.779,0.888,0.819,0.927,0.79,0.68,0.607,0.859,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(150,)",0.001,0.897,0.928,0.867,0.9,0.797,0.898,0.819,0.909,0.795,0.676,0.599,0.852,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(150,)",0.0001,0.891,0.916,0.867,0.894,0.784,0.891,0.819,0.927,0.79,0.68,0.607,0.859,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(175,)",0.1,0.895,0.958,0.831,0.901,0.796,0.895,0.834,0.909,0.814,0.695,0.625,0.862,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(175,)",0.01,0.904,0.946,0.861,0.908,0.81,0.903,0.811,0.909,0.786,0.666,0.588,0.847,0.849,0.909,0.833,0.714,0.645,0.871
relu,"(175,)",0.001,0.913,0.952,0.873,0.916,0.828,0.913,0.811,0.891,0.79,0.663,0.58,0.841,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(175,)",0.0001,0.909,0.946,0.873,0.913,0.822,0.91,0.811,0.909,0.786,0.666,0.588,0.847,0.792,0.818,0.786,0.621,0.517,0.802
relu,"(200,)",0.1,0.885,0.94,0.831,0.892,0.776,0.885,0.804,0.891,0.781,0.653,0.573,0.836,0.811,0.909,0.786,0.667,0.588,0.847
relu,"(200,)",0.01,0.894,0.928,0.861,0.898,0.791,0.894,0.823,0.927,0.795,0.685,0.613,0.861,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(200,)",0.001,0.898,0.928,0.867,0.9,0.797,0.898,0.834,0.909,0.814,0.695,0.622,0.862,0.83,0.909,0.81,0.69,0.615,0.859
relu,"(200,)",0.0001,0.897,0.934,0.861,0.901,0.797,0.897,0.83,0.909,0.81,0.69,0.616,0.859,0.83,0.909,0.81,0.69,0.615,0.859
