Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-10.1,19.1,-0.0,0.861,0.91,0.813,0.868,0.727,0.861,0.717,0.6,0.748,0.469,0.302,0.674,0.736,0.545,0.786,0.462,0.298,0.666
linear,5,-14.6,28.0,0.1,0.855,0.916,0.795,0.864,0.717,0.855,0.702,0.527,0.748,0.424,0.242,0.637,0.736,0.545,0.786,0.462,0.298,0.666
linear,10,-16.8,30.5,-0.7,0.861,0.964,0.759,0.875,0.739,0.861,0.706,0.673,0.714,0.489,0.327,0.694,0.717,0.818,0.69,0.545,0.419,0.754
linear,15,-18.0,31.6,-0.5,0.864,0.964,0.765,0.877,0.744,0.864,0.694,0.636,0.71,0.465,0.293,0.673,0.755,0.818,0.738,0.581,0.465,0.778
