Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-19.8,21.3,0.0,0.883,0.934,0.831,0.888,0.774,0.883,0.732,0.527,0.786,0.45,0.284,0.656,0.717,0.364,0.81,0.348,0.168,0.587
linear,5,-33.6,26.0,0.7,0.895,0.922,0.868,0.897,0.796,0.895,0.74,0.491,0.805,0.433,0.272,0.648,0.717,0.455,0.786,0.4,0.221,0.62
linear,10,-37.2,33.6,0.9,0.889,0.922,0.855,0.892,0.785,0.889,0.743,0.491,0.81,0.438,0.279,0.65,0.717,0.364,0.81,0.348,0.168,0.587
linear,15,-37.8,33.7,0.9,0.892,0.922,0.861,0.894,0.79,0.892,0.74,0.491,0.805,0.435,0.274,0.648,0.717,0.364,0.81,0.348,0.168,0.587
