Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-6.5,7.5,0.1,0.795,0.789,0.801,0.792,0.594,0.795,0.743,0.782,0.733,0.559,0.433,0.758,0.774,0.818,0.762,0.6,0.491,0.79
linear,5,-7.1,8.0,0.3,0.798,0.771,0.825,0.792,0.601,0.798,0.755,0.727,0.762,0.552,0.421,0.745,0.774,0.727,0.786,0.571,0.446,0.756
linear,10,-7.3,8.0,0.5,0.798,0.753,0.843,0.787,0.604,0.798,0.77,0.691,0.79,0.552,0.422,0.741,0.792,0.727,0.81,0.593,0.474,0.768
linear,15,-7.3,8.0,0.5,0.798,0.753,0.843,0.787,0.604,0.798,0.77,0.691,0.79,0.552,0.422,0.741,0.792,0.727,0.81,0.593,0.474,0.768
