Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-9.2,9.0,0.3,0.931,0.982,0.879,0.935,0.867,0.931,0.811,0.564,0.876,0.557,0.448,0.72,0.83,0.636,0.881,0.609,0.501,0.759
linear,5,-9.2,9.0,0.3,0.931,0.982,0.879,0.935,0.867,0.931,0.811,0.564,0.876,0.557,0.448,0.72,0.83,0.636,0.881,0.609,0.501,0.759
linear,10,-9.2,9.0,0.3,0.931,0.982,0.879,0.935,0.867,0.931,0.811,0.564,0.876,0.557,0.448,0.72,0.83,0.636,0.881,0.609,0.501,0.759
linear,15,-9.2,9.0,0.3,0.931,0.982,0.879,0.935,0.867,0.931,0.811,0.564,0.876,0.557,0.448,0.72,0.83,0.636,0.881,0.609,0.501,0.759
