Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-37.6,22.4,0.2,0.744,0.704,0.783,0.733,0.491,0.744,0.565,0.505,0.583,0.358,0.077,0.544,0.595,0.579,0.6,0.407,0.154,0.589
linear,5,-56.6,20.3,0.1,0.752,0.746,0.758,0.75,0.507,0.752,0.539,0.484,0.557,0.336,0.035,0.52,0.582,0.579,0.583,0.4,0.139,0.581
linear,10,-73.7,22.7,0.1,0.75,0.746,0.754,0.748,0.503,0.75,0.567,0.505,0.587,0.359,0.079,0.546,0.57,0.579,0.567,0.393,0.125,0.573
linear,15,-80.0,23.7,0.2,0.744,0.725,0.762,0.738,0.491,0.744,0.582,0.495,0.61,0.362,0.091,0.552,0.608,0.579,0.617,0.415,0.169,0.598
