Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-32.2,29.3,0.1,0.871,0.938,0.804,0.88,0.75,0.871,0.666,0.453,0.733,0.394,0.173,0.593,0.684,0.579,0.717,0.468,0.264,0.648
linear,5,-56.2,87.3,0.2,0.865,0.95,0.779,0.876,0.741,0.865,0.651,0.547,0.683,0.433,0.207,0.615,0.658,0.526,0.7,0.426,0.202,0.613
linear,10,-64.5,132.2,0.2,0.871,0.95,0.792,0.881,0.752,0.871,0.638,0.568,0.66,0.433,0.201,0.614,0.646,0.474,0.7,0.391,0.157,0.587
linear,15,-67.5,145.5,0.1,0.877,0.971,0.783,0.888,0.768,0.877,0.63,0.568,0.65,0.429,0.192,0.609,0.646,0.526,0.683,0.417,0.186,0.605
