Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-23.6,20.1,0.6,0.869,0.9,0.838,0.873,0.74,0.869,0.635,0.411,0.707,0.351,0.107,0.559,0.646,0.474,0.7,0.391,0.157,0.587
linear,5,-35.5,30.6,0.1,0.869,0.946,0.792,0.878,0.747,0.869,0.618,0.484,0.66,0.379,0.128,0.572,0.582,0.474,0.617,0.353,0.079,0.545
linear,10,-35.5,30.6,0.1,0.869,0.946,0.792,0.878,0.747,0.869,0.618,0.484,0.66,0.379,0.128,0.572,0.582,0.474,0.617,0.353,0.079,0.545
linear,15,-35.5,30.6,0.1,0.869,0.946,0.792,0.878,0.747,0.869,0.618,0.484,0.66,0.379,0.128,0.572,0.582,0.474,0.617,0.353,0.079,0.545
