activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.77,0.7,0.797,0.634,0.483,0.749,0.769,0.775,0.767,0.677,0.517,0.771,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(25,)",0.01,0.798,0.667,0.85,0.653,0.518,0.759,0.8,0.7,0.844,0.683,0.54,0.772,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.001,0.75,0.567,0.824,0.544,0.388,0.695,0.777,0.7,0.811,0.658,0.498,0.756,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.0001,0.788,0.6,0.863,0.601,0.479,0.731,0.746,0.625,0.8,0.601,0.417,0.712,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.1,0.779,0.733,0.796,0.649,0.512,0.765,0.8,0.775,0.811,0.709,0.568,0.793,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.01,0.837,0.7,0.892,0.707,0.6,0.796,0.831,0.75,0.867,0.732,0.614,0.808,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.001,0.827,0.6,0.919,0.654,0.554,0.76,0.792,0.7,0.833,0.675,0.527,0.767,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(50,)",0.0001,0.817,0.567,0.919,0.615,0.516,0.743,0.762,0.6,0.833,0.605,0.44,0.717,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.1,0.711,0.7,0.714,0.584,0.4,0.707,0.731,0.85,0.678,0.662,0.49,0.764,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(75,)",0.01,0.809,0.667,0.867,0.66,0.542,0.767,0.754,0.625,0.811,0.611,0.437,0.718,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.001,0.789,0.6,0.866,0.617,0.484,0.733,0.769,0.675,0.811,0.64,0.475,0.743,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.0001,0.779,0.567,0.866,0.586,0.453,0.716,0.769,0.65,0.822,0.634,0.466,0.736,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(100,)",0.1,0.7,0.733,0.686,0.587,0.396,0.71,0.808,0.875,0.778,0.739,0.613,0.826,0.731,0.875,0.667,0.667,0.5,0.771
relu,"(100,)",0.01,0.808,0.667,0.865,0.665,0.539,0.766,0.769,0.675,0.811,0.644,0.476,0.743,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(100,)",0.001,0.808,0.6,0.892,0.618,0.508,0.746,0.8,0.725,0.833,0.691,0.546,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.0001,0.818,0.6,0.906,0.628,0.525,0.753,0.8,0.725,0.833,0.69,0.544,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,)",0.1,0.711,0.733,0.701,0.601,0.435,0.717,0.723,0.825,0.678,0.65,0.468,0.751,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(125,)",0.01,0.799,0.667,0.852,0.645,0.518,0.76,0.792,0.75,0.811,0.694,0.546,0.781,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,)",0.001,0.809,0.633,0.88,0.648,0.536,0.757,0.792,0.7,0.833,0.678,0.53,0.767,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,)",0.0001,0.818,0.633,0.893,0.659,0.552,0.763,0.777,0.7,0.811,0.661,0.501,0.756,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(150,)",0.1,0.759,0.733,0.769,0.64,0.505,0.751,0.738,0.825,0.7,0.661,0.489,0.762,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(150,)",0.01,0.809,0.7,0.852,0.676,0.549,0.776,0.762,0.675,0.8,0.635,0.463,0.738,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,)",0.001,0.828,0.7,0.879,0.696,0.583,0.79,0.792,0.7,0.833,0.675,0.524,0.767,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(150,)",0.0001,0.818,0.7,0.865,0.685,0.561,0.782,0.777,0.675,0.822,0.647,0.486,0.749,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,)",0.1,0.729,0.733,0.727,0.612,0.441,0.73,0.769,0.85,0.733,0.698,0.547,0.792,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(175,)",0.01,0.798,0.633,0.863,0.634,0.51,0.748,0.815,0.725,0.856,0.71,0.58,0.79,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,)",0.001,0.828,0.667,0.892,0.676,0.569,0.78,0.785,0.6,0.867,0.63,0.484,0.733,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,)",0.0001,0.809,0.633,0.879,0.647,0.518,0.756,0.754,0.525,0.856,0.566,0.403,0.69,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(200,)",0.1,0.769,0.667,0.81,0.628,0.482,0.738,0.746,0.725,0.756,0.641,0.466,0.74,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(200,)",0.01,0.77,0.633,0.824,0.582,0.443,0.729,0.762,0.675,0.8,0.637,0.464,0.738,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(200,)",0.001,0.779,0.667,0.824,0.621,0.484,0.745,0.8,0.725,0.833,0.693,0.55,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.0001,0.769,0.6,0.837,0.588,0.448,0.719,0.777,0.725,0.8,0.667,0.506,0.763,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,)",0.1,0.788,0.833,0.77,0.704,0.575,0.801,0.754,0.75,0.756,0.652,0.479,0.753,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(225,)",0.01,0.79,0.7,0.826,0.658,0.521,0.763,0.777,0.725,0.8,0.671,0.511,0.762,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(225,)",0.001,0.789,0.667,0.839,0.645,0.508,0.753,0.815,0.725,0.856,0.706,0.579,0.79,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(225,)",0.0001,0.799,0.667,0.852,0.655,0.525,0.76,0.823,0.8,0.833,0.733,0.611,0.817,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(250,)",0.1,0.759,0.767,0.755,0.642,0.491,0.761,0.731,0.825,0.689,0.654,0.476,0.757,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(250,)",0.01,0.808,0.667,0.865,0.653,0.532,0.766,0.746,0.675,0.778,0.623,0.441,0.726,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(250,)",0.001,0.809,0.633,0.879,0.626,0.514,0.756,0.823,0.7,0.878,0.707,0.589,0.789,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(250,)",0.0001,0.809,0.6,0.892,0.617,0.503,0.746,0.808,0.65,0.878,0.669,0.546,0.764,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(275,)",0.1,0.75,0.767,0.743,0.632,0.476,0.755,0.738,0.8,0.711,0.654,0.478,0.756,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(275,)",0.01,0.789,0.667,0.838,0.632,0.498,0.752,0.754,0.65,0.8,0.618,0.449,0.725,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(275,)",0.001,0.828,0.667,0.892,0.678,0.572,0.78,0.785,0.675,0.833,0.659,0.505,0.754,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(275,)",0.0001,0.828,0.667,0.892,0.677,0.573,0.78,0.808,0.75,0.833,0.706,0.567,0.792,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(300,)",0.1,0.711,0.7,0.715,0.58,0.391,0.708,0.754,0.75,0.756,0.653,0.482,0.753,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(300,)",0.01,0.789,0.633,0.851,0.603,0.477,0.742,0.785,0.75,0.8,0.684,0.529,0.775,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(300,)",0.001,0.818,0.633,0.892,0.637,0.531,0.763,0.808,0.725,0.844,0.702,0.564,0.785,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(300,)",0.0001,0.799,0.567,0.892,0.597,0.48,0.73,0.8,0.725,0.833,0.693,0.55,0.779,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,5)",0.1,0.789,0.667,0.838,0.648,0.515,0.752,0.831,0.725,0.878,0.723,0.614,0.801,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,5)",0.01,0.827,0.633,0.906,0.679,0.575,0.77,0.746,0.7,0.767,0.628,0.446,0.733,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,5)",0.001,0.827,0.667,0.892,0.68,0.57,0.78,0.731,0.7,0.744,0.618,0.422,0.722,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,5)",0.0001,0.779,0.633,0.838,0.617,0.468,0.736,0.708,0.75,0.689,0.613,0.409,0.719,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(50,10)",0.1,0.74,0.7,0.756,0.605,0.428,0.728,0.792,0.775,0.8,0.697,0.555,0.788,0.731,0.875,0.667,0.667,0.5,0.771
relu,"(50,10)",0.01,0.847,0.7,0.907,0.73,0.632,0.803,0.823,0.7,0.878,0.707,0.588,0.789,0.846,0.625,0.944,0.714,0.624,0.785
