activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.769,0.7,0.796,0.634,0.476,0.748,0.8,0.8,0.8,0.707,0.573,0.8,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.01,0.76,0.6,0.825,0.583,0.427,0.712,0.754,0.675,0.789,0.63,0.452,0.732,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.001,0.788,0.633,0.85,0.622,0.486,0.742,0.777,0.7,0.811,0.658,0.499,0.756,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(25,)",0.0001,0.778,0.633,0.836,0.623,0.471,0.735,0.769,0.7,0.8,0.652,0.486,0.75,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(50,)",0.1,0.749,0.767,0.743,0.633,0.475,0.755,0.785,0.775,0.789,0.689,0.537,0.782,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(50,)",0.01,0.789,0.633,0.852,0.626,0.493,0.743,0.792,0.625,0.867,0.647,0.501,0.746,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.001,0.75,0.567,0.825,0.558,0.398,0.696,0.754,0.475,0.878,0.539,0.385,0.676,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.0001,0.76,0.6,0.825,0.577,0.427,0.712,0.769,0.55,0.867,0.59,0.439,0.708,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.1,0.75,0.667,0.784,0.604,0.432,0.725,0.769,0.8,0.756,0.681,0.522,0.778,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(75,)",0.01,0.76,0.6,0.826,0.589,0.437,0.713,0.808,0.65,0.878,0.675,0.546,0.764,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.001,0.817,0.6,0.906,0.642,0.534,0.753,0.792,0.575,0.889,0.629,0.502,0.732,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,)",0.0001,0.817,0.6,0.906,0.642,0.534,0.753,0.777,0.5,0.9,0.578,0.451,0.7,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(100,)",0.1,0.73,0.733,0.73,0.604,0.429,0.731,0.8,0.825,0.789,0.718,0.584,0.807,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,)",0.01,0.817,0.667,0.878,0.676,0.555,0.772,0.815,0.575,0.922,0.66,0.557,0.749,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(100,)",0.001,0.788,0.567,0.879,0.588,0.466,0.723,0.823,0.65,0.9,0.696,0.583,0.775,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(100,)",0.0001,0.817,0.567,0.919,0.623,0.523,0.743,0.846,0.7,0.911,0.737,0.637,0.806,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,)",0.1,0.73,0.733,0.729,0.612,0.429,0.731,0.754,0.8,0.733,0.671,0.504,0.767,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(125,)",0.01,0.789,0.6,0.866,0.61,0.482,0.733,0.792,0.65,0.856,0.658,0.514,0.753,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(125,)",0.001,0.788,0.567,0.879,0.588,0.466,0.723,0.785,0.575,0.878,0.622,0.478,0.726,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(125,)",0.0001,0.798,0.6,0.879,0.619,0.497,0.74,0.785,0.575,0.878,0.622,0.478,0.726,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(150,)",0.1,0.72,0.7,0.728,0.599,0.406,0.714,0.754,0.8,0.733,0.67,0.505,0.767,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,)",0.01,0.798,0.633,0.865,0.636,0.5,0.749,0.8,0.675,0.856,0.678,0.534,0.765,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(150,)",0.001,0.789,0.567,0.879,0.588,0.456,0.723,0.808,0.675,0.867,0.686,0.553,0.771,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(150,)",0.0001,0.798,0.567,0.892,0.598,0.473,0.73,0.808,0.7,0.856,0.693,0.556,0.778,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(175,)",0.1,0.7,0.7,0.699,0.585,0.375,0.7,0.769,0.875,0.722,0.701,0.555,0.799,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(175,)",0.01,0.808,0.633,0.879,0.648,0.531,0.756,0.8,0.575,0.9,0.638,0.516,0.738,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(175,)",0.001,0.788,0.533,0.892,0.561,0.449,0.713,0.823,0.65,0.9,0.694,0.577,0.775,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(175,)",0.0001,0.798,0.567,0.892,0.592,0.48,0.73,0.838,0.675,0.911,0.723,0.621,0.793,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.1,0.73,0.633,0.769,0.576,0.388,0.701,0.777,0.775,0.778,0.68,0.524,0.776,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(200,)",0.01,0.808,0.633,0.878,0.645,0.523,0.756,0.8,0.625,0.878,0.658,0.521,0.751,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(200,)",0.001,0.798,0.6,0.879,0.632,0.504,0.74,0.792,0.675,0.844,0.667,0.521,0.76,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.0001,0.808,0.6,0.893,0.645,0.534,0.747,0.8,0.7,0.844,0.682,0.538,0.772,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,)",0.1,0.662,0.633,0.673,0.521,0.287,0.653,0.7,0.75,0.678,0.609,0.399,0.714,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(225,)",0.01,0.789,0.633,0.851,0.624,0.489,0.742,0.777,0.6,0.856,0.625,0.469,0.728,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(225,)",0.001,0.789,0.6,0.866,0.615,0.483,0.733,0.823,0.7,0.878,0.709,0.585,0.789,0.808,0.75,0.833,0.706,0.566,0.792
