Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-40.6,19.2,1.8,0.776,0.082,0.988,0.142,0.177,0.535,0.782,0.126,0.99,0.215,0.255,0.558,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.1,1,-25.7,12.7,0.5,0.77,0.218,0.938,0.305,0.229,0.578,0.777,0.242,0.947,0.339,0.269,0.594,0.759,0.211,0.933,0.296,0.204,0.572
poly,1,2,0.1,2,-18.2,9.9,0.6,0.77,0.218,0.938,0.306,0.228,0.578,0.78,0.253,0.947,0.352,0.284,0.6,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,2,0.1,3,-13.2,9.1,1.4,0.786,0.11,0.992,0.184,0.23,0.551,0.785,0.147,0.987,0.248,0.28,0.567,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.1,4,-9.6,8.7,1.4,0.789,0.11,0.996,0.187,0.242,0.553,0.777,0.147,0.977,0.242,0.244,0.562,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.01,0,-6.7,1.5,-0.2,0.773,0.082,0.983,0.146,0.176,0.533,0.77,0.158,0.963,0.248,0.214,0.561,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,2,0.01,1,-3.3,2.9,0.2,0.776,0.299,0.921,0.383,0.282,0.61,0.706,0.221,0.86,0.261,0.09,0.541,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,2,0.01,2,-4.7,4.3,0.9,0.799,0.163,0.992,0.262,0.315,0.577,0.754,0.126,0.953,0.196,0.148,0.54,0.747,0.053,0.967,0.091,0.043,0.51
poly,1,2,0.01,3,-6.3,5.6,1.1,0.792,0.136,0.992,0.228,0.286,0.564,0.752,0.105,0.957,0.169,0.126,0.531,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,2,0.01,4,-7.4,6.7,1.5,0.792,0.123,0.996,0.213,0.285,0.559,0.762,0.084,0.977,0.147,0.156,0.53,0.759,0.105,0.967,0.174,0.14,0.536
poly,1,2,0.001,0,-1.0,1.4,-0.5,0.789,0.151,0.983,0.25,0.269,0.567,0.787,0.158,0.987,0.261,0.291,0.572,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.001,1,-1.3,3.2,-0.3,0.773,0.449,0.871,0.48,0.345,0.66,0.689,0.368,0.79,0.363,0.157,0.579,0.709,0.474,0.783,0.439,0.245,0.629
poly,1,2,0.001,2,-1.6,3.5,0.0,0.808,0.313,0.958,0.43,0.382,0.636,0.732,0.253,0.883,0.302,0.155,0.568,0.734,0.263,0.883,0.323,0.174,0.573
poly,1,2,0.001,3,-2.2,3.7,0.2,0.802,0.231,0.975,0.34,0.345,0.603,0.732,0.137,0.92,0.177,0.059,0.528,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,2,0.001,4,-2.5,3.8,0.6,0.805,0.19,0.992,0.303,0.349,0.591,0.757,0.053,0.98,0.089,0.065,0.516,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.1,0,-60.2,197.0,10.0,0.789,0.096,1.0,0.174,0.271,0.548,0.813,0.242,0.993,0.383,0.414,0.618,0.797,0.211,0.983,0.333,0.34,0.597
poly,1,3,0.1,1,-30.2,64.2,0.4,0.783,0.247,0.946,0.343,0.27,0.596,0.754,0.242,0.917,0.317,0.203,0.579,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.1,2,-16.2,24.9,0.5,0.776,0.15,0.967,0.235,0.203,0.559,0.757,0.116,0.96,0.178,0.118,0.538,0.747,0.158,0.933,0.231,0.137,0.546
poly,1,3,0.1,3,-9.6,10.8,0.1,0.76,0.191,0.933,0.277,0.196,0.562,0.724,0.147,0.907,0.197,0.067,0.527,0.747,0.211,0.917,0.286,0.171,0.564
poly,1,3,0.1,4,-7.3,7.7,0.3,0.763,0.15,0.95,0.232,0.182,0.55,0.744,0.137,0.937,0.197,0.107,0.537,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.01,0,-5.6,9.7,-0.2,0.818,0.23,0.996,0.347,0.4,0.613,0.729,0.063,0.94,0.096,-0.006,0.502,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.01,1,-4.1,3.4,0.3,0.779,0.176,0.962,0.261,0.246,0.569,0.719,0.137,0.903,0.18,0.043,0.52,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,3,0.01,2,-5.1,3.3,1.1,0.796,0.15,0.992,0.246,0.304,0.571,0.757,0.116,0.96,0.18,0.132,0.538,0.734,0.053,0.95,0.087,0.005,0.501
poly,1,3,0.01,3,-7.6,5.7,2.5,0.786,0.082,1.0,0.15,0.25,0.541,0.765,0.032,0.997,0.06,0.108,0.514,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.01,4,-10.4,8.4,3.6,0.786,0.082,1.0,0.15,0.25,0.541,0.767,0.032,1.0,0.06,0.121,0.516,0.759,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.001,0,-1.0,0.9,-0.8,0.793,0.166,0.983,0.271,0.285,0.575,0.792,0.168,0.99,0.28,0.319,0.579,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,3,0.001,1,-1.4,3.5,-0.1,0.808,0.287,0.967,0.411,0.374,0.627,0.734,0.189,0.907,0.252,0.127,0.548,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,3,0.001,2,-2.7,4.8,0.2,0.802,0.312,0.95,0.424,0.374,0.631,0.694,0.168,0.86,0.193,0.023,0.514,0.671,0.158,0.833,0.187,-0.01,0.496
poly,1,3,0.001,3,-4.0,5.8,0.8,0.808,0.216,0.987,0.331,0.351,0.602,0.747,0.105,0.95,0.169,0.119,0.528,0.747,0.053,0.967,0.091,0.043,0.51
