Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-57.1,21.9,0.2,0.757,0.245,0.912,0.306,0.191,0.579,0.762,0.347,0.893,0.409,0.276,0.62,0.759,0.368,0.883,0.424,0.282,0.626
poly,1,2,0.1,1,-38.5,14.3,0.6,0.773,0.19,0.95,0.264,0.2,0.57,0.797,0.337,0.943,0.434,0.359,0.64,0.785,0.368,0.917,0.452,0.339,0.643
poly,1,2,0.1,2,-27.3,11.6,2.8,0.78,0.082,0.992,0.142,0.192,0.537,0.79,0.126,1.0,0.222,0.309,0.563,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.1,3,-19.6,10.3,2.3,0.783,0.095,0.992,0.164,0.208,0.543,0.79,0.147,0.993,0.248,0.303,0.57,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.1,4,-14.3,8.9,2.7,0.789,0.11,0.996,0.187,0.242,0.553,0.795,0.147,1.0,0.253,0.334,0.574,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,2,0.01,0,-6.3,1.3,-0.2,0.776,0.095,0.983,0.162,0.178,0.539,0.785,0.179,0.977,0.285,0.29,0.578,0.785,0.211,0.967,0.32,0.286,0.589
poly,1,2,0.01,1,-3.6,3.2,0.4,0.789,0.205,0.967,0.307,0.286,0.586,0.749,0.211,0.92,0.285,0.178,0.565,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,2,0.01,2,-3.6,5.1,0.6,0.792,0.217,0.967,0.318,0.292,0.592,0.724,0.189,0.893,0.239,0.098,0.541,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,2,0.01,3,-5.2,6.2,0.5,0.786,0.272,0.942,0.368,0.288,0.607,0.709,0.242,0.857,0.281,0.109,0.549,0.722,0.316,0.85,0.353,0.181,0.583
poly,1,2,0.01,4,-6.8,7.5,1.3,0.789,0.137,0.988,0.232,0.273,0.562,0.739,0.147,0.927,0.21,0.11,0.537,0.772,0.158,0.967,0.25,0.219,0.562
poly,1,2,0.001,0,-1.0,1.2,-0.6,0.793,0.166,0.983,0.271,0.285,0.575,0.792,0.179,0.987,0.291,0.315,0.583,0.785,0.158,0.983,0.261,0.275,0.571
poly,1,2,0.001,1,-1.3,3.0,0.2,0.805,0.205,0.988,0.327,0.358,0.596,0.754,0.189,0.933,0.269,0.177,0.561,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,2,0.001,2,-1.9,3.6,-0.2,0.786,0.381,0.908,0.453,0.343,0.645,0.701,0.421,0.79,0.401,0.205,0.606,0.696,0.474,0.767,0.429,0.226,0.62
poly,1,2,0.001,3,-2.5,3.8,0.0,0.78,0.301,0.925,0.39,0.304,0.613,0.727,0.316,0.857,0.35,0.188,0.586,0.734,0.474,0.817,0.462,0.285,0.645
poly,1,2,0.001,4,-2.8,4.1,0.6,0.796,0.15,0.992,0.247,0.299,0.571,0.747,0.084,0.957,0.134,0.073,0.52,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.1,0,-71.0,269.7,7.4,0.796,0.124,1.0,0.217,0.306,0.562,0.797,0.221,0.98,0.342,0.338,0.601,0.797,0.211,0.983,0.333,0.34,0.597
poly,1,3,0.1,1,-39.1,77.3,0.9,0.789,0.166,0.979,0.256,0.249,0.572,0.767,0.158,0.96,0.244,0.201,0.559,0.785,0.211,0.967,0.32,0.286,0.589
poly,1,3,0.1,2,-25.2,25.2,0.2,0.764,0.221,0.929,0.292,0.202,0.575,0.742,0.253,0.897,0.318,0.182,0.575,0.759,0.316,0.9,0.387,0.257,0.608
poly,1,3,0.1,3,-16.5,11.6,0.2,0.757,0.191,0.929,0.266,0.17,0.56,0.732,0.179,0.907,0.239,0.112,0.543,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.1,4,-12.0,5.6,0.5,0.767,0.124,0.962,0.196,0.154,0.543,0.752,0.116,0.953,0.176,0.112,0.535,0.734,0.105,0.933,0.16,0.062,0.519
poly,1,3,0.01,0,-4.7,9.3,-0.3,0.815,0.231,0.992,0.353,0.381,0.612,0.742,0.126,0.937,0.182,0.084,0.531,0.747,0.105,0.95,0.167,0.097,0.528
poly,1,3,0.01,1,-5.2,3.6,0.3,0.78,0.218,0.95,0.31,0.246,0.584,0.722,0.179,0.893,0.232,0.09,0.536,0.709,0.211,0.867,0.258,0.092,0.539
poly,1,3,0.01,2,-5.9,3.9,1.1,0.796,0.15,0.992,0.253,0.3,0.571,0.752,0.147,0.943,0.212,0.135,0.545,0.734,0.158,0.917,0.222,0.106,0.537
poly,1,3,0.01,3,-9.2,6.8,1.2,0.792,0.19,0.975,0.293,0.285,0.583,0.727,0.168,0.903,0.225,0.094,0.536,0.722,0.158,0.9,0.214,0.078,0.529
poly,1,3,0.01,4,-10.8,10.3,3.7,0.786,0.083,1.0,0.152,0.251,0.541,0.775,0.063,1.0,0.118,0.218,0.532,0.785,0.105,1.0,0.19,0.286,0.553
poly,1,3,0.001,0,-1.0,0.7,-0.8,0.792,0.138,0.992,0.236,0.283,0.565,0.797,0.158,1.0,0.273,0.353,0.579,0.797,0.158,1.0,0.273,0.353,0.579
poly,1,3,0.001,1,-1.6,3.5,0.0,0.799,0.205,0.979,0.32,0.329,0.592,0.752,0.2,0.927,0.274,0.172,0.563,0.772,0.316,0.917,0.4,0.287,0.616
poly,1,3,0.001,2,-3.3,4.8,0.5,0.799,0.205,0.979,0.311,0.32,0.592,0.759,0.147,0.953,0.22,0.155,0.55,0.759,0.158,0.95,0.24,0.174,0.554
poly,1,3,0.001,3,-4.2,6.4,0.5,0.792,0.271,0.95,0.375,0.326,0.611,0.724,0.221,0.883,0.268,0.121,0.552,0.734,0.211,0.9,0.276,0.142,0.555
poly,1,3,0.001,4,-4.9,7.5,0.7,0.783,0.218,0.954,0.315,0.263,0.586,0.732,0.221,0.893,0.275,0.136,0.557,0.696,0.105,0.883,0.143,-0.015,0.494
poly,5,2,0.1,0,-58.3,22.3,0.3,0.76,0.23,0.921,0.293,0.187,0.576,0.767,0.347,0.9,0.413,0.287,0.624,0.772,0.368,0.9,0.438,0.309,0.634
poly,5,2,0.1,1,-37.5,14.3,0.3,0.76,0.258,0.912,0.316,0.203,0.585,0.782,0.4,0.903,0.461,0.343,0.652,0.797,0.474,0.9,0.529,0.407,0.687
poly,5,2,0.1,2,-26.5,11.6,2.9,0.78,0.082,0.992,0.142,0.192,0.537,0.792,0.137,1.0,0.237,0.321,0.568,0.797,0.158,1.0,0.273,0.353,0.579
poly,5,2,0.1,3,-19.0,10.3,2.3,0.786,0.11,0.992,0.187,0.228,0.551,0.79,0.147,0.993,0.248,0.303,0.57,0.797,0.158,1.0,0.273,0.353,0.579
