Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-1.7,12.7,0.3,0.826,0.633,0.905,0.639,0.57,0.769,0.769,0.625,0.833,0.611,0.456,0.729,0.654,0.375,0.778,0.4,0.159,0.576
linear,5,-1.9,41.5,0.2,0.807,0.633,0.877,0.628,0.516,0.755,0.746,0.675,0.778,0.609,0.432,0.726,0.615,0.375,0.722,0.375,0.097,0.549
linear,10,-2.2,45.6,0.4,0.798,0.6,0.878,0.602,0.484,0.739,0.754,0.6,0.822,0.592,0.42,0.711,0.692,0.375,0.833,0.429,0.228,0.604
linear,15,-2.4,51.8,0.3,0.788,0.6,0.864,0.592,0.467,0.732,0.738,0.6,0.8,0.581,0.394,0.7,0.615,0.375,0.722,0.375,0.097,0.549
