Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-6.3,16.1,0.6,0.78,0.5,0.893,0.555,0.464,0.697,0.715,0.475,0.822,0.512,0.321,0.649,0.654,0.5,0.722,0.471,0.216,0.611
linear,5,-6.3,17.5,0.8,0.77,0.467,0.893,0.522,0.438,0.68,0.715,0.4,0.856,0.457,0.284,0.628,0.615,0.375,0.722,0.375,0.097,0.549
linear,10,-6.3,17.5,0.8,0.77,0.467,0.893,0.522,0.438,0.68,0.715,0.4,0.856,0.457,0.284,0.628,0.615,0.375,0.722,0.375,0.097,0.549
linear,15,-6.3,17.5,0.8,0.77,0.467,0.893,0.522,0.438,0.68,0.715,0.4,0.856,0.457,0.284,0.628,0.615,0.375,0.722,0.375,0.097,0.549
