Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.1,7.3,0.7,0.808,0.4,0.973,0.489,0.453,0.687,0.738,0.325,0.922,0.407,0.299,0.624,0.654,0.25,0.833,0.308,0.098,0.542
linear,5,-5.1,7.3,0.7,0.808,0.4,0.973,0.489,0.453,0.687,0.738,0.325,0.922,0.407,0.299,0.624,0.654,0.25,0.833,0.308,0.098,0.542
linear,10,-5.1,7.3,0.7,0.808,0.4,0.973,0.489,0.453,0.687,0.738,0.325,0.922,0.407,0.299,0.624,0.654,0.25,0.833,0.308,0.098,0.542
linear,15,-5.1,7.3,0.7,0.808,0.4,0.973,0.489,0.453,0.687,0.738,0.325,0.922,0.407,0.299,0.624,0.654,0.25,0.833,0.308,0.098,0.542
