Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.5,1.2,-0.2,0.913,0.838,0.988,0.904,0.837,0.913,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-2.0,1.3,0.2,0.919,0.898,0.939,0.916,0.84,0.919,0.826,0.491,0.914,0.536,0.436,0.703,0.792,0.364,0.905,0.421,0.304,0.634
RBF,1,0.001,-1.7,1.7,0.0,0.819,0.849,0.788,0.825,0.641,0.819,0.781,1.0,0.724,0.655,0.594,0.862,0.774,1.0,0.714,0.647,0.584,0.857
RBF,1,0.0001,-0.9,0.7,-0.0,0.681,0.407,0.952,0.504,0.439,0.679,0.864,0.655,0.919,0.635,0.606,0.787,0.906,0.727,0.952,0.762,0.704,0.84
RBF,1,1e-05,-1.0,0.9,-0.0,0.603,0.412,0.788,0.428,0.255,0.6,0.736,0.6,0.771,0.495,0.396,0.686,0.906,0.727,0.952,0.762,0.704,0.84
RBF,5,0.1,-0.5,1.2,-0.2,0.919,0.856,0.982,0.912,0.846,0.919,0.785,0.0,0.99,0.0,-0.028,0.495,0.792,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-2.4,1.7,0.3,0.958,0.952,0.964,0.957,0.917,0.958,0.796,0.218,0.948,0.305,0.241,0.583,0.811,0.182,0.976,0.286,0.277,0.579
RBF,5,0.001,-2.9,2.5,-0.4,0.837,0.988,0.686,0.86,0.71,0.837,0.657,0.982,0.571,0.544,0.451,0.777,0.66,1.0,0.571,0.55,0.466,0.786
RBF,5,0.0001,-1.5,1.9,0.0,0.801,0.801,0.801,0.8,0.603,0.801,0.785,1.0,0.729,0.659,0.599,0.864,0.774,1.0,0.714,0.647,0.584,0.857
RBF,5,1e-05,-1.0,0.7,-0.0,0.603,0.412,0.788,0.428,0.255,0.6,0.736,0.6,0.771,0.495,0.396,0.686,0.906,0.727,0.952,0.762,0.704,0.84
RBF,10,0.1,-0.5,1.2,-0.2,0.919,0.856,0.982,0.912,0.846,0.919,0.785,0.0,0.99,0.0,-0.028,0.495,0.792,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-2.5,1.8,0.4,0.952,0.928,0.976,0.95,0.906,0.952,0.792,0.127,0.967,0.196,0.153,0.547,0.811,0.182,0.976,0.286,0.277,0.579
RBF,10,0.001,-3.6,3.2,0.3,0.867,0.843,0.891,0.864,0.737,0.867,0.849,0.673,0.895,0.647,0.554,0.784,0.849,0.636,0.905,0.636,0.541,0.771
RBF,10,0.0001,-1.9,2.0,0.0,0.819,0.849,0.788,0.825,0.641,0.819,0.762,0.945,0.714,0.623,0.542,0.83,0.755,0.909,0.714,0.606,0.513,0.812
RBF,10,1e-05,-0.9,0.7,-0.4,0.693,0.855,0.527,0.734,0.45,0.691,0.577,0.964,0.476,0.516,0.397,0.72,0.66,1.0,0.571,0.55,0.466,0.786
