Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.3,1.2,-0.2,0.892,0.783,1.0,0.876,0.805,0.892,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-1.7,1.3,0.0,0.918,0.94,0.897,0.922,0.842,0.919,0.823,0.345,0.948,0.414,0.367,0.647,0.792,0.182,0.952,0.267,0.206,0.567
RBF,1,0.001,-1.8,1.7,-0.1,0.828,0.873,0.782,0.836,0.664,0.828,0.774,1.0,0.714,0.648,0.585,0.857,0.792,1.0,0.738,0.667,0.607,0.869
RBF,1,0.0001,-1.0,1.1,-0.4,0.737,0.879,0.596,0.771,0.494,0.737,0.574,1.0,0.462,0.494,0.389,0.731,0.547,1.0,0.429,0.478,0.367,0.714
RBF,1,1e-05,-1.0,0.9,-0.0,0.603,0.418,0.782,0.432,0.246,0.6,0.736,0.6,0.771,0.499,0.397,0.686,0.887,0.636,0.952,0.7,0.636,0.794
RBF,5,0.1,-0.3,1.2,-0.2,0.907,0.826,0.988,0.897,0.826,0.907,0.789,0.0,0.995,0.0,-0.014,0.498,0.792,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-1.7,1.3,0.3,0.955,0.922,0.988,0.953,0.913,0.955,0.826,0.164,1.0,0.279,0.364,0.582,0.83,0.182,1.0,0.308,0.387,0.591
RBF,5,0.001,-3.0,2.3,-0.1,0.876,0.927,0.825,0.883,0.762,0.876,0.804,0.873,0.786,0.648,0.561,0.829,0.811,0.818,0.81,0.643,0.545,0.814
RBF,5,0.0001,-1.8,2.2,0.1,0.81,0.777,0.843,0.804,0.623,0.81,0.811,1.0,0.762,0.688,0.632,0.881,0.811,1.0,0.762,0.688,0.632,0.881
RBF,5,1e-05,-1.0,0.7,-0.0,0.636,0.418,0.848,0.457,0.35,0.633,0.774,0.6,0.819,0.511,0.446,0.71,0.887,0.636,0.952,0.7,0.636,0.794
RBF,10,0.1,-0.3,1.2,-0.2,0.907,0.826,0.988,0.897,0.826,0.907,0.789,0.0,0.995,0.0,-0.014,0.498,0.792,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-1.7,1.3,0.3,0.955,0.922,0.988,0.953,0.913,0.955,0.826,0.164,1.0,0.279,0.364,0.582,0.83,0.182,1.0,0.308,0.387,0.591
RBF,10,0.001,-4.1,2.6,0.3,0.901,0.892,0.909,0.9,0.805,0.9,0.857,0.564,0.933,0.619,0.537,0.748,0.868,0.545,0.952,0.632,0.564,0.749
RBF,10,0.0001,-2.0,2.3,0.2,0.828,0.783,0.873,0.821,0.661,0.828,0.845,0.982,0.81,0.725,0.671,0.896,0.849,1.0,0.81,0.733,0.685,0.905
RBF,10,1e-05,-1.0,1.1,-0.2,0.744,0.669,0.818,0.723,0.495,0.744,0.808,1.0,0.757,0.684,0.627,0.879,0.736,1.0,0.667,0.611,0.542,0.833
