Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.7,0.7,0.2,0.807,0.533,0.92,0.568,0.492,0.727,0.877,0.925,0.856,0.824,0.748,0.89,0.923,1.0,0.889,0.889,0.843,0.944
RBF,1,0.01,-1.7,1.7,0.1,0.807,0.433,0.96,0.526,0.504,0.697,0.862,0.625,0.967,0.73,0.667,0.796,0.846,0.625,0.944,0.714,0.624,0.785
RBF,1,0.001,-1.3,1.0,-0.1,0.826,0.467,0.973,0.532,0.507,0.72,0.808,0.4,0.989,0.559,0.537,0.694,0.808,0.375,1.0,0.545,0.542,0.688
RBF,1,0.0001,0.6,1.0,0.8,0.712,0.533,0.787,0.433,0.351,0.66,0.762,0.625,0.822,0.611,0.528,0.724,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,1.0,1.0,1.0,0.711,0.0,1.0,0.0,0.0,0.5,0.723,0.1,1.0,0.178,0.24,0.55,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.8,0.8,-0.7,0.597,0.9,0.474,0.562,0.357,0.687,0.608,1.0,0.433,0.611,0.437,0.717,0.654,1.0,0.5,0.64,0.485,0.75
RBF,5,0.01,-2.2,3.9,1.0,0.798,0.333,0.987,0.437,0.426,0.66,0.846,0.525,0.989,0.659,0.634,0.757,0.885,0.625,1.0,0.769,0.732,0.812
RBF,5,0.001,-2.1,1.7,0.0,0.807,0.433,0.96,0.526,0.504,0.697,0.815,0.525,0.944,0.636,0.547,0.735,0.808,0.5,0.944,0.615,0.52,0.722
RBF,5,0.0001,-0.9,0.9,0.2,0.816,0.4,0.987,0.462,0.43,0.693,0.823,0.475,0.978,0.601,0.582,0.726,0.808,0.375,1.0,0.545,0.542,0.688
RBF,5,1e-05,-0.1,1.0,0.9,0.702,0.5,0.787,0.376,0.281,0.643,0.746,0.55,0.833,0.506,0.428,0.692,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-1.9,0.8,-0.7,0.607,0.9,0.489,0.57,0.368,0.694,0.608,1.0,0.433,0.611,0.437,0.717,0.577,1.0,0.389,0.593,0.405,0.694
RBF,10,0.01,-2.7,4.2,0.0,0.75,0.567,0.826,0.557,0.396,0.696,0.823,0.825,0.822,0.742,0.62,0.824,0.885,0.875,0.889,0.824,0.741,0.882
RBF,10,0.001,-2.4,2.4,0.0,0.788,0.433,0.933,0.499,0.45,0.683,0.815,0.6,0.911,0.659,0.547,0.756,0.769,0.5,0.889,0.571,0.426,0.694
RBF,10,0.0001,-1.4,1.0,-0.3,0.817,0.6,0.905,0.616,0.541,0.752,0.823,0.675,0.889,0.685,0.591,0.782,0.808,0.5,0.944,0.615,0.52,0.722
RBF,10,1e-05,-0.1,1.0,0.9,0.769,0.2,1.0,0.3,0.308,0.6,0.762,0.225,1.0,0.349,0.368,0.612,0.769,0.25,1.0,0.4,0.433,0.625
