Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.5,-0.4,-0.5,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5
RBF,1,0.01,-1.5,0.9,0.0,0.943,0.833,0.987,0.867,0.856,0.91,0.962,0.875,1.0,0.933,0.91,0.938,0.962,0.875,1.0,0.933,0.91,0.938
RBF,1,0.001,-1.5,2.0,-0.3,0.885,0.767,0.933,0.789,0.739,0.85,0.877,0.875,0.878,0.814,0.727,0.876,0.885,0.875,0.889,0.824,0.741,0.882
RBF,1,0.0001,-0.8,1.0,-0.1,0.684,0.833,0.625,0.642,0.495,0.729,0.669,0.925,0.556,0.662,0.458,0.74,0.885,0.75,0.944,0.8,0.723,0.847
RBF,1,1e-05,0.8,1.0,0.9,0.731,0.6,0.787,0.528,0.467,0.693,0.692,0.65,0.711,0.583,0.417,0.681,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-0.5,-0.4,-0.5,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5
RBF,5,0.01,-1.4,0.9,-0.1,0.952,0.867,0.987,0.9,0.882,0.927,0.954,0.875,0.989,0.922,0.892,0.932,0.962,0.875,1.0,0.933,0.91,0.938
RBF,5,0.001,-1.6,2.9,-0.4,0.895,0.8,0.933,0.808,0.758,0.867,0.9,0.825,0.933,0.835,0.764,0.879,0.885,0.75,0.944,0.8,0.723,0.847
RBF,5,0.0001,-1.9,1.9,-0.2,0.865,0.633,0.959,0.725,0.661,0.796,0.862,0.775,0.9,0.767,0.677,0.838,0.885,0.875,0.889,0.824,0.741,0.882
RBF,5,1e-05,-0.3,1.0,0.5,0.721,0.567,0.787,0.471,0.397,0.677,0.669,0.55,0.722,0.46,0.312,0.636,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.1,-0.5,-0.4,-0.5,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5
RBF,10,0.01,-1.4,0.9,-0.1,0.952,0.867,0.987,0.9,0.882,0.927,0.954,0.875,0.989,0.922,0.892,0.932,0.962,0.875,1.0,0.933,0.91,0.938
RBF,10,0.001,-1.6,2.9,-0.5,0.884,0.833,0.905,0.798,0.74,0.869,0.869,0.8,0.9,0.791,0.698,0.85,0.846,0.75,0.889,0.75,0.639,0.819
RBF,10,0.0001,-2.2,2.7,-0.1,0.875,0.633,0.973,0.739,0.691,0.803,0.846,0.7,0.911,0.729,0.632,0.806,0.808,0.625,0.889,0.667,0.535,0.757
RBF,10,1e-05,-0.9,1.0,-0.1,0.674,0.667,0.679,0.541,0.404,0.673,0.677,0.8,0.622,0.627,0.42,0.711,0.808,0.75,0.833,0.706,0.566,0.792
