Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-1.2,0.1,-0.1,0.856,0.667,0.933,0.721,0.637,0.8,0.792,0.65,0.856,0.659,0.513,0.753,0.769,0.625,0.833,0.625,0.458,0.729
RBF,1,0.01,-1.4,1.4,0.1,0.855,0.533,0.987,0.665,0.638,0.76,0.854,0.6,0.967,0.716,0.649,0.783,0.846,0.625,0.944,0.714,0.624,0.785
RBF,1,0.001,-1.4,1.2,-0.1,0.845,0.467,1.0,0.594,0.601,0.733,0.785,0.5,0.911,0.589,0.464,0.706,0.769,0.5,0.889,0.571,0.426,0.694
RBF,1,0.0001,0.3,1.0,0.7,0.797,0.433,0.947,0.484,0.457,0.69,0.785,0.475,0.922,0.56,0.497,0.699,0.692,0.0,1.0,0.0,0.0,0.5
RBF,1,1e-05,0.9,1.0,0.9,0.289,1.0,0.0,0.448,0.0,0.5,0.308,1.0,0.0,0.471,0.0,0.5,0.692,0.0,1.0,0.0,0.0,0.5
RBF,5,0.1,-1.2,0.0,-0.2,0.78,0.667,0.826,0.63,0.486,0.746,0.746,0.775,0.733,0.653,0.478,0.754,0.808,0.875,0.778,0.737,0.61,0.826
RBF,5,0.01,-1.8,1.7,0.4,0.817,0.433,0.972,0.559,0.52,0.703,0.815,0.425,0.989,0.585,0.554,0.707,0.808,0.375,1.0,0.545,0.542,0.688
RBF,5,0.001,-2.0,3.5,0.1,0.827,0.433,0.987,0.57,0.555,0.71,0.815,0.525,0.944,0.637,0.552,0.735,0.769,0.5,0.889,0.571,0.426,0.694
RBF,5,0.0001,-1.3,1.0,-0.1,0.835,0.467,0.986,0.587,0.56,0.726,0.769,0.45,0.911,0.544,0.418,0.681,0.808,0.5,0.944,0.615,0.52,0.722
RBF,5,1e-05,-0.1,1.0,0.9,0.778,0.233,1.0,0.317,0.327,0.617,0.769,0.25,1.0,0.378,0.39,0.625,0.769,0.25,1.0,0.4,0.433,0.625
RBF,10,0.1,-1.2,0.0,-0.2,0.78,0.667,0.826,0.63,0.486,0.746,0.746,0.775,0.733,0.653,0.478,0.754,0.808,0.875,0.778,0.737,0.61,0.826
RBF,10,0.01,-2.0,1.6,0.7,0.807,0.4,0.972,0.525,0.497,0.686,0.792,0.325,1.0,0.481,0.493,0.662,0.808,0.375,1.0,0.545,0.542,0.688
RBF,10,0.001,-1.9,3.9,0.3,0.827,0.433,0.987,0.57,0.555,0.71,0.838,0.5,0.989,0.656,0.616,0.744,0.846,0.5,1.0,0.667,0.64,0.75
RBF,10,0.0001,-1.5,1.3,-0.1,0.845,0.467,1.0,0.594,0.601,0.733,0.785,0.5,0.911,0.589,0.464,0.706,0.769,0.5,0.889,0.571,0.426,0.694
RBF,10,1e-05,-0.2,1.0,0.7,0.788,0.4,0.947,0.427,0.386,0.673,0.777,0.4,0.944,0.466,0.42,0.672,0.808,0.375,1.0,0.545,0.542,0.688
