activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.779,0.667,0.825,0.621,0.485,0.746,0.815,0.775,0.833,0.72,0.594,0.804,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(25,)",0.01,0.798,0.633,0.865,0.612,0.524,0.749,0.823,0.775,0.844,0.728,0.604,0.81,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.001,0.779,0.6,0.85,0.58,0.474,0.725,0.831,0.825,0.833,0.75,0.63,0.829,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,)",0.0001,0.817,0.633,0.89,0.656,0.558,0.762,0.815,0.875,0.789,0.745,0.622,0.832,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.1,0.808,0.733,0.838,0.671,0.556,0.786,0.746,0.625,0.8,0.599,0.416,0.712,0.692,0.75,0.667,0.6,0.386,0.708
relu,"(50,)",0.01,0.798,0.667,0.851,0.623,0.534,0.759,0.8,0.65,0.867,0.664,0.525,0.758,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.001,0.798,0.633,0.865,0.614,0.522,0.749,0.846,0.675,0.922,0.729,0.629,0.799,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.0001,0.817,0.633,0.891,0.639,0.562,0.762,0.854,0.7,0.922,0.746,0.649,0.811,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,)",0.1,0.76,0.633,0.81,0.572,0.428,0.722,0.746,0.725,0.756,0.639,0.455,0.74,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(75,)",0.01,0.799,0.633,0.866,0.617,0.53,0.75,0.831,0.725,0.878,0.723,0.606,0.801,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,)",0.001,0.789,0.633,0.852,0.605,0.511,0.743,0.831,0.725,0.878,0.725,0.607,0.801,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(75,)",0.0001,0.799,0.667,0.852,0.647,0.543,0.76,0.823,0.75,0.856,0.724,0.595,0.803,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(100,)",0.1,0.779,0.733,0.797,0.66,0.531,0.765,0.777,0.8,0.767,0.689,0.537,0.783,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(100,)",0.01,0.798,0.667,0.851,0.648,0.541,0.759,0.8,0.7,0.844,0.677,0.538,0.772,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(100,)",0.001,0.827,0.667,0.892,0.679,0.592,0.78,0.792,0.575,0.889,0.623,0.497,0.732,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(100,)",0.0001,0.846,0.667,0.918,0.699,0.622,0.792,0.8,0.55,0.911,0.609,0.5,0.731,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(125,)",0.1,0.837,0.767,0.864,0.73,0.645,0.815,0.785,0.8,0.778,0.695,0.546,0.789,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,)",0.01,0.808,0.667,0.866,0.66,0.562,0.766,0.808,0.675,0.867,0.678,0.546,0.771,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,)",0.001,0.808,0.633,0.88,0.648,0.564,0.757,0.831,0.575,0.944,0.652,0.592,0.76,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(125,)",0.0001,0.827,0.633,0.906,0.665,0.585,0.77,0.838,0.6,0.944,0.676,0.604,0.772,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(150,)",0.1,0.798,0.767,0.81,0.68,0.558,0.789,0.746,0.8,0.722,0.658,0.49,0.761,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(150,)",0.01,0.799,0.667,0.852,0.622,0.538,0.76,0.792,0.675,0.844,0.661,0.516,0.76,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(150,)",0.001,0.808,0.633,0.88,0.648,0.564,0.757,0.846,0.7,0.911,0.732,0.634,0.806,0.846,0.625,0.944,0.714,0.624,0.785
