activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.798,0.733,0.824,0.662,0.54,0.779,0.808,0.75,0.833,0.701,0.579,0.792,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(25,)",0.01,0.857,0.733,0.907,0.707,0.66,0.82,0.815,0.65,0.889,0.685,0.557,0.769,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(25,)",0.001,0.876,0.733,0.933,0.735,0.703,0.833,0.831,0.55,0.956,0.666,0.583,0.753,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(25,)",0.0001,0.885,0.667,0.973,0.735,0.711,0.82,0.792,0.475,0.933,0.584,0.487,0.704,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.1,0.807,0.8,0.81,0.706,0.6,0.805,0.762,0.775,0.756,0.666,0.501,0.765,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.01,0.818,0.767,0.838,0.666,0.603,0.802,0.808,0.625,0.889,0.669,0.543,0.757,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.001,0.818,0.667,0.88,0.648,0.555,0.773,0.831,0.65,0.911,0.7,0.589,0.781,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,)",0.0001,0.808,0.667,0.865,0.631,0.521,0.766,0.838,0.675,0.911,0.72,0.611,0.793,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,)",0.1,0.75,0.867,0.703,0.659,0.53,0.785,0.715,0.925,0.622,0.667,0.509,0.774,0.692,0.875,0.611,0.636,0.45,0.743
relu,"(75,)",0.01,0.837,0.733,0.879,0.687,0.627,0.806,0.815,0.55,0.933,0.642,0.545,0.742,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.001,0.828,0.733,0.866,0.68,0.587,0.8,0.815,0.675,0.878,0.693,0.566,0.776,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,)",0.0001,0.799,0.767,0.811,0.673,0.548,0.789,0.838,0.8,0.856,0.755,0.644,0.828,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(100,)",0.1,0.788,0.8,0.783,0.681,0.555,0.791,0.769,0.825,0.744,0.689,0.535,0.785,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(100,)",0.01,0.837,0.733,0.878,0.683,0.62,0.806,0.815,0.7,0.867,0.697,0.571,0.783,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(100,)",0.001,0.856,0.733,0.906,0.708,0.659,0.82,0.8,0.525,0.922,0.617,0.504,0.724,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(100,)",0.0001,0.846,0.667,0.919,0.679,0.621,0.793,0.785,0.5,0.911,0.587,0.461,0.706,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(125,)",0.1,0.779,0.8,0.77,0.671,0.542,0.785,0.754,0.875,0.7,0.687,0.532,0.788,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(125,)",0.01,0.827,0.733,0.865,0.672,0.604,0.799,0.815,0.675,0.878,0.689,0.569,0.776,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(125,)",0.001,0.817,0.7,0.864,0.654,0.577,0.782,0.854,0.675,0.933,0.74,0.65,0.804,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(125,)",0.0001,0.827,0.733,0.864,0.697,0.609,0.799,0.838,0.675,0.911,0.72,0.614,0.793,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.1,0.779,0.833,0.756,0.679,0.552,0.795,0.769,0.825,0.744,0.688,0.532,0.785,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(150,)",0.01,0.837,0.733,0.879,0.682,0.622,0.806,0.808,0.75,0.833,0.707,0.573,0.792,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,)",0.001,0.846,0.7,0.905,0.687,0.627,0.802,0.854,0.675,0.933,0.729,0.649,0.804,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(150,)",0.0001,0.827,0.633,0.905,0.647,0.581,0.769,0.838,0.65,0.922,0.703,0.607,0.786,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(175,)",0.1,0.798,0.833,0.783,0.697,0.585,0.808,0.762,0.85,0.722,0.687,0.531,0.786,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(175,)",0.01,0.847,0.733,0.892,0.696,0.64,0.813,0.8,0.7,0.844,0.678,0.539,0.772,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(175,)",0.001,0.866,0.733,0.919,0.716,0.67,0.826,0.846,0.7,0.911,0.732,0.634,0.806,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(175,)",0.0001,0.875,0.7,0.946,0.723,0.687,0.823,0.815,0.675,0.878,0.683,0.563,0.776,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.1,0.789,0.7,0.825,0.619,0.507,0.762,0.685,0.575,0.733,0.516,0.296,0.654,0.654,0.5,0.722,0.471,0.216,0.611
relu,"(200,)",0.01,0.827,0.767,0.851,0.675,0.615,0.809,0.792,0.75,0.811,0.688,0.54,0.781,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,)",0.001,0.875,0.7,0.947,0.722,0.69,0.823,0.854,0.55,0.989,0.697,0.653,0.769,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(200,)",0.0001,0.894,0.667,0.987,0.739,0.729,0.827,0.831,0.45,1.0,0.614,0.599,0.725,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(225,)",0.1,0.778,0.8,0.769,0.677,0.556,0.784,0.762,0.8,0.744,0.662,0.507,0.772,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(225,)",0.01,0.827,0.733,0.865,0.67,0.602,0.799,0.769,0.625,0.833,0.623,0.46,0.729,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(225,)",0.001,0.857,0.733,0.907,0.707,0.66,0.82,0.838,0.575,0.956,0.686,0.61,0.765,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(225,)",0.0001,0.856,0.733,0.906,0.703,0.653,0.82,0.838,0.6,0.944,0.697,0.611,0.772,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(250,)",0.1,0.769,0.8,0.755,0.668,0.543,0.778,0.762,0.85,0.722,0.689,0.533,0.786,0.769,0.875,0.722,0.7,0.553,0.799
relu,"(250,)",0.01,0.827,0.733,0.865,0.67,0.602,0.799,0.777,0.75,0.789,0.671,0.516,0.769,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(250,)",0.001,0.837,0.7,0.893,0.676,0.622,0.797,0.815,0.6,0.911,0.667,0.552,0.756,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(250,)",0.0001,0.856,0.7,0.92,0.702,0.659,0.81,0.792,0.525,0.911,0.605,0.484,0.718,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(275,)",0.1,0.778,0.833,0.755,0.679,0.558,0.794,0.792,0.85,0.767,0.716,0.581,0.808,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(275,)",0.01,0.827,0.733,0.865,0.674,0.607,0.799,0.8,0.75,0.822,0.694,0.562,0.786,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(275,)",0.001,0.866,0.733,0.919,0.721,0.675,0.826,0.877,0.7,0.956,0.775,0.702,0.828,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(275,)",0.0001,0.866,0.733,0.919,0.721,0.675,0.826,0.877,0.7,0.956,0.775,0.702,0.828,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(300,)",0.1,0.779,0.8,0.77,0.678,0.539,0.785,0.762,0.8,0.744,0.674,0.509,0.772,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(300,)",0.01,0.837,0.733,0.879,0.685,0.623,0.806,0.838,0.75,0.878,0.741,0.628,0.814,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(300,)",0.001,0.856,0.733,0.906,0.705,0.654,0.82,0.9,0.775,0.956,0.828,0.766,0.865,0.962,0.875,1.0,0.933,0.91,0.938
relu,"(300,)",0.0001,0.837,0.7,0.892,0.678,0.614,0.796,0.931,0.825,0.978,0.878,0.835,0.901,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(25,5)",0.1,0.818,0.8,0.825,0.712,0.601,0.812,0.723,0.625,0.767,0.571,0.385,0.696,0.654,0.75,0.611,0.571,0.333,0.681
relu,"(25,5)",0.01,0.817,0.667,0.878,0.639,0.56,0.772,0.8,0.725,0.833,0.689,0.549,0.779,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(25,5)",0.001,0.808,0.633,0.878,0.621,0.535,0.756,0.862,0.8,0.889,0.779,0.684,0.844,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(25,5)",0.0001,0.788,0.6,0.864,0.595,0.492,0.732,0.8,0.65,0.867,0.658,0.522,0.758,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(50,10)",0.1,0.809,0.767,0.827,0.687,0.585,0.797,0.769,0.875,0.722,0.696,0.557,0.799,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(50,10)",0.01,0.808,0.733,0.837,0.652,0.574,0.785,0.8,0.6,0.889,0.646,0.516,0.744,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(50,10)",0.001,0.847,0.733,0.892,0.696,0.64,0.813,0.785,0.55,0.889,0.608,0.47,0.719,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(50,10)",0.0001,0.846,0.733,0.892,0.717,0.645,0.813,0.792,0.65,0.856,0.655,0.509,0.753,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,15)",0.1,0.818,0.667,0.878,0.642,0.561,0.772,0.785,0.65,0.844,0.629,0.493,0.747,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(75,15)",0.01,0.837,0.733,0.878,0.681,0.618,0.806,0.815,0.775,0.833,0.72,0.587,0.804,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,15)",0.001,0.885,0.667,0.973,0.728,0.709,0.82,0.738,0.45,0.867,0.51,0.346,0.658,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(75,15)",0.0001,0.875,0.6,0.987,0.695,0.685,0.793,0.677,0.375,0.811,0.408,0.195,0.593,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(100,20)",0.1,0.769,0.833,0.743,0.672,0.546,0.788,0.823,0.875,0.8,0.755,0.643,0.837,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(100,20)",0.01,0.847,0.7,0.907,0.687,0.633,0.803,0.838,0.6,0.944,0.687,0.603,0.772,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(100,20)",0.001,0.827,0.6,0.919,0.63,0.565,0.76,0.838,0.65,0.922,0.71,0.606,0.786,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,20)",0.0001,0.827,0.6,0.919,0.63,0.565,0.76,0.8,0.625,0.878,0.657,0.521,0.751,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,25)",0.1,0.865,0.633,0.96,0.727,0.671,0.797,0.823,0.775,0.844,0.728,0.607,0.81,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(125,25)",0.01,0.875,0.767,0.919,0.734,0.697,0.843,0.8,0.6,0.889,0.65,0.521,0.744,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,25)",0.001,0.885,0.733,0.947,0.744,0.713,0.84,0.838,0.55,0.967,0.675,0.609,0.758,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(125,25)",0.0001,0.856,0.733,0.906,0.709,0.632,0.82,0.831,0.6,0.933,0.686,0.591,0.767,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(150,30)",0.1,0.78,0.833,0.758,0.701,0.582,0.796,0.738,0.8,0.711,0.654,0.476,0.756,0.692,0.75,0.667,0.6,0.386,0.708
relu,"(150,30)",0.01,0.847,0.733,0.892,0.692,0.641,0.813,0.785,0.6,0.867,0.629,0.482,0.733,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,30)",0.001,0.856,0.7,0.919,0.697,0.647,0.81,0.785,0.5,0.911,0.588,0.464,0.706,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,30)",0.0001,0.866,0.7,0.932,0.708,0.663,0.816,0.762,0.45,0.9,0.541,0.409,0.675,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(175,35)",0.1,0.788,0.8,0.782,0.687,0.552,0.791,0.731,0.8,0.7,0.643,0.467,0.75,0.769,0.75,0.778,0.667,0.501,0.764
relu,"(175,35)",0.01,0.837,0.733,0.879,0.682,0.622,0.806,0.831,0.675,0.9,0.711,0.596,0.788,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(175,35)",0.001,0.875,0.7,0.946,0.721,0.683,0.823,0.862,0.675,0.944,0.75,0.668,0.81,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(175,35)",0.0001,0.875,0.7,0.946,0.721,0.683,0.823,0.838,0.55,0.967,0.673,0.606,0.758,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(200,40)",0.1,0.808,0.633,0.877,0.586,0.513,0.755,0.777,0.6,0.856,0.548,0.436,0.728,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(200,40)",0.01,0.866,0.767,0.906,0.722,0.682,0.836,0.785,0.675,0.833,0.657,0.502,0.754,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(200,40)",0.001,0.895,0.7,0.973,0.751,0.73,0.837,0.823,0.45,0.989,0.606,0.568,0.719,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(200,40)",0.0001,0.876,0.667,0.96,0.717,0.686,0.813,0.846,0.5,1.0,0.667,0.64,0.75,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(225,45)",0.1,0.711,0.7,0.714,0.553,0.392,0.707,0.708,0.55,0.778,0.518,0.32,0.664,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(225,45)",0.01,0.857,0.733,0.907,0.711,0.664,0.82,0.869,0.675,0.956,0.757,0.682,0.815,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(225,45)",0.001,0.885,0.733,0.947,0.744,0.713,0.84,0.838,0.475,1.0,0.639,0.619,0.738,0.769,0.25,1.0,0.4,0.433,0.625
relu,"(225,45)",0.0001,0.875,0.7,0.947,0.722,0.69,0.823,0.823,0.425,1.0,0.585,0.578,0.712,0.769,0.25,1.0,0.4,0.433,0.625
relu,"(250,50)",0.1,0.799,0.833,0.786,0.712,0.615,0.81,0.738,0.8,0.711,0.654,0.478,0.756,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(250,50)",0.01,0.818,0.767,0.839,0.668,0.608,0.803,0.831,0.85,0.822,0.755,0.638,0.836,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(250,50)",0.001,0.885,0.667,0.973,0.732,0.707,0.82,0.808,0.6,0.9,0.652,0.528,0.75,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(250,50)",0.0001,0.865,0.6,0.973,0.687,0.659,0.787,0.815,0.625,0.9,0.674,0.552,0.762,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(275,55)",0.1,0.797,0.8,0.794,0.701,0.59,0.797,0.769,0.775,0.767,0.671,0.514,0.771,0.692,0.75,0.667,0.6,0.386,0.708
relu,"(275,55)",0.01,0.847,0.733,0.893,0.696,0.644,0.813,0.831,0.675,0.9,0.703,0.596,0.788,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(275,55)",0.001,0.885,0.733,0.947,0.747,0.715,0.84,0.838,0.525,0.978,0.664,0.607,0.751,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(275,55)",0.0001,0.885,0.667,0.973,0.733,0.704,0.82,0.815,0.425,0.989,0.584,0.557,0.707,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(300,60)",0.1,0.779,0.733,0.796,0.641,0.509,0.765,0.731,0.6,0.789,0.57,0.392,0.694,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(300,60)",0.01,0.838,0.767,0.867,0.696,0.619,0.817,0.8,0.475,0.944,0.591,0.499,0.71,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(300,60)",0.001,0.866,0.667,0.947,0.706,0.66,0.807,0.862,0.575,0.989,0.717,0.673,0.782,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(300,60)",0.0001,0.866,0.633,0.96,0.696,0.657,0.797,0.885,0.625,1.0,0.769,0.732,0.812,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(25,12)",0.1,0.77,0.8,0.757,0.653,0.52,0.779,0.8,0.775,0.811,0.698,0.565,0.793,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,12)",0.01,0.837,0.767,0.865,0.711,0.633,0.816,0.823,0.8,0.833,0.736,0.612,0.817,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,12)",0.001,0.807,0.667,0.865,0.65,0.533,0.766,0.823,0.6,0.922,0.677,0.576,0.761,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(25,12)",0.0001,0.798,0.6,0.879,0.61,0.497,0.74,0.785,0.5,0.911,0.586,0.462,0.706,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,25)",0.1,0.827,0.8,0.838,0.726,0.632,0.819,0.808,0.75,0.833,0.707,0.57,0.792,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,25)",0.01,0.798,0.7,0.837,0.631,0.518,0.769,0.785,0.6,0.867,0.626,0.487,0.733,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,25)",0.001,0.799,0.667,0.852,0.623,0.511,0.76,0.785,0.475,0.922,0.578,0.467,0.699,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(50,25)",0.0001,0.779,0.667,0.825,0.603,0.477,0.746,0.808,0.6,0.9,0.652,0.539,0.75,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,37)",0.1,0.837,0.833,0.839,0.74,0.649,0.836,0.762,0.825,0.733,0.68,0.521,0.779,0.846,1.0,0.778,0.8,0.72,0.889
relu,"(75,37)",0.01,0.856,0.7,0.919,0.696,0.643,0.81,0.838,0.65,0.922,0.708,0.619,0.786,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,37)",0.001,0.836,0.567,0.946,0.63,0.575,0.756,0.831,0.45,1.0,0.618,0.6,0.725,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(75,37)",0.0001,0.846,0.567,0.959,0.646,0.599,0.763,0.815,0.425,0.989,0.584,0.557,0.707,0.808,0.375,1.0,0.545,0.542,0.688
relu,"(100,50)",0.1,0.788,0.8,0.783,0.669,0.547,0.791,0.746,0.775,0.733,0.64,0.481,0.754,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(100,50)",0.01,0.847,0.733,0.892,0.696,0.64,0.813,0.838,0.625,0.933,0.696,0.604,0.779,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(100,50)",0.001,0.866,0.7,0.933,0.713,0.669,0.817,0.831,0.6,0.933,0.682,0.584,0.767,0.846,0.625,0.944,0.714,0.624,0.785
