activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.77,0.5,0.879,0.512,0.376,0.69,0.8,0.6,0.889,0.651,0.517,0.744,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(25,)",0.01,0.75,0.533,0.837,0.535,0.38,0.685,0.823,0.6,0.922,0.67,0.57,0.761,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(25,)",0.001,0.808,0.667,0.865,0.656,0.537,0.766,0.854,0.775,0.889,0.763,0.659,0.832,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(25,)",0.0001,0.808,0.6,0.891,0.575,0.484,0.746,0.9,0.7,0.989,0.811,0.766,0.844,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(50,)",0.1,0.809,0.667,0.866,0.618,0.509,0.766,0.8,0.6,0.889,0.645,0.512,0.744,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(50,)",0.01,0.75,0.533,0.838,0.542,0.388,0.686,0.769,0.5,0.889,0.563,0.426,0.694,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(50,)",0.001,0.77,0.5,0.879,0.53,0.398,0.69,0.762,0.425,0.911,0.493,0.38,0.668,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(50,)",0.0001,0.837,0.567,0.947,0.598,0.55,0.757,0.785,0.6,0.867,0.629,0.482,0.733,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(75,)",0.1,0.752,0.533,0.84,0.515,0.36,0.687,0.785,0.6,0.867,0.626,0.483,0.733,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(75,)",0.01,0.77,0.567,0.851,0.568,0.428,0.709,0.777,0.525,0.889,0.586,0.455,0.707,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(75,)",0.001,0.827,0.667,0.891,0.657,0.559,0.779,0.815,0.65,0.889,0.676,0.562,0.769,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(75,)",0.0001,0.837,0.633,0.919,0.619,0.548,0.776,0.815,0.625,0.9,0.674,0.552,0.762,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,)",0.1,0.76,0.633,0.811,0.548,0.403,0.722,0.769,0.575,0.856,0.603,0.448,0.715,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,)",0.01,0.78,0.633,0.838,0.597,0.463,0.736,0.777,0.6,0.856,0.622,0.476,0.728,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.001,0.78,0.533,0.879,0.562,0.43,0.706,0.8,0.625,0.878,0.659,0.531,0.751,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,)",0.0001,0.837,0.7,0.892,0.695,0.598,0.796,0.777,0.6,0.856,0.615,0.464,0.728,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(125,)",0.1,0.741,0.6,0.799,0.527,0.372,0.7,0.754,0.575,0.833,0.589,0.416,0.704,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(125,)",0.01,0.779,0.567,0.866,0.576,0.451,0.716,0.808,0.65,0.878,0.677,0.55,0.764,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(125,)",0.001,0.799,0.533,0.906,0.586,0.471,0.72,0.823,0.625,0.911,0.679,0.576,0.768,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(125,)",0.0001,0.847,0.667,0.919,0.676,0.619,0.793,0.815,0.7,0.867,0.694,0.568,0.783,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.1,0.751,0.533,0.839,0.52,0.365,0.686,0.762,0.55,0.856,0.583,0.422,0.703,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,)",0.01,0.76,0.633,0.81,0.58,0.436,0.722,0.8,0.65,0.867,0.664,0.527,0.758,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.001,0.799,0.6,0.879,0.605,0.49,0.74,0.777,0.525,0.889,0.561,0.441,0.707,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,)",0.0001,0.827,0.6,0.919,0.646,0.55,0.76,0.862,0.725,0.922,0.762,0.671,0.824,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(175,)",0.1,0.741,0.567,0.812,0.522,0.355,0.69,0.746,0.55,0.833,0.568,0.392,0.692,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(175,)",0.01,0.789,0.6,0.865,0.599,0.47,0.732,0.785,0.6,0.867,0.626,0.492,0.733,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(175,)",0.001,0.798,0.6,0.878,0.601,0.481,0.739,0.815,0.625,0.9,0.678,0.567,0.762,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,)",0.0001,0.827,0.667,0.892,0.65,0.582,0.78,0.808,0.675,0.867,0.677,0.544,0.771,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.1,0.751,0.567,0.826,0.533,0.37,0.696,0.754,0.6,0.822,0.601,0.429,0.711,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(200,)",0.01,0.751,0.533,0.838,0.538,0.387,0.686,0.808,0.675,0.867,0.687,0.557,0.771,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(200,)",0.001,0.77,0.567,0.851,0.563,0.421,0.709,0.785,0.575,0.878,0.616,0.479,0.726,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,)",0.0001,0.828,0.667,0.892,0.658,0.558,0.78,0.815,0.7,0.867,0.694,0.568,0.783,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(225,)",0.1,0.712,0.567,0.77,0.481,0.302,0.668,0.731,0.55,0.811,0.552,0.365,0.681,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(225,)",0.01,0.77,0.533,0.866,0.565,0.425,0.7,0.8,0.65,0.867,0.664,0.527,0.758,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(225,)",0.001,0.808,0.6,0.891,0.617,0.502,0.746,0.777,0.5,0.9,0.553,0.439,0.7,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(225,)",0.0001,0.808,0.567,0.906,0.603,0.517,0.736,0.808,0.675,0.867,0.675,0.546,0.771,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(250,)",0.1,0.732,0.6,0.785,0.521,0.348,0.692,0.754,0.575,0.833,0.595,0.422,0.704,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(250,)",0.01,0.76,0.533,0.851,0.544,0.397,0.692,0.769,0.575,0.856,0.601,0.452,0.715,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(250,)",0.001,0.78,0.5,0.892,0.553,0.425,0.696,0.785,0.5,0.911,0.572,0.476,0.706,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(250,)",0.0001,0.827,0.633,0.906,0.652,0.553,0.77,0.808,0.675,0.867,0.682,0.547,0.771,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(275,)",0.1,0.731,0.533,0.81,0.491,0.323,0.672,0.715,0.55,0.789,0.544,0.342,0.669,0.577,0.375,0.667,0.353,0.04,0.521
relu,"(275,)",0.01,0.76,0.567,0.837,0.554,0.407,0.702,0.785,0.625,0.856,0.638,0.495,0.74,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(275,)",0.001,0.789,0.567,0.878,0.583,0.457,0.722,0.792,0.55,0.9,0.614,0.496,0.725,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(275,)",0.0001,0.818,0.633,0.892,0.636,0.532,0.763,0.769,0.6,0.844,0.607,0.449,0.722,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(300,)",0.1,0.779,0.7,0.81,0.588,0.463,0.755,0.746,0.575,0.822,0.58,0.403,0.699,0.692,0.625,0.722,0.556,0.329,0.674
relu,"(300,)",0.01,0.741,0.533,0.824,0.527,0.37,0.679,0.808,0.65,0.878,0.674,0.545,0.764,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(300,)",0.001,0.789,0.567,0.879,0.579,0.459,0.723,0.792,0.525,0.911,0.596,0.495,0.718,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(300,)",0.0001,0.827,0.667,0.892,0.675,0.57,0.78,0.815,0.65,0.889,0.682,0.558,0.769,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(25,5)",0.1,0.789,0.633,0.85,0.573,0.466,0.742,0.769,0.65,0.822,0.621,0.466,0.736,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(25,5)",0.01,0.74,0.533,0.824,0.523,0.362,0.679,0.777,0.575,0.867,0.6,0.452,0.721,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(25,5)",0.001,0.808,0.6,0.891,0.617,0.502,0.746,0.792,0.65,0.856,0.65,0.506,0.753,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,5)",0.0001,0.837,0.533,0.959,0.593,0.53,0.746,0.685,0.35,0.833,0.401,0.2,0.592,0.692,0.375,0.833,0.429,0.228,0.604
relu,"(50,10)",0.1,0.789,0.667,0.837,0.618,0.497,0.752,0.762,0.575,0.844,0.6,0.433,0.71,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(50,10)",0.01,0.78,0.567,0.865,0.578,0.444,0.716,0.831,0.725,0.878,0.726,0.608,0.801,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(50,10)",0.001,0.79,0.567,0.88,0.589,0.469,0.723,0.815,0.625,0.9,0.674,0.558,0.762,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,10)",0.0001,0.817,0.533,0.932,0.565,0.485,0.733,0.808,0.675,0.867,0.679,0.55,0.771,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(75,15)",0.1,0.779,0.633,0.837,0.598,0.468,0.735,0.731,0.55,0.811,0.556,0.367,0.681,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(75,15)",0.01,0.77,0.6,0.839,0.589,0.454,0.72,0.838,0.725,0.889,0.734,0.626,0.807,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(75,15)",0.001,0.798,0.6,0.879,0.632,0.526,0.74,0.808,0.625,0.889,0.656,0.542,0.757,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,15)",0.0001,0.857,0.7,0.92,0.708,0.632,0.81,0.785,0.5,0.911,0.571,0.459,0.706,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(100,20)",0.1,0.818,0.667,0.879,0.65,0.547,0.773,0.754,0.65,0.8,0.62,0.441,0.725,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(100,20)",0.01,0.713,0.467,0.811,0.441,0.256,0.639,0.792,0.6,0.878,0.634,0.502,0.739,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(100,20)",0.001,0.741,0.5,0.839,0.519,0.358,0.67,0.808,0.55,0.922,0.627,0.526,0.736,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,20)",0.0001,0.789,0.567,0.878,0.585,0.459,0.722,0.831,0.725,0.878,0.723,0.603,0.801,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(125,25)",0.1,0.76,0.633,0.81,0.582,0.434,0.721,0.777,0.625,0.844,0.629,0.474,0.735,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(125,25)",0.01,0.732,0.467,0.839,0.471,0.3,0.653,0.777,0.575,0.867,0.606,0.466,0.721,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(125,25)",0.001,0.779,0.533,0.879,0.568,0.441,0.706,0.808,0.6,0.9,0.657,0.537,0.75,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(125,25)",0.0001,0.818,0.633,0.892,0.661,0.55,0.763,0.823,0.7,0.878,0.704,0.585,0.789,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,30)",0.1,0.731,0.667,0.757,0.559,0.415,0.712,0.731,0.6,0.789,0.578,0.388,0.694,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(150,30)",0.01,0.76,0.567,0.837,0.545,0.397,0.702,0.808,0.725,0.844,0.704,0.566,0.785,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(150,30)",0.001,0.808,0.6,0.892,0.63,0.518,0.746,0.808,0.675,0.867,0.679,0.546,0.771,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,30)",0.0001,0.856,0.667,0.932,0.695,0.618,0.8,0.792,0.7,0.833,0.675,0.524,0.767,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(175,35)",0.1,0.78,0.633,0.838,0.622,0.484,0.736,0.738,0.475,0.856,0.524,0.354,0.665,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,35)",0.01,0.751,0.533,0.838,0.515,0.353,0.686,0.808,0.65,0.878,0.673,0.546,0.764,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(175,35)",0.001,0.779,0.533,0.878,0.562,0.429,0.706,0.831,0.6,0.933,0.681,0.591,0.767,0.808,0.5,0.944,0.615,0.52,0.722
relu,"(175,35)",0.0001,0.837,0.667,0.906,0.67,0.579,0.786,0.777,0.575,0.867,0.607,0.458,0.721,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(200,40)",0.1,0.779,0.667,0.824,0.591,0.455,0.745,0.746,0.625,0.8,0.595,0.413,0.712,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(200,40)",0.01,0.722,0.433,0.839,0.455,0.274,0.636,0.831,0.725,0.878,0.724,0.608,0.801,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(200,40)",0.001,0.77,0.533,0.865,0.56,0.421,0.699,0.777,0.525,0.889,0.581,0.449,0.707,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(200,40)",0.0001,0.779,0.533,0.878,0.559,0.426,0.706,0.831,0.725,0.878,0.725,0.603,0.801,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(225,45)",0.1,0.751,0.667,0.787,0.599,0.457,0.727,0.715,0.475,0.822,0.485,0.314,0.649,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(225,45)",0.01,0.732,0.467,0.839,0.495,0.323,0.653,0.785,0.575,0.878,0.619,0.48,0.726,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(225,45)",0.001,0.78,0.533,0.879,0.569,0.437,0.706,0.769,0.55,0.867,0.582,0.441,0.708,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(225,45)",0.0001,0.818,0.6,0.907,0.628,0.529,0.753,0.769,0.6,0.844,0.603,0.446,0.722,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(250,50)",0.1,0.79,0.633,0.852,0.569,0.466,0.743,0.723,0.45,0.844,0.496,0.316,0.647,0.654,0.375,0.778,0.4,0.159,0.576
relu,"(250,50)",0.01,0.751,0.5,0.852,0.529,0.38,0.676,0.762,0.5,0.878,0.561,0.419,0.689,0.692,0.25,0.889,0.333,0.178,0.569
relu,"(250,50)",0.001,0.731,0.367,0.879,0.438,0.292,0.623,0.746,0.4,0.9,0.436,0.351,0.65,0.731,0.25,0.944,0.364,0.281,0.597
relu,"(250,50)",0.0001,0.818,0.533,0.933,0.615,0.524,0.733,0.777,0.525,0.889,0.561,0.441,0.707,0.808,0.75,0.833,0.706,0.566,0.792
relu,"(275,55)",0.1,0.75,0.567,0.824,0.527,0.363,0.695,0.738,0.55,0.822,0.564,0.379,0.686,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(275,55)",0.01,0.732,0.5,0.826,0.509,0.33,0.663,0.777,0.575,0.867,0.613,0.468,0.721,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(275,55)",0.001,0.77,0.5,0.88,0.553,0.427,0.69,0.754,0.475,0.878,0.518,0.377,0.676,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(275,55)",0.0001,0.828,0.567,0.933,0.632,0.54,0.75,0.792,0.575,0.889,0.615,0.486,0.732,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(300,60)",0.1,0.809,0.667,0.866,0.642,0.519,0.766,0.762,0.525,0.867,0.578,0.425,0.696,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(300,60)",0.01,0.76,0.533,0.851,0.545,0.396,0.692,0.777,0.55,0.878,0.596,0.458,0.714,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(300,60)",0.001,0.75,0.433,0.879,0.497,0.356,0.656,0.762,0.475,0.889,0.529,0.403,0.682,0.731,0.375,0.889,0.462,0.309,0.632
relu,"(300,60)",0.0001,0.808,0.567,0.906,0.621,0.508,0.736,0.8,0.6,0.889,0.639,0.515,0.744,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,12)",0.1,0.78,0.633,0.838,0.591,0.463,0.736,0.777,0.525,0.889,0.592,0.451,0.707,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(25,12)",0.01,0.73,0.467,0.837,0.487,0.321,0.652,0.8,0.65,0.867,0.667,0.528,0.758,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(25,12)",0.001,0.79,0.567,0.879,0.583,0.456,0.723,0.785,0.575,0.878,0.621,0.484,0.726,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(25,12)",0.0001,0.866,0.667,0.947,0.669,0.617,0.807,0.738,0.55,0.822,0.56,0.375,0.686,0.654,0.375,0.778,0.4,0.159,0.576
relu,"(50,25)",0.1,0.8,0.667,0.853,0.658,0.534,0.76,0.738,0.5,0.844,0.538,0.361,0.672,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(50,25)",0.01,0.702,0.433,0.811,0.437,0.254,0.622,0.823,0.675,0.889,0.703,0.583,0.782,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(50,25)",0.001,0.788,0.6,0.865,0.611,0.477,0.732,0.823,0.65,0.9,0.693,0.573,0.775,0.808,0.625,0.889,0.667,0.535,0.757
relu,"(50,25)",0.0001,0.818,0.633,0.892,0.652,0.54,0.763,0.831,0.65,0.911,0.7,0.589,0.781,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(75,37)",0.1,0.789,0.633,0.851,0.609,0.472,0.742,0.731,0.6,0.789,0.569,0.379,0.694,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(75,37)",0.01,0.76,0.567,0.839,0.563,0.416,0.703,0.8,0.625,0.878,0.653,0.528,0.751,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(75,37)",0.001,0.779,0.6,0.851,0.589,0.458,0.726,0.777,0.575,0.867,0.608,0.463,0.721,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(75,37)",0.0001,0.818,0.633,0.892,0.657,0.544,0.763,0.754,0.525,0.856,0.555,0.394,0.69,0.769,0.375,0.944,0.5,0.409,0.66
relu,"(100,50)",0.1,0.77,0.567,0.852,0.546,0.397,0.71,0.746,0.525,0.844,0.561,0.39,0.685,0.731,0.625,0.778,0.588,0.391,0.701
relu,"(100,50)",0.01,0.732,0.433,0.853,0.464,0.303,0.643,0.754,0.475,0.878,0.54,0.391,0.676,0.731,0.5,0.833,0.533,0.347,0.667
relu,"(100,50)",0.001,0.789,0.533,0.893,0.584,0.474,0.713,0.785,0.55,0.889,0.604,0.471,0.719,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(100,50)",0.0001,0.798,0.567,0.891,0.592,0.473,0.729,0.8,0.675,0.856,0.67,0.531,0.765,0.846,0.875,0.833,0.778,0.672,0.854
relu,"(125,62)",0.1,0.741,0.633,0.785,0.528,0.374,0.709,0.715,0.55,0.789,0.542,0.347,0.669,0.692,0.5,0.778,0.5,0.278,0.639
relu,"(125,62)",0.01,0.712,0.467,0.811,0.465,0.273,0.639,0.846,0.725,0.9,0.743,0.638,0.812,0.885,0.875,0.889,0.824,0.741,0.882
relu,"(125,62)",0.001,0.75,0.467,0.866,0.503,0.363,0.666,0.846,0.675,0.922,0.725,0.635,0.799,0.923,0.875,0.944,0.875,0.819,0.91
relu,"(125,62)",0.0001,0.828,0.6,0.92,0.648,0.556,0.76,0.846,0.7,0.911,0.737,0.634,0.806,0.846,0.75,0.889,0.75,0.639,0.819
relu,"(150,75)",0.1,0.789,0.633,0.85,0.604,0.471,0.742,0.777,0.625,0.844,0.625,0.47,0.735,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(150,75)",0.01,0.712,0.433,0.826,0.464,0.279,0.63,0.823,0.675,0.889,0.698,0.579,0.782,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(150,75)",0.001,0.789,0.5,0.907,0.572,0.463,0.703,0.838,0.7,0.9,0.723,0.615,0.8,0.885,0.875,0.889,0.824,0.741,0.882
