activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.807,0.767,0.823,0.683,0.57,0.795,0.8,0.7,0.844,0.684,0.548,0.772,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.01,0.798,0.733,0.824,0.636,0.554,0.779,0.815,0.675,0.878,0.693,0.569,0.776,0.769,0.5,0.889,0.571,0.426,0.694
relu,"(25,)",0.001,0.807,0.7,0.85,0.639,0.557,0.775,0.823,0.725,0.867,0.718,0.597,0.796,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(25,)",0.0001,0.807,0.7,0.85,0.664,0.544,0.775,0.808,0.775,0.822,0.709,0.575,0.799,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(50,)",0.1,0.779,0.667,0.824,0.602,0.5,0.745,0.762,0.6,0.833,0.602,0.458,0.717,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(50,)",0.01,0.788,0.7,0.823,0.623,0.501,0.761,0.885,0.75,0.944,0.799,0.732,0.847,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(50,)",0.001,0.836,0.7,0.891,0.677,0.617,0.796,0.892,0.675,0.989,0.793,0.748,0.832,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(50,)",0.0001,0.846,0.667,0.919,0.677,0.629,0.793,0.869,0.625,0.978,0.747,0.689,0.801,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(75,)",0.1,0.818,0.8,0.825,0.711,0.593,0.812,0.792,0.725,0.822,0.677,0.539,0.774,0.654,0.75,0.611,0.571,0.333,0.681
relu,"(75,)",0.01,0.808,0.7,0.851,0.638,0.558,0.776,0.885,0.775,0.933,0.805,0.73,0.854,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(75,)",0.001,0.837,0.667,0.907,0.667,0.615,0.787,0.838,0.625,0.933,0.707,0.612,0.779,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(75,)",0.0001,0.828,0.667,0.893,0.655,0.595,0.78,0.846,0.625,0.944,0.713,0.628,0.785,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(100,)",0.1,0.818,0.8,0.825,0.71,0.601,0.812,0.823,0.825,0.822,0.755,0.639,0.824,0.731,0.75,0.722,0.632,0.441,0.736
relu,"(100,)",0.01,0.807,0.7,0.85,0.645,0.534,0.775,0.877,0.725,0.944,0.785,0.711,0.835,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(100,)",0.001,0.808,0.633,0.878,0.626,0.513,0.756,0.831,0.575,0.944,0.678,0.595,0.76,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(100,)",0.0001,0.828,0.633,0.907,0.653,0.561,0.77,0.831,0.525,0.967,0.653,0.594,0.746,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(125,)",0.1,0.789,0.733,0.81,0.655,0.546,0.772,0.815,0.825,0.811,0.737,0.61,0.818,0.885,0.75,0.944,0.8,0.723,0.847
relu,"(125,)",0.01,0.798,0.7,0.837,0.628,0.54,0.769,0.892,0.75,0.956,0.811,0.743,0.853,0.846,0.625,0.944,0.714,0.624,0.785
relu,"(125,)",0.001,0.817,0.7,0.865,0.649,0.574,0.782,0.877,0.65,0.978,0.765,0.713,0.814,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(125,)",0.0001,0.836,0.7,0.891,0.67,0.605,0.796,0.9,0.675,1.0,0.801,0.767,0.838,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(150,)",0.1,0.779,0.7,0.81,0.571,0.47,0.755,0.815,0.725,0.856,0.712,0.588,0.79,0.808,0.875,0.778,0.737,0.61,0.826
relu,"(150,)",0.01,0.818,0.733,0.851,0.662,0.562,0.792,0.846,0.625,0.944,0.709,0.638,0.785,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(150,)",0.001,0.817,0.733,0.85,0.659,0.585,0.792,0.877,0.65,0.978,0.765,0.713,0.814,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(150,)",0.0001,0.836,0.733,0.877,0.681,0.617,0.805,0.869,0.625,0.978,0.745,0.695,0.801,0.846,0.5,1.0,0.667,0.64,0.75
relu,"(175,)",0.1,0.759,0.733,0.768,0.639,0.483,0.75,0.8,0.825,0.789,0.719,0.584,0.807,0.769,0.625,0.833,0.625,0.458,0.729
relu,"(175,)",0.01,0.818,0.733,0.851,0.659,0.586,0.792,0.877,0.75,0.933,0.792,0.712,0.842,0.885,0.625,1.0,0.769,0.732,0.812
relu,"(175,)",0.001,0.837,0.7,0.892,0.674,0.615,0.796,0.908,0.725,0.989,0.828,0.784,0.857,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(175,)",0.0001,0.846,0.7,0.906,0.684,0.629,0.803,0.9,0.7,0.989,0.811,0.766,0.844,0.923,0.75,1.0,0.857,0.822,0.875
relu,"(200,)",0.1,0.788,0.833,0.769,0.687,0.56,0.801,0.754,0.85,0.711,0.686,0.527,0.781,0.731,0.875,0.667,0.667,0.5,0.771
