n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.798,0.3,1.0,0.408,0.423,0.65,0.831,0.45,1.0,0.601,0.594,0.725,0.846,0.5,1.0,0.667,0.64,0.75
200,None,0.5,0.798,0.3,1.0,0.408,0.423,0.65,0.846,0.5,1.0,0.654,0.635,0.75,0.885,0.625,1.0,0.769,0.732,0.812
200,None,0.75,0.788,0.333,0.973,0.426,0.404,0.653,0.831,0.475,0.989,0.619,0.594,0.732,0.846,0.5,1.0,0.667,0.64,0.75
200,None,None,0.769,0.3,0.96,0.36,0.316,0.63,0.831,0.5,0.978,0.636,0.583,0.739,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.25,0.798,0.3,1.0,0.408,0.423,0.65,0.831,0.45,1.0,0.601,0.594,0.725,0.846,0.5,1.0,0.667,0.64,0.75
400,None,0.5,0.807,0.333,1.0,0.45,0.455,0.667,0.854,0.525,1.0,0.68,0.656,0.762,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.75,0.788,0.333,0.973,0.426,0.404,0.653,0.846,0.55,0.978,0.684,0.627,0.764,0.846,0.5,1.0,0.667,0.64,0.75
400,None,None,0.76,0.267,0.96,0.348,0.33,0.613,0.838,0.525,0.978,0.663,0.609,0.751,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.25,0.807,0.333,1.0,0.465,0.494,0.667,0.831,0.45,1.0,0.61,0.597,0.725,0.846,0.5,1.0,0.667,0.64,0.75
600,None,0.5,0.807,0.333,1.0,0.45,0.455,0.667,0.854,0.525,1.0,0.68,0.656,0.762,0.885,0.625,1.0,0.769,0.732,0.812
600,None,0.75,0.779,0.3,0.973,0.4,0.38,0.637,0.862,0.55,1.0,0.704,0.675,0.775,0.846,0.5,1.0,0.667,0.64,0.75
600,None,None,0.769,0.267,0.973,0.357,0.348,0.62,0.846,0.55,0.978,0.684,0.627,0.764,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.25,0.807,0.333,1.0,0.465,0.494,0.667,0.838,0.475,1.0,0.63,0.616,0.738,0.846,0.5,1.0,0.667,0.64,0.75
800,None,0.5,0.807,0.333,1.0,0.45,0.455,0.667,0.838,0.475,1.0,0.639,0.619,0.738,0.885,0.625,1.0,0.769,0.732,0.812
800,None,0.75,0.769,0.267,0.973,0.354,0.34,0.62,0.854,0.525,1.0,0.683,0.657,0.762,0.846,0.5,1.0,0.667,0.64,0.75
800,None,None,0.769,0.267,0.973,0.357,0.348,0.62,0.838,0.525,0.978,0.663,0.609,0.751,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.25,0.817,0.367,1.0,0.508,0.526,0.683,0.823,0.425,1.0,0.581,0.575,0.712,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,0.5,0.807,0.333,1.0,0.45,0.455,0.667,0.838,0.475,1.0,0.639,0.619,0.738,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,0.75,0.769,0.267,0.973,0.354,0.34,0.62,0.846,0.525,0.989,0.674,0.63,0.757,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,None,0.769,0.267,0.973,0.357,0.348,0.62,0.838,0.525,0.978,0.663,0.609,0.751,0.846,0.5,1.0,0.667,0.64,0.75
