n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.798,0.333,0.987,0.444,0.428,0.66,0.762,0.35,0.944,0.454,0.41,0.647,0.769,0.375,0.944,0.5,0.409,0.66
200,None,0.5,0.76,0.267,0.96,0.37,0.32,0.613,0.769,0.4,0.933,0.5,0.431,0.667,0.885,0.625,1.0,0.769,0.732,0.812
200,None,0.75,0.759,0.3,0.946,0.397,0.305,0.623,0.769,0.425,0.922,0.501,0.427,0.674,0.808,0.5,0.944,0.615,0.52,0.722
200,None,None,0.75,0.267,0.946,0.363,0.279,0.606,0.754,0.45,0.889,0.511,0.391,0.669,0.846,0.625,0.944,0.714,0.624,0.785
400,None,0.25,0.798,0.3,1.0,0.424,0.431,0.65,0.769,0.35,0.956,0.453,0.429,0.653,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.5,0.769,0.3,0.96,0.404,0.346,0.63,0.777,0.4,0.944,0.497,0.451,0.672,0.885,0.625,1.0,0.769,0.732,0.812
400,None,0.75,0.759,0.3,0.946,0.397,0.305,0.623,0.762,0.4,0.922,0.495,0.407,0.661,0.846,0.5,1.0,0.667,0.64,0.75
400,None,None,0.759,0.3,0.946,0.397,0.305,0.623,0.777,0.45,0.922,0.538,0.449,0.686,0.846,0.625,0.944,0.714,0.624,0.785
600,None,0.25,0.807,0.333,1.0,0.481,0.502,0.667,0.777,0.375,0.956,0.488,0.456,0.665,0.885,0.625,1.0,0.769,0.732,0.812
600,None,0.5,0.769,0.3,0.96,0.4,0.351,0.63,0.792,0.45,0.944,0.552,0.5,0.697,0.885,0.625,1.0,0.769,0.732,0.812
600,None,0.75,0.769,0.333,0.946,0.426,0.337,0.64,0.769,0.4,0.933,0.501,0.428,0.667,0.846,0.5,1.0,0.667,0.64,0.75
600,None,None,0.759,0.3,0.946,0.397,0.305,0.623,0.762,0.425,0.911,0.512,0.411,0.668,0.846,0.625,0.944,0.714,0.624,0.785
800,None,0.25,0.798,0.3,1.0,0.424,0.431,0.65,0.792,0.4,0.967,0.526,0.493,0.683,0.885,0.625,1.0,0.769,0.732,0.812
800,None,0.5,0.769,0.267,0.973,0.37,0.348,0.62,0.792,0.45,0.944,0.552,0.5,0.697,0.885,0.625,1.0,0.769,0.732,0.812
800,None,0.75,0.769,0.333,0.946,0.426,0.337,0.64,0.769,0.425,0.922,0.512,0.434,0.674,0.846,0.5,1.0,0.667,0.64,0.75
800,None,None,0.759,0.3,0.946,0.397,0.305,0.623,0.769,0.425,0.922,0.52,0.426,0.674,0.808,0.5,0.944,0.615,0.52,0.722
1000,None,0.25,0.807,0.333,1.0,0.457,0.457,0.667,0.8,0.4,0.978,0.535,0.51,0.689,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,0.5,0.769,0.267,0.973,0.37,0.348,0.62,0.792,0.45,0.944,0.552,0.5,0.697,0.885,0.625,1.0,0.769,0.732,0.812
1000,None,0.75,0.759,0.3,0.946,0.397,0.305,0.623,0.762,0.4,0.922,0.495,0.407,0.661,0.846,0.5,1.0,0.667,0.64,0.75
1000,None,None,0.759,0.3,0.946,0.397,0.305,0.623,0.762,0.4,0.922,0.501,0.405,0.661,0.808,0.5,0.944,0.615,0.52,0.722
