n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.811,0.091,1.0,0.156,0.209,0.545,0.811,0.091,1.0,0.167,0.271,0.545
200,None,0.5,0.799,0.022,1.0,0.04,0.06,0.511,0.815,0.127,0.995,0.211,0.256,0.561,0.83,0.182,1.0,0.308,0.387,0.591
200,None,0.75,0.804,0.044,1.0,0.073,0.086,0.522,0.83,0.218,0.99,0.348,0.387,0.604,0.811,0.091,1.0,0.167,0.271,0.545
200,None,None,0.799,0.022,1.0,0.04,0.06,0.511,0.826,0.2,0.99,0.324,0.369,0.595,0.83,0.182,1.0,0.308,0.387,0.591
400,None,0.25,0.794,0.0,1.0,0.0,0.0,0.5,0.804,0.073,0.995,0.123,0.141,0.534,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.5,0.794,0.0,1.0,0.0,0.0,0.5,0.819,0.145,0.995,0.247,0.319,0.57,0.83,0.182,1.0,0.308,0.387,0.591
400,None,0.75,0.804,0.044,1.0,0.073,0.086,0.522,0.826,0.2,0.99,0.324,0.369,0.595,0.83,0.182,1.0,0.308,0.387,0.591
400,None,None,0.799,0.022,1.0,0.04,0.06,0.511,0.823,0.182,0.99,0.295,0.346,0.586,0.83,0.182,1.0,0.308,0.387,0.591
600,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.811,0.091,1.0,0.156,0.209,0.545,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.5,0.794,0.0,1.0,0.0,0.0,0.5,0.815,0.127,0.995,0.221,0.292,0.561,0.83,0.182,1.0,0.308,0.387,0.591
600,None,0.75,0.804,0.044,1.0,0.073,0.086,0.522,0.823,0.164,0.995,0.275,0.342,0.579,0.83,0.182,1.0,0.308,0.387,0.591
600,None,None,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.164,0.99,0.271,0.328,0.577,0.83,0.182,1.0,0.308,0.387,0.591
800,None,0.25,0.794,0.0,1.0,0.0,0.0,0.5,0.804,0.073,0.995,0.126,0.16,0.534,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.5,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.145,0.995,0.249,0.315,0.57,0.83,0.182,1.0,0.308,0.387,0.591
800,None,0.75,0.804,0.044,1.0,0.073,0.086,0.522,0.823,0.164,0.995,0.275,0.342,0.579,0.83,0.182,1.0,0.308,0.387,0.591
800,None,None,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.164,0.99,0.271,0.328,0.577,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,0.25,0.799,0.022,1.0,0.04,0.06,0.511,0.8,0.055,0.995,0.097,0.137,0.525,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.5,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.145,0.995,0.247,0.319,0.57,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,0.75,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.164,0.99,0.271,0.328,0.577,0.83,0.182,1.0,0.308,0.387,0.591
1000,None,None,0.799,0.022,1.0,0.04,0.06,0.511,0.819,0.164,0.99,0.271,0.328,0.577,0.83,0.182,1.0,0.308,0.387,0.591
