n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.823,0.161,0.994,0.253,0.293,0.578,0.796,0.055,0.99,0.097,0.123,0.523,0.792,0.091,0.976,0.154,0.143,0.534
200,None,0.5,0.828,0.183,0.994,0.291,0.324,0.589,0.808,0.127,0.986,0.212,0.248,0.556,0.792,0.091,0.976,0.154,0.143,0.534
200,None,0.75,0.823,0.161,0.994,0.258,0.298,0.578,0.792,0.091,0.976,0.14,0.126,0.534,0.792,0.0,1.0,0.0,0.0,0.5
200,None,None,0.833,0.208,0.994,0.335,0.388,0.601,0.785,0.055,0.976,0.093,0.078,0.515,0.792,0.0,1.0,0.0,0.0,0.5
400,None,0.25,0.818,0.139,0.994,0.225,0.273,0.567,0.808,0.073,1.0,0.133,0.217,0.536,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.5,0.828,0.183,0.994,0.285,0.319,0.589,0.804,0.109,0.986,0.188,0.23,0.547,0.811,0.091,1.0,0.167,0.271,0.545
400,None,0.75,0.828,0.183,0.994,0.291,0.324,0.589,0.792,0.091,0.976,0.137,0.126,0.534,0.811,0.091,1.0,0.167,0.271,0.545
400,None,None,0.833,0.208,0.994,0.335,0.388,0.601,0.789,0.036,0.986,0.064,0.062,0.511,0.792,0.0,1.0,0.0,0.0,0.5
600,None,0.25,0.823,0.161,0.994,0.258,0.298,0.578,0.804,0.055,1.0,0.1,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.5,0.828,0.183,0.994,0.285,0.319,0.589,0.804,0.091,0.99,0.162,0.22,0.541,0.811,0.091,1.0,0.167,0.271,0.545
600,None,0.75,0.828,0.183,0.994,0.291,0.324,0.589,0.796,0.091,0.981,0.14,0.137,0.536,0.792,0.0,1.0,0.0,0.0,0.5
600,None,None,0.833,0.208,0.994,0.335,0.388,0.601,0.785,0.018,0.986,0.033,0.02,0.502,0.792,0.0,1.0,0.0,0.0,0.5
800,None,0.25,0.823,0.161,0.994,0.253,0.293,0.578,0.804,0.055,1.0,0.1,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.5,0.828,0.183,0.994,0.285,0.319,0.589,0.8,0.073,0.99,0.128,0.166,0.532,0.811,0.091,1.0,0.167,0.271,0.545
800,None,0.75,0.828,0.183,0.994,0.291,0.324,0.589,0.796,0.055,0.99,0.09,0.095,0.523,0.792,0.0,1.0,0.0,0.0,0.5
800,None,None,0.828,0.208,0.988,0.329,0.364,0.598,0.785,0.018,0.986,0.033,0.02,0.502,0.792,0.0,1.0,0.0,0.0,0.5
1000,None,0.25,0.823,0.161,0.994,0.258,0.298,0.578,0.804,0.055,1.0,0.1,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
1000,None,0.5,0.832,0.206,0.994,0.318,0.345,0.6,0.804,0.091,0.99,0.162,0.22,0.541,0.792,0.0,1.0,0.0,0.0,0.5
1000,None,0.75,0.828,0.183,0.994,0.291,0.324,0.589,0.796,0.055,0.99,0.09,0.095,0.523,0.792,0.0,1.0,0.0,0.0,0.5
1000,None,None,0.823,0.183,0.988,0.285,0.3,0.586,0.789,0.036,0.986,0.064,0.062,0.511,0.792,0.0,1.0,0.0,0.0,0.5
