Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.3,1.2,-0.2,0.879,0.759,1.0,0.862,0.783,0.88,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-1.6,1.2,0.1,0.937,0.886,0.988,0.933,0.879,0.937,0.815,0.109,1.0,0.195,0.294,0.555,0.811,0.091,1.0,0.167,0.271,0.545
RBF,1,0.001,-1.6,1.3,0.2,0.888,0.843,0.934,0.883,0.781,0.888,0.86,0.673,0.91,0.667,0.579,0.791,0.849,0.636,0.905,0.636,0.541,0.771
RBF,1,0.0001,-0.9,1.0,0.1,0.67,0.558,0.776,0.572,0.358,0.667,0.732,0.691,0.743,0.519,0.409,0.717,0.887,0.818,0.905,0.75,0.681,0.861
RBF,1,1e-05,-1.0,1.0,-0.0,0.673,0.685,0.655,0.607,0.34,0.67,0.664,0.745,0.643,0.444,0.323,0.694,0.774,0.909,0.738,0.625,0.537,0.824
RBF,5,0.1,-0.2,1.2,-0.2,0.901,0.802,1.0,0.889,0.818,0.901,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-1.6,1.2,0.0,0.943,0.916,0.97,0.941,0.888,0.943,0.811,0.182,0.976,0.284,0.28,0.579,0.83,0.182,1.0,0.308,0.387,0.591
RBF,5,0.001,-2.7,1.6,0.3,0.928,0.928,0.928,0.928,0.856,0.928,0.891,0.655,0.952,0.711,0.651,0.803,0.887,0.636,0.952,0.7,0.636,0.794
RBF,5,0.0001,-1.6,1.3,0.0,0.855,0.849,0.861,0.853,0.711,0.855,0.796,0.836,0.786,0.63,0.532,0.811,0.811,0.818,0.81,0.643,0.545,0.814
RBF,5,1e-05,-1.0,1.0,-0.0,0.673,0.685,0.655,0.607,0.34,0.67,0.664,0.745,0.643,0.444,0.323,0.694,0.774,0.909,0.738,0.625,0.537,0.824
RBF,10,0.1,-0.2,1.2,-0.2,0.901,0.802,1.0,0.889,0.818,0.901,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-1.6,1.2,0.0,0.943,0.916,0.97,0.941,0.888,0.943,0.811,0.182,0.976,0.284,0.28,0.579,0.83,0.182,1.0,0.308,0.387,0.591
RBF,10,0.001,-3.2,1.9,0.6,0.922,0.892,0.952,0.919,0.846,0.922,0.875,0.564,0.957,0.645,0.59,0.76,0.868,0.545,0.952,0.632,0.564,0.749
RBF,10,0.0001,-2.0,1.5,0.2,0.894,0.873,0.916,0.891,0.791,0.894,0.864,0.782,0.886,0.705,0.624,0.834,0.887,0.818,0.905,0.75,0.681,0.861
RBF,10,1e-05,-0.9,1.0,0.1,0.67,0.558,0.776,0.572,0.358,0.667,0.751,0.764,0.748,0.583,0.518,0.756,0.906,0.909,0.905,0.8,0.749,0.907
