Kernel,C,gamma,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
RBF,1,0.1,-0.5,1.2,-0.2,0.895,0.789,1.0,0.882,0.808,0.895,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,1,0.01,-2.1,1.4,0.2,0.94,0.904,0.976,0.937,0.882,0.94,0.792,0.236,0.938,0.314,0.231,0.587,0.755,0.091,0.929,0.133,0.03,0.51
RBF,1,0.001,-1.6,1.3,0.1,0.843,0.813,0.873,0.838,0.688,0.843,0.819,0.782,0.829,0.643,0.543,0.805,0.868,0.818,0.881,0.72,0.643,0.85
RBF,1,0.0001,-0.9,0.9,-0.0,0.667,0.655,0.673,0.596,0.327,0.664,0.679,0.745,0.662,0.461,0.343,0.704,0.774,0.909,0.738,0.625,0.537,0.824
RBF,1,1e-05,-1.0,1.0,-0.0,0.667,0.655,0.673,0.596,0.327,0.664,0.679,0.745,0.662,0.461,0.343,0.704,0.774,0.909,0.738,0.625,0.537,0.824
RBF,5,0.1,-0.5,1.2,-0.2,0.916,0.831,1.0,0.908,0.844,0.916,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,5,0.01,-2.1,1.2,0.2,0.946,0.927,0.964,0.945,0.892,0.946,0.785,0.182,0.943,0.25,0.176,0.562,0.774,0.091,0.952,0.143,0.076,0.522
RBF,5,0.001,-3.0,2.3,0.0,0.885,0.922,0.85,0.89,0.774,0.886,0.758,0.655,0.786,0.529,0.388,0.72,0.792,0.636,0.833,0.56,0.432,0.735
RBF,5,0.0001,-1.5,1.2,-0.1,0.816,0.855,0.777,0.822,0.635,0.816,0.785,0.909,0.752,0.638,0.552,0.831,0.792,0.909,0.762,0.645,0.561,0.835
RBF,5,1e-05,-0.9,1.0,-0.0,0.667,0.655,0.673,0.596,0.327,0.664,0.679,0.745,0.662,0.461,0.343,0.704,0.774,0.909,0.738,0.625,0.537,0.824
RBF,10,0.1,-0.5,1.2,-0.2,0.916,0.831,1.0,0.908,0.844,0.916,0.792,0.0,1.0,0.0,0.0,0.5,0.792,0.0,1.0,0.0,0.0,0.5
RBF,10,0.01,-2.1,1.2,0.2,0.946,0.927,0.964,0.945,0.892,0.946,0.785,0.182,0.943,0.25,0.176,0.562,0.774,0.091,0.952,0.143,0.076,0.522
RBF,10,0.001,-3.7,2.6,0.0,0.901,0.934,0.868,0.904,0.804,0.901,0.743,0.564,0.79,0.477,0.319,0.677,0.755,0.545,0.81,0.48,0.327,0.677
RBF,10,0.0001,-1.9,1.4,0.1,0.837,0.813,0.861,0.833,0.676,0.837,0.834,0.873,0.824,0.688,0.609,0.848,0.83,0.818,0.833,0.667,0.576,0.826
RBF,10,1e-05,-0.9,0.9,-0.0,0.667,0.655,0.673,0.596,0.327,0.664,0.683,0.764,0.662,0.494,0.397,0.713,0.774,0.909,0.738,0.625,0.537,0.824
