Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.7,4.5,-0.8,0.703,0.772,0.686,0.52,0.378,0.729,0.592,0.691,0.567,0.415,0.21,0.629,0.585,0.636,0.571,0.389,0.169,0.604
poly,1,2,0.1,1,-1.9,3.2,0.2,0.828,0.25,0.976,0.356,0.36,0.613,0.808,0.2,0.967,0.291,0.252,0.583,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.1,2,-2.0,2.7,-0.2,0.809,0.436,0.903,0.475,0.37,0.67,0.808,0.382,0.919,0.444,0.342,0.65,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.1,3,-2.2,2.5,-0.2,0.813,0.458,0.903,0.491,0.394,0.681,0.781,0.364,0.89,0.395,0.27,0.627,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.1,4,-2.5,2.5,-0.3,0.799,0.508,0.873,0.51,0.395,0.691,0.766,0.418,0.857,0.428,0.283,0.638,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.01,0,-1.1,1.9,-0.6,0.804,0.536,0.873,0.528,0.408,0.705,0.792,0.527,0.862,0.513,0.382,0.695,0.774,0.545,0.833,0.5,0.357,0.689
poly,1,2,0.01,1,-2.6,2.2,0.4,0.833,0.317,0.964,0.406,0.378,0.64,0.811,0.309,0.943,0.4,0.328,0.626,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,2,0.01,2,-3.7,2.7,0.6,0.818,0.272,0.958,0.35,0.31,0.615,0.8,0.309,0.929,0.39,0.301,0.619,0.811,0.364,0.929,0.444,0.35,0.646
poly,1,2,0.01,3,-4.2,3.4,-0.4,0.703,0.622,0.723,0.453,0.292,0.673,0.657,0.509,0.695,0.381,0.176,0.602,0.585,0.455,0.619,0.312,0.061,0.537
poly,1,2,0.01,4,-4.6,4.0,-0.4,0.703,0.622,0.723,0.455,0.294,0.673,0.638,0.491,0.676,0.361,0.144,0.584,0.585,0.364,0.643,0.267,0.005,0.503
