Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,2.9,0.3,0.842,0.253,0.994,0.389,0.433,0.623,0.819,0.182,0.986,0.291,0.324,0.584,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.1,1,-1.5,2.3,-0.1,0.837,0.347,0.964,0.46,0.428,0.656,0.853,0.473,0.952,0.565,0.503,0.713,0.849,0.545,0.929,0.6,0.512,0.737
poly,1,2,0.1,2,-1.7,2.0,-0.3,0.828,0.442,0.928,0.51,0.419,0.685,0.838,0.527,0.919,0.569,0.475,0.723,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.1,3,-1.9,2.0,-0.2,0.823,0.419,0.928,0.49,0.402,0.674,0.826,0.473,0.919,0.528,0.43,0.696,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.1,4,-2.0,2.2,-0.2,0.809,0.394,0.916,0.458,0.357,0.655,0.811,0.436,0.91,0.486,0.379,0.673,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,2,0.01,0,-1.2,1.8,-0.3,0.833,0.417,0.94,0.506,0.426,0.678,0.853,0.509,0.943,0.587,0.513,0.726,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,2,0.01,1,-2.6,3.2,0.4,0.823,0.25,0.97,0.346,0.329,0.61,0.789,0.182,0.948,0.259,0.211,0.565,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.01,2,-3.1,4.5,1.1,0.818,0.161,0.988,0.251,0.267,0.575,0.792,0.055,0.986,0.095,0.097,0.52,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.01,3,-3.6,5.3,1.4,0.818,0.161,0.988,0.251,0.267,0.575,0.804,0.073,0.995,0.128,0.172,0.534,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.01,4,-4.0,5.8,1.1,0.813,0.183,0.976,0.274,0.262,0.58,0.796,0.145,0.967,0.216,0.178,0.556,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,2,0.001,0,-1.0,-0.7,-0.9,0.804,0.044,1.0,0.08,0.12,0.522,0.808,0.073,1.0,0.133,0.217,0.536,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.3,1.1,0.3,0.847,0.253,1.0,0.397,0.454,0.626,0.875,0.491,0.976,0.618,0.582,0.734,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.001,2,-1.7,1.4,0.4,0.837,0.275,0.982,0.402,0.416,0.628,0.857,0.455,0.962,0.561,0.507,0.708,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.001,3,-1.9,1.7,0.8,0.833,0.186,1.0,0.31,0.387,0.593,0.826,0.255,0.976,0.371,0.357,0.615,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,2,0.001,4,-2.2,2.0,0.9,0.833,0.208,0.994,0.333,0.379,0.601,0.83,0.255,0.981,0.374,0.383,0.618,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,3,0.1,0,-1.7,2.2,-0.6,0.818,0.325,0.946,0.424,0.367,0.635,0.853,0.564,0.929,0.612,0.528,0.746,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,3,0.1,1,-1.2,2.0,-0.5,0.818,0.347,0.94,0.44,0.368,0.644,0.857,0.545,0.938,0.606,0.531,0.742,0.868,0.636,0.929,0.667,0.586,0.782
poly,1,3,0.1,2,-1.3,2.0,-0.3,0.828,0.3,0.964,0.412,0.375,0.632,0.857,0.473,0.957,0.569,0.514,0.715,0.849,0.455,0.952,0.556,0.487,0.703
poly,1,3,0.1,3,-1.4,2.0,-0.3,0.818,0.322,0.946,0.418,0.349,0.634,0.872,0.564,0.952,0.641,0.582,0.758,0.849,0.545,0.929,0.6,0.512,0.737
poly,1,3,0.1,4,-1.5,1.9,-0.3,0.818,0.369,0.934,0.452,0.368,0.652,0.864,0.545,0.948,0.621,0.553,0.747,0.849,0.636,0.905,0.636,0.541,0.771
poly,1,3,0.01,0,-1.3,1.0,-0.8,0.814,0.458,0.904,0.489,0.388,0.681,0.872,0.618,0.938,0.663,0.59,0.778,0.887,0.727,0.929,0.727,0.656,0.828
poly,1,3,0.01,1,-2.1,2.2,-0.4,0.79,0.461,0.874,0.467,0.341,0.667,0.766,0.545,0.824,0.488,0.343,0.685,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,3,0.01,2,-2.6,2.9,-0.1,0.79,0.35,0.904,0.398,0.285,0.627,0.789,0.364,0.9,0.406,0.292,0.632,0.755,0.364,0.857,0.381,0.229,0.61
poly,1,3,0.01,3,-3.2,3.1,0.1,0.804,0.325,0.928,0.39,0.3,0.626,0.785,0.291,0.914,0.345,0.245,0.603,0.755,0.273,0.881,0.316,0.174,0.577
poly,1,3,0.01,4,-3.6,3.3,0.4,0.809,0.256,0.952,0.347,0.285,0.604,0.789,0.218,0.938,0.286,0.224,0.578,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,3,0.001,0,-1.0,0.7,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.5,1.2,0.4,0.847,0.275,0.994,0.417,0.454,0.634,0.875,0.455,0.986,0.598,0.582,0.72,0.887,0.455,1.0,0.625,0.631,0.727
