Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.5,1.2,-0.2,0.828,0.275,0.97,0.388,0.379,0.622,0.834,0.364,0.957,0.464,0.409,0.66,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.1,1,-1.4,1.2,-0.5,0.818,0.486,0.903,0.525,0.422,0.695,0.857,0.691,0.9,0.662,0.574,0.795,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.1,2,-1.4,1.3,-0.3,0.833,0.392,0.945,0.479,0.42,0.669,0.864,0.564,0.943,0.629,0.554,0.753,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.1,3,-1.5,1.4,-0.4,0.828,0.439,0.927,0.503,0.421,0.683,0.845,0.655,0.895,0.633,0.538,0.775,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.1,4,-1.7,1.5,-0.5,0.809,0.508,0.886,0.525,0.415,0.697,0.842,0.8,0.852,0.673,0.588,0.826,0.906,0.909,0.905,0.8,0.749,0.907
poly,1,2,0.01,0,-1.4,1.3,0.0,0.842,0.253,0.994,0.38,0.425,0.623,0.804,0.145,0.976,0.229,0.218,0.561,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,2,0.01,1,-2.2,2.5,-0.3,0.813,0.461,0.903,0.498,0.399,0.682,0.804,0.618,0.852,0.557,0.439,0.735,0.811,0.636,0.857,0.583,0.465,0.747
poly,1,2,0.01,2,-2.9,2.8,-0.6,0.742,0.625,0.772,0.5,0.352,0.698,0.732,0.745,0.729,0.537,0.4,0.737,0.736,0.818,0.714,0.562,0.441,0.766
poly,1,2,0.01,3,-3.3,2.9,0.5,0.813,0.236,0.964,0.338,0.316,0.6,0.811,0.218,0.967,0.307,0.282,0.592,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.01,4,-3.5,3.0,0.6,0.809,0.236,0.958,0.335,0.295,0.597,0.815,0.236,0.967,0.33,0.303,0.602,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.001,0,-1.0,0.1,-0.9,0.691,0.606,0.715,0.48,0.354,0.66,0.683,0.618,0.7,0.468,0.314,0.659,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.6,1.2,0.2,0.847,0.275,0.994,0.417,0.454,0.634,0.883,0.582,0.962,0.667,0.61,0.772,0.925,0.727,0.976,0.8,0.76,0.852
poly,1,2,0.001,2,-2.0,1.6,0.2,0.837,0.411,0.945,0.489,0.458,0.678,0.853,0.673,0.9,0.655,0.562,0.786,0.868,0.818,0.881,0.72,0.643,0.85
poly,1,2,0.001,3,-2.3,2.0,0.0,0.818,0.531,0.891,0.534,0.429,0.711,0.808,0.764,0.819,0.621,0.518,0.791,0.792,0.909,0.762,0.645,0.561,0.835
poly,1,2,0.001,4,-2.4,2.2,0.0,0.813,0.531,0.885,0.53,0.421,0.708,0.811,0.764,0.824,0.624,0.52,0.794,0.811,0.909,0.786,0.667,0.588,0.847
