Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-1.4,1.8,-0.5,0.808,0.464,0.897,0.505,0.406,0.68,0.845,0.727,0.876,0.659,0.566,0.802,0.849,0.818,0.857,0.692,0.608,0.838
poly,1,2,0.1,1,-1.4,1.4,0.3,0.833,0.208,0.994,0.329,0.387,0.601,0.8,0.127,0.976,0.199,0.175,0.552,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,2,0.1,2,-1.5,1.8,-0.1,0.828,0.325,0.958,0.424,0.379,0.641,0.83,0.345,0.957,0.447,0.388,0.651,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.1,3,-1.6,2.0,0.1,0.828,0.256,0.976,0.373,0.366,0.616,0.823,0.255,0.971,0.359,0.33,0.613,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,2,0.1,4,-1.7,2.2,0.0,0.818,0.281,0.958,0.379,0.339,0.619,0.811,0.291,0.948,0.385,0.32,0.619,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.01,0,-1.3,1.5,-0.0,0.842,0.253,0.994,0.379,0.427,0.623,0.811,0.236,0.962,0.331,0.282,0.599,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,2,0.01,1,-2.4,3.1,0.7,0.833,0.183,1.0,0.292,0.372,0.592,0.811,0.109,0.995,0.185,0.241,0.552,0.83,0.182,1.0,0.308,0.387,0.591
poly,1,2,0.01,2,-3.0,4.1,0.3,0.818,0.275,0.958,0.368,0.327,0.616,0.811,0.309,0.943,0.394,0.323,0.626,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,2,0.01,3,-3.5,4.6,0.5,0.813,0.256,0.958,0.338,0.303,0.607,0.811,0.273,0.952,0.361,0.303,0.613,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,2,0.01,4,-3.8,5.0,1.2,0.818,0.139,0.994,0.229,0.278,0.566,0.8,0.091,0.986,0.151,0.178,0.538,0.811,0.091,1.0,0.167,0.271,0.545
poly,1,2,0.001,0,-1.0,0.1,-0.9,0.71,0.467,0.776,0.399,0.297,0.621,0.687,0.527,0.729,0.433,0.283,0.628,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.4,1.0,0.2,0.837,0.206,1.0,0.334,0.406,0.603,0.883,0.527,0.976,0.649,0.609,0.752,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.001,2,-1.8,1.7,0.6,0.837,0.206,1.0,0.334,0.406,0.603,0.845,0.382,0.967,0.496,0.452,0.674,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.001,3,-2.0,2.1,0.8,0.842,0.228,1.0,0.357,0.424,0.614,0.826,0.291,0.967,0.402,0.364,0.629,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,2,0.001,4,-2.2,2.4,0.7,0.842,0.25,0.994,0.373,0.412,0.622,0.838,0.382,0.957,0.485,0.427,0.669,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.1,0,-3.2,1.6,-0.6,0.799,0.233,0.946,0.329,0.283,0.59,0.883,0.582,0.962,0.666,0.616,0.772,0.887,0.636,0.952,0.7,0.636,0.794
poly,1,3,0.1,1,-1.8,1.5,-0.4,0.818,0.186,0.982,0.297,0.319,0.584,0.864,0.418,0.981,0.546,0.532,0.7,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.1,2,-1.2,1.4,-0.4,0.818,0.253,0.964,0.353,0.327,0.608,0.887,0.527,0.981,0.651,0.624,0.754,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,3,0.1,3,-1.3,1.4,-0.3,0.823,0.253,0.97,0.36,0.34,0.611,0.857,0.4,0.976,0.521,0.502,0.688,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,3,0.1,4,-1.4,1.4,-0.3,0.818,0.275,0.958,0.364,0.322,0.616,0.853,0.418,0.967,0.53,0.487,0.692,0.868,0.455,0.976,0.588,0.551,0.715
poly,1,3,0.01,0,-1.9,1.2,-0.8,0.813,0.367,0.928,0.439,0.352,0.647,0.879,0.691,0.929,0.703,0.628,0.81,0.906,0.818,0.929,0.783,0.724,0.873
poly,1,3,0.01,1,-1.8,2.2,0.3,0.818,0.161,0.988,0.257,0.304,0.575,0.796,0.091,0.981,0.149,0.141,0.536,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,3,0.01,2,-2.4,2.7,0.5,0.818,0.183,0.982,0.271,0.309,0.583,0.792,0.091,0.976,0.146,0.127,0.534,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,3,0.01,3,-2.9,3.1,0.6,0.828,0.233,0.982,0.343,0.355,0.608,0.781,0.091,0.962,0.138,0.094,0.526,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,3,0.01,4,-3.2,3.3,0.7,0.823,0.211,0.982,0.307,0.308,0.597,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,3,0.001,0,-1.0,0.5,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.5,1.5,0.3,0.833,0.228,0.988,0.347,0.39,0.608,0.86,0.491,0.957,0.589,0.529,0.724,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,3,0.001,2,-2.7,2.9,0.9,0.833,0.206,0.994,0.32,0.369,0.6,0.804,0.182,0.967,0.276,0.244,0.574,0.868,0.455,0.976,0.588,0.551,0.715
poly,1,3,0.001,3,-3.7,4.2,1.2,0.823,0.183,0.988,0.294,0.322,0.586,0.796,0.127,0.971,0.198,0.166,0.549,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,3,0.001,4,-4.2,5.9,0.9,0.808,0.278,0.946,0.362,0.29,0.612,0.811,0.273,0.952,0.365,0.304,0.613,0.83,0.364,0.952,0.471,0.404,0.658
poly,5,2,0.1,0,-1.4,1.8,-0.5,0.808,0.464,0.897,0.505,0.406,0.68,0.845,0.727,0.876,0.659,0.566,0.802,0.849,0.818,0.857,0.692,0.608,0.838
poly,5,2,0.1,1,-1.4,1.4,0.3,0.833,0.208,0.994,0.329,0.387,0.601,0.8,0.127,0.976,0.199,0.175,0.552,0.811,0.182,0.976,0.286,0.277,0.579
poly,5,2,0.1,2,-1.5,1.8,-0.1,0.828,0.325,0.958,0.424,0.379,0.641,0.83,0.345,0.957,0.447,0.388,0.651,0.811,0.273,0.952,0.375,0.312,0.613
poly,5,2,0.1,3,-1.6,2.0,0.1,0.828,0.256,0.976,0.373,0.366,0.616,0.823,0.255,0.971,0.359,0.33,0.613,0.811,0.182,0.976,0.286,0.277,0.579
poly,5,2,0.1,4,-1.7,2.2,0.0,0.818,0.281,0.958,0.379,0.339,0.619,0.811,0.291,0.948,0.385,0.32,0.619,0.83,0.273,0.976,0.4,0.382,0.624
poly,5,2,0.01,0,-1.5,1.9,-0.1,0.833,0.275,0.976,0.396,0.401,0.625,0.819,0.309,0.952,0.402,0.34,0.631,0.83,0.364,0.952,0.471,0.404,0.658
poly,5,2,0.01,1,-2.5,3.1,0.5,0.818,0.208,0.976,0.3,0.312,0.592,0.792,0.109,0.971,0.165,0.135,0.54,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.01,2,-3.3,3.4,0.8,0.823,0.211,0.982,0.307,0.308,0.597,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.01,3,-4.0,3.6,0.9,0.818,0.211,0.976,0.3,0.283,0.594,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.01,4,-4.4,3.7,1.2,0.823,0.186,0.988,0.279,0.305,0.587,0.789,0.091,0.971,0.143,0.145,0.531,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.001,0,-1.0,0.4,-0.9,0.732,0.786,0.716,0.553,0.426,0.751,0.668,0.909,0.605,0.534,0.426,0.757,0.774,1.0,0.714,0.647,0.584,0.857
poly,5,2,0.001,1,-2.5,2.7,0.8,0.837,0.228,0.994,0.353,0.395,0.611,0.826,0.291,0.967,0.408,0.369,0.629,0.849,0.455,0.952,0.556,0.487,0.703
poly,5,2,0.001,2,-3.4,3.7,-0.2,0.751,0.578,0.795,0.481,0.332,0.686,0.74,0.673,0.757,0.518,0.371,0.715,0.717,0.636,0.738,0.483,0.321,0.687
poly,5,2,0.001,3,-4.0,4.3,1.1,0.813,0.208,0.97,0.312,0.286,0.589,0.811,0.236,0.962,0.334,0.292,0.599,0.811,0.273,0.952,0.375,0.312,0.613
poly,5,2,0.001,4,-4.3,5.3,0.9,0.808,0.256,0.952,0.351,0.291,0.604,0.826,0.327,0.957,0.433,0.379,0.642,0.811,0.364,0.929,0.444,0.35,0.646
poly,5,3,0.1,0,-3.2,1.6,-0.6,0.799,0.233,0.946,0.329,0.283,0.59,0.883,0.582,0.962,0.666,0.616,0.772,0.887,0.636,0.952,0.7,0.636,0.794
poly,5,3,0.1,1,-1.8,1.5,-0.4,0.818,0.186,0.982,0.297,0.319,0.584,0.864,0.418,0.981,0.546,0.532,0.7,0.887,0.545,0.976,0.667,0.625,0.761
poly,5,3,0.1,2,-1.2,1.4,-0.4,0.818,0.253,0.964,0.353,0.327,0.608,0.887,0.527,0.981,0.651,0.624,0.754,0.887,0.545,0.976,0.667,0.625,0.761
poly,5,3,0.1,3,-1.3,1.4,-0.3,0.823,0.253,0.97,0.36,0.34,0.611,0.857,0.4,0.976,0.521,0.502,0.688,0.849,0.364,0.976,0.5,0.471,0.67
poly,5,3,0.1,4,-1.4,1.4,-0.3,0.818,0.275,0.958,0.364,0.322,0.616,0.853,0.418,0.967,0.53,0.487,0.692,0.868,0.455,0.976,0.588,0.551,0.715
poly,5,3,0.01,0,-2.7,1.5,-0.5,0.814,0.186,0.976,0.292,0.303,0.581,0.875,0.473,0.981,0.603,0.581,0.727,0.906,0.636,0.976,0.737,0.694,0.806
poly,5,3,0.01,1,-1.8,2.0,-0.6,0.766,0.506,0.832,0.466,0.322,0.669,0.766,0.764,0.767,0.569,0.451,0.765,0.811,1.0,0.762,0.688,0.632,0.881
poly,5,3,0.01,2,-2.4,2.7,0.5,0.818,0.183,0.982,0.271,0.309,0.583,0.792,0.091,0.976,0.146,0.127,0.534,0.811,0.182,0.976,0.286,0.277,0.579
poly,5,3,0.01,3,-2.9,3.1,0.6,0.828,0.233,0.982,0.343,0.355,0.608,0.781,0.091,0.962,0.138,0.094,0.526,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,3,0.01,4,-3.2,3.3,0.7,0.823,0.211,0.982,0.307,0.308,0.597,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,3,0.001,0,-1.0,-0.1,-0.8,0.685,0.222,0.8,0.111,0.06,0.511,0.687,0.255,0.8,0.169,0.163,0.527,0.811,0.091,1.0,0.167,0.271,0.545
poly,5,3,0.001,1,-2.8,3.2,-0.2,0.761,0.553,0.813,0.484,0.337,0.683,0.747,0.673,0.767,0.525,0.381,0.72,0.755,0.636,0.786,0.519,0.373,0.711
poly,5,3,0.001,2,-4.2,6.1,0.9,0.813,0.256,0.958,0.356,0.303,0.607,0.804,0.236,0.952,0.315,0.243,0.594,0.83,0.364,0.952,0.471,0.404,0.658
poly,5,3,0.001,3,-4.9,6.4,0.8,0.804,0.278,0.94,0.345,0.262,0.609,0.789,0.255,0.929,0.325,0.237,0.592,0.774,0.273,0.905,0.333,0.213,0.589
poly,5,3,0.001,4,-6.0,6.9,1.1,0.813,0.281,0.952,0.358,0.3,0.616,0.785,0.218,0.933,0.279,0.189,0.576,0.774,0.273,0.905,0.333,0.213,0.589
poly,10,2,0.1,0,-1.4,1.8,-0.5,0.808,0.464,0.897,0.505,0.406,0.68,0.845,0.727,0.876,0.659,0.566,0.802,0.849,0.818,0.857,0.692,0.608,0.838
poly,10,2,0.1,1,-1.4,1.4,0.3,0.833,0.208,0.994,0.329,0.387,0.601,0.8,0.127,0.976,0.199,0.175,0.552,0.811,0.182,0.976,0.286,0.277,0.579
poly,10,2,0.1,2,-1.5,1.8,-0.1,0.828,0.325,0.958,0.424,0.379,0.641,0.83,0.345,0.957,0.447,0.388,0.651,0.811,0.273,0.952,0.375,0.312,0.613
poly,10,2,0.1,3,-1.6,2.0,0.1,0.828,0.256,0.976,0.373,0.366,0.616,0.823,0.255,0.971,0.359,0.33,0.613,0.811,0.182,0.976,0.286,0.277,0.579
poly,10,2,0.1,4,-1.7,2.2,0.0,0.818,0.281,0.958,0.379,0.339,0.619,0.811,0.291,0.948,0.385,0.32,0.619,0.83,0.273,0.976,0.4,0.382,0.624
poly,10,2,0.01,0,-1.5,1.7,-0.5,0.803,0.464,0.891,0.498,0.394,0.677,0.842,0.727,0.871,0.654,0.559,0.799,0.849,0.818,0.857,0.692,0.608,0.838
poly,10,2,0.01,1,-2.5,2.9,0.5,0.828,0.233,0.982,0.339,0.369,0.608,0.785,0.109,0.962,0.159,0.115,0.535,0.811,0.182,0.976,0.286,0.277,0.579
poly,10,2,0.01,2,-3.3,3.4,0.8,0.823,0.211,0.982,0.307,0.308,0.597,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,10,2,0.01,3,-4.0,3.6,0.9,0.818,0.211,0.976,0.3,0.283,0.594,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,10,2,0.01,4,-4.4,3.7,1.2,0.823,0.186,0.988,0.279,0.305,0.587,0.789,0.091,0.971,0.143,0.145,0.531,0.792,0.091,0.976,0.154,0.143,0.534
poly,10,2,0.001,0,-1.1,0.3,-0.7,0.842,0.347,0.97,0.469,0.446,0.659,0.83,0.436,0.933,0.515,0.426,0.685,0.849,0.545,0.929,0.6,0.512,0.737
poly,10,2,0.001,1,-3.3,3.7,1.0,0.823,0.183,0.988,0.294,0.322,0.586,0.808,0.182,0.971,0.278,0.257,0.577,0.811,0.273,0.952,0.375,0.312,0.613
poly,10,2,0.001,2,-4.1,5.3,0.9,0.808,0.256,0.952,0.351,0.291,0.604,0.819,0.291,0.957,0.388,0.334,0.624,0.83,0.364,0.952,0.471,0.404,0.658
poly,10,2,0.001,3,-4.4,6.6,1.2,0.813,0.233,0.964,0.336,0.3,0.599,0.804,0.218,0.957,0.298,0.236,0.588,0.83,0.364,0.952,0.471,0.404,0.658
poly,10,2,0.001,4,-4.7,7.2,1.1,0.808,0.256,0.952,0.351,0.291,0.604,0.804,0.236,0.952,0.312,0.24,0.594,0.83,0.364,0.952,0.471,0.404,0.658
poly,10,3,0.1,0,-3.2,1.6,-0.6,0.799,0.233,0.946,0.329,0.283,0.59,0.883,0.582,0.962,0.666,0.616,0.772,0.887,0.636,0.952,0.7,0.636,0.794
poly,10,3,0.1,1,-1.8,1.5,-0.4,0.818,0.186,0.982,0.297,0.319,0.584,0.864,0.418,0.981,0.546,0.532,0.7,0.887,0.545,0.976,0.667,0.625,0.761
poly,10,3,0.1,2,-1.2,1.4,-0.4,0.818,0.253,0.964,0.353,0.327,0.608,0.887,0.527,0.981,0.651,0.624,0.754,0.887,0.545,0.976,0.667,0.625,0.761
poly,10,3,0.1,3,-1.3,1.4,-0.3,0.823,0.253,0.97,0.36,0.34,0.611,0.857,0.4,0.976,0.521,0.502,0.688,0.849,0.364,0.976,0.5,0.471,0.67
poly,10,3,0.1,4,-1.4,1.4,-0.3,0.818,0.275,0.958,0.364,0.322,0.616,0.853,0.418,0.967,0.53,0.487,0.692,0.868,0.455,0.976,0.588,0.551,0.715
poly,10,3,0.01,0,-3.2,1.6,-0.6,0.804,0.256,0.946,0.356,0.304,0.601,0.883,0.582,0.962,0.666,0.616,0.772,0.887,0.636,0.952,0.7,0.636,0.794
poly,10,3,0.01,1,-1.8,2.0,-0.6,0.766,0.506,0.832,0.466,0.322,0.669,0.766,0.764,0.767,0.569,0.451,0.765,0.811,1.0,0.762,0.688,0.632,0.881
poly,10,3,0.01,2,-2.4,2.7,0.5,0.818,0.183,0.982,0.271,0.309,0.583,0.792,0.091,0.976,0.146,0.127,0.534,0.811,0.182,0.976,0.286,0.277,0.579
poly,10,3,0.01,3,-2.9,3.1,0.6,0.828,0.233,0.982,0.343,0.355,0.608,0.781,0.091,0.962,0.138,0.094,0.526,0.792,0.091,0.976,0.154,0.143,0.534
poly,10,3,0.01,4,-3.2,3.3,0.7,0.823,0.211,0.982,0.307,0.308,0.597,0.785,0.109,0.962,0.159,0.115,0.535,0.792,0.091,0.976,0.154,0.143,0.534
poly,10,3,0.001,0,-1.0,-0.3,-0.9,0.804,0.044,1.0,0.08,0.12,0.522,0.815,0.164,0.986,0.266,0.298,0.575,0.811,0.182,0.976,0.286,0.277,0.579
poly,10,3,0.001,1,-3.3,4.6,1.0,0.828,0.206,0.988,0.317,0.341,0.597,0.796,0.127,0.971,0.195,0.161,0.549,0.83,0.273,0.976,0.4,0.382,0.624
poly,10,3,0.001,2,-4.6,6.0,0.2,0.78,0.347,0.892,0.387,0.262,0.619,0.796,0.4,0.9,0.443,0.329,0.65,0.774,0.364,0.881,0.4,0.264,0.622
