Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-2.8,6.4,1.5,0.823,0.206,0.982,0.306,0.299,0.594,0.808,0.145,0.981,0.231,0.255,0.563,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,2,0.1,1,-3.0,4.2,0.3,0.804,0.325,0.928,0.392,0.3,0.626,0.758,0.273,0.886,0.322,0.187,0.579,0.755,0.273,0.881,0.316,0.174,0.577
poly,1,2,0.1,2,-3.3,3.9,1.1,0.809,0.186,0.97,0.279,0.263,0.578,0.792,0.109,0.971,0.17,0.135,0.54,0.811,0.182,0.976,0.286,0.277,0.579
poly,1,2,0.1,3,-3.4,3.9,0.9,0.799,0.208,0.952,0.294,0.249,0.58,0.789,0.164,0.952,0.239,0.181,0.558,0.774,0.182,0.929,0.25,0.153,0.555
poly,1,2,0.1,4,-3.6,4.0,1.0,0.804,0.208,0.958,0.297,0.265,0.583,0.781,0.127,0.952,0.189,0.125,0.54,0.774,0.182,0.929,0.25,0.153,0.555
poly,1,2,0.01,0,-1.1,2.0,-0.8,0.722,0.722,0.722,0.522,0.376,0.722,0.747,0.855,0.719,0.585,0.477,0.787,0.736,0.909,0.69,0.588,0.491,0.8
poly,1,2,0.01,1,-2.5,2.3,0.7,0.833,0.206,0.994,0.328,0.382,0.6,0.804,0.2,0.962,0.286,0.254,0.581,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,2,0.01,2,-3.1,2.2,0.2,0.794,0.372,0.904,0.411,0.303,0.638,0.804,0.473,0.89,0.501,0.381,0.682,0.811,0.545,0.881,0.545,0.426,0.713
poly,1,2,0.01,3,-3.4,2.3,0.1,0.77,0.461,0.85,0.44,0.3,0.655,0.732,0.509,0.79,0.447,0.28,0.65,0.792,0.545,0.857,0.522,0.39,0.701
poly,1,2,0.01,4,-3.7,2.5,0.2,0.78,0.439,0.868,0.443,0.311,0.653,0.732,0.491,0.795,0.441,0.272,0.643,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.001,0,-1.0,0.8,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.1,0.4,-0.0,0.852,0.322,0.988,0.462,0.478,0.655,0.872,0.509,0.967,0.613,0.588,0.738,0.887,0.636,0.952,0.7,0.636,0.794
poly,1,2,0.001,2,-1.4,1.2,0.3,0.837,0.253,0.988,0.366,0.361,0.62,0.86,0.345,0.995,0.503,0.524,0.67,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,2,0.001,3,-1.6,1.5,0.1,0.823,0.372,0.94,0.465,0.385,0.656,0.845,0.545,0.924,0.593,0.504,0.735,0.83,0.545,0.905,0.571,0.467,0.725
poly,1,2,0.001,4,-1.7,1.5,0.4,0.832,0.253,0.982,0.375,0.373,0.617,0.838,0.327,0.971,0.443,0.412,0.649,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,3,0.1,0,-4.1,9.0,-0.2,0.799,0.231,0.946,0.317,0.253,0.588,0.823,0.364,0.943,0.453,0.376,0.653,0.83,0.455,0.929,0.526,0.434,0.692
poly,1,3,0.1,1,-2.0,5.8,-0.5,0.746,0.489,0.813,0.441,0.282,0.651,0.702,0.545,0.743,0.435,0.255,0.644,0.66,0.636,0.667,0.437,0.251,0.652
poly,1,3,0.1,2,-2.3,5.1,0.0,0.79,0.306,0.916,0.37,0.267,0.611,0.755,0.345,0.862,0.371,0.223,0.604,0.736,0.364,0.833,0.364,0.197,0.598
poly,1,3,0.1,3,-2.6,4.9,1.8,0.813,0.092,1.0,0.164,0.244,0.546,0.792,0.018,0.995,0.033,0.04,0.507,0.792,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.1,4,-2.8,4.8,1.7,0.818,0.114,1.0,0.197,0.27,0.557,0.792,0.036,0.99,0.064,0.069,0.513,0.792,0.0,1.0,0.0,0.0,0.5
poly,1,3,0.01,0,-1.2,2.0,-0.7,0.833,0.208,0.994,0.329,0.387,0.601,0.834,0.327,0.967,0.445,0.406,0.647,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,3,0.01,1,-2.5,2.9,0.8,0.818,0.161,0.988,0.264,0.306,0.575,0.808,0.164,0.976,0.258,0.253,0.57,0.83,0.273,0.976,0.4,0.382,0.624
poly,1,3,0.01,2,-4.1,3.0,0.7,0.813,0.231,0.964,0.333,0.319,0.597,0.8,0.182,0.962,0.266,0.216,0.572,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,3,0.01,3,-4.6,3.2,0.9,0.809,0.183,0.97,0.28,0.296,0.577,0.781,0.145,0.948,0.209,0.132,0.547,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,3,0.01,4,-4.8,3.5,1.3,0.813,0.139,0.988,0.234,0.29,0.564,0.777,0.073,0.962,0.111,0.044,0.517,0.792,0.091,0.976,0.154,0.143,0.534
poly,1,3,0.001,0,-1.0,1.0,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.3,0.8,-0.1,0.833,0.419,0.94,0.5,0.435,0.68,0.853,0.636,0.91,0.647,0.562,0.773,0.868,0.636,0.929,0.667,0.586,0.782
poly,1,3,0.001,2,-2.0,1.6,0.4,0.832,0.278,0.976,0.394,0.379,0.627,0.834,0.364,0.957,0.462,0.41,0.66,0.83,0.364,0.952,0.471,0.404,0.658
poly,1,3,0.001,3,-2.8,1.9,0.5,0.818,0.328,0.946,0.417,0.361,0.637,0.796,0.345,0.914,0.404,0.3,0.63,0.811,0.455,0.905,0.5,0.388,0.68
poly,1,3,0.001,4,-3.2,2.4,0.1,0.775,0.536,0.838,0.485,0.351,0.687,0.713,0.527,0.762,0.433,0.257,0.645,0.66,0.545,0.69,0.4,0.2,0.618
poly,5,2,0.1,0,-2.8,6.4,1.5,0.818,0.183,0.982,0.275,0.269,0.583,0.808,0.145,0.981,0.231,0.255,0.563,0.811,0.182,0.976,0.286,0.277,0.579
poly,5,2,0.1,1,-3.0,4.2,-0.4,0.732,0.508,0.789,0.439,0.275,0.649,0.721,0.545,0.767,0.451,0.28,0.656,0.755,0.727,0.762,0.552,0.419,0.745
poly,5,2,0.1,2,-3.2,4.0,1.1,0.804,0.186,0.964,0.273,0.248,0.575,0.792,0.109,0.971,0.17,0.135,0.54,0.811,0.182,0.976,0.286,0.277,0.579
poly,5,2,0.1,3,-3.3,4.1,1.2,0.813,0.186,0.976,0.286,0.288,0.581,0.789,0.091,0.971,0.147,0.114,0.531,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.1,4,-3.5,4.1,1.3,0.813,0.186,0.976,0.286,0.288,0.581,0.789,0.073,0.976,0.119,0.084,0.524,0.792,0.091,0.976,0.154,0.143,0.534
poly,5,2,0.01,0,-1.6,4.1,-0.6,0.741,0.628,0.771,0.509,0.355,0.699,0.781,0.727,0.795,0.581,0.46,0.761,0.755,0.727,0.762,0.552,0.419,0.745
