Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-6.7,13.0,-0.2,0.784,0.483,0.861,0.474,0.34,0.672,0.728,0.527,0.781,0.44,0.278,0.654,0.774,0.636,0.81,0.538,0.401,0.723
poly,1,2,0.1,1,-8.4,14.7,1.4,0.823,0.206,0.982,0.312,0.305,0.594,0.789,0.182,0.948,0.253,0.187,0.565,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,2,0.1,2,-9.5,14.8,1.3,0.813,0.206,0.97,0.307,0.282,0.588,0.792,0.2,0.948,0.269,0.204,0.574,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,2,0.1,3,-11.7,15.2,0.8,0.803,0.278,0.94,0.36,0.298,0.609,0.774,0.273,0.905,0.326,0.206,0.589,0.792,0.364,0.905,0.421,0.304,0.634
poly,1,2,0.1,4,-13.4,15.5,0.8,0.803,0.278,0.94,0.36,0.298,0.609,0.774,0.273,0.905,0.327,0.207,0.589,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,2,0.01,0,-1.2,1.8,-0.8,0.813,0.369,0.927,0.45,0.357,0.648,0.86,0.545,0.943,0.619,0.543,0.744,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.01,1,-2.3,1.7,0.0,0.837,0.414,0.946,0.493,0.429,0.68,0.864,0.655,0.919,0.671,0.587,0.787,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,2,0.01,2,-3.0,1.7,0.0,0.813,0.436,0.91,0.476,0.382,0.673,0.811,0.727,0.833,0.619,0.51,0.78,0.849,0.818,0.857,0.692,0.608,0.838
poly,1,2,0.01,3,-3.1,2.0,0.4,0.823,0.322,0.952,0.402,0.337,0.637,0.838,0.509,0.924,0.569,0.479,0.716,0.868,0.545,0.952,0.632,0.564,0.749
poly,1,2,0.01,4,-3.7,2.2,0.1,0.794,0.392,0.898,0.429,0.32,0.645,0.762,0.691,0.781,0.553,0.419,0.736,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,2,0.001,0,-1.0,0.9,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,2,0.001,1,-1.1,0.4,-0.1,0.837,0.275,0.982,0.366,0.368,0.628,0.891,0.491,0.995,0.65,0.643,0.743,0.887,0.545,0.976,0.667,0.625,0.761
poly,1,2,0.001,2,-1.4,0.9,0.3,0.837,0.208,1.0,0.322,0.366,0.604,0.872,0.382,1.0,0.552,0.573,0.691,0.868,0.364,1.0,0.533,0.558,0.682
poly,1,2,0.001,3,-1.7,1.4,-0.1,0.813,0.436,0.91,0.472,0.378,0.673,0.868,0.655,0.924,0.675,0.61,0.789,0.906,0.727,0.952,0.762,0.704,0.84
poly,1,2,0.001,4,-1.9,1.5,-0.2,0.799,0.483,0.88,0.493,0.385,0.682,0.804,0.727,0.824,0.606,0.496,0.776,0.811,0.727,0.833,0.615,0.505,0.78
poly,1,3,0.1,0,-15.5,14.0,-0.5,0.76,0.306,0.88,0.316,0.189,0.593,0.781,0.418,0.876,0.442,0.311,0.647,0.774,0.455,0.857,0.455,0.312,0.656
poly,1,3,0.1,1,-7.1,7.7,1.2,0.818,0.206,0.976,0.312,0.298,0.591,0.792,0.164,0.957,0.242,0.195,0.56,0.774,0.182,0.929,0.25,0.153,0.555
poly,1,3,0.1,2,-10.6,10.2,2.1,0.823,0.208,0.982,0.312,0.309,0.595,0.804,0.145,0.976,0.229,0.218,0.561,0.792,0.182,0.952,0.267,0.206,0.567
poly,1,3,0.1,3,-14.1,12.2,1.7,0.818,0.208,0.976,0.312,0.303,0.592,0.8,0.164,0.967,0.245,0.211,0.565,0.792,0.273,0.929,0.353,0.258,0.601
poly,1,3,0.1,4,-17.0,14.7,2.3,0.818,0.208,0.976,0.312,0.303,0.592,0.8,0.145,0.971,0.227,0.204,0.558,0.811,0.273,0.952,0.375,0.312,0.613
poly,1,3,0.01,0,-1.1,2.1,-0.8,0.823,0.161,0.994,0.265,0.308,0.578,0.849,0.273,1.0,0.429,0.479,0.636,0.849,0.273,1.0,0.429,0.479,0.636
poly,1,3,0.01,1,-2.9,2.0,0.4,0.828,0.183,0.994,0.301,0.361,0.589,0.86,0.4,0.981,0.537,0.52,0.69,0.849,0.364,0.976,0.5,0.471,0.67
poly,1,3,0.01,2,-5.2,2.6,-0.2,0.756,0.531,0.814,0.477,0.333,0.672,0.709,0.745,0.7,0.518,0.376,0.723,0.698,0.818,0.667,0.529,0.397,0.742
poly,1,3,0.01,3,-6.7,3.8,-0.1,0.751,0.464,0.826,0.435,0.285,0.645,0.709,0.673,0.719,0.496,0.337,0.696,0.755,0.727,0.762,0.552,0.419,0.745
poly,1,3,0.01,4,-9.5,4.4,0.6,0.789,0.275,0.922,0.354,0.268,0.599,0.808,0.4,0.914,0.467,0.364,0.657,0.849,0.545,0.929,0.6,0.512,0.737
poly,1,3,0.001,0,-1.0,-0.0,-1.0,0.206,1.0,0.0,0.341,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5,0.208,1.0,0.0,0.344,0.0,0.5
poly,1,3,0.001,1,-1.3,0.7,-0.0,0.832,0.233,0.988,0.338,0.348,0.611,0.883,0.455,0.995,0.615,0.615,0.725,0.887,0.455,1.0,0.625,0.631,0.727
poly,1,3,0.001,2,-2.0,1.5,0.0,0.828,0.414,0.934,0.481,0.406,0.674,0.883,0.691,0.933,0.711,0.644,0.812,0.906,0.727,0.952,0.762,0.704,0.84
poly,1,3,0.001,3,-2.4,1.9,0.2,0.828,0.344,0.952,0.422,0.355,0.648,0.849,0.564,0.924,0.61,0.523,0.744,0.849,0.727,0.881,0.667,0.573,0.804
poly,1,3,0.001,4,-3.2,2.3,0.5,0.828,0.297,0.964,0.387,0.342,0.631,0.83,0.4,0.943,0.498,0.429,0.671,0.83,0.364,0.952,0.471,0.404,0.658
poly,5,2,0.1,0,-11.3,18.3,2.0,0.823,0.231,0.976,0.343,0.329,0.603,0.77,0.145,0.933,0.195,0.099,0.539,0.755,0.182,0.905,0.235,0.111,0.543
poly,5,2,0.1,1,-14.6,15.6,1.6,0.823,0.253,0.97,0.362,0.328,0.611,0.77,0.164,0.929,0.23,0.136,0.546,0.774,0.182,0.929,0.25,0.153,0.555
poly,5,2,0.1,2,-18.6,16.0,1.7,0.823,0.253,0.97,0.362,0.328,0.611,0.774,0.164,0.933,0.232,0.144,0.548,0.774,0.182,0.929,0.25,0.153,0.555
poly,5,2,0.1,3,-21.4,16.4,1.3,0.823,0.275,0.964,0.382,0.341,0.619,0.758,0.182,0.91,0.238,0.119,0.546,0.792,0.273,0.929,0.353,0.258,0.601
poly,5,2,0.1,4,-23.1,16.6,1.3,0.823,0.275,0.964,0.382,0.341,0.619,0.758,0.182,0.91,0.238,0.119,0.546,0.792,0.273,0.929,0.353,0.258,0.601
poly,5,2,0.01,0,-1.6,3.5,-0.4,0.832,0.367,0.952,0.468,0.405,0.659,0.845,0.491,0.938,0.568,0.489,0.715,0.849,0.545,0.929,0.6,0.512,0.737
poly,5,2,0.01,1,-4.5,2.4,-0.2,0.746,0.506,0.808,0.46,0.307,0.657,0.725,0.745,0.719,0.534,0.395,0.732,0.717,0.818,0.69,0.545,0.419,0.754
poly,5,2,0.01,2,-5.9,3.4,0.1,0.78,0.417,0.874,0.439,0.31,0.645,0.721,0.6,0.752,0.476,0.311,0.676,0.736,0.636,0.762,0.5,0.346,0.699
poly,5,2,0.01,3,-6.9,4.8,-0.0,0.761,0.483,0.832,0.453,0.308,0.658,0.668,0.618,0.681,0.443,0.255,0.65,0.698,0.727,0.69,0.5,0.346,0.709
poly,5,2,0.01,4,-7.9,5.2,0.1,0.766,0.417,0.856,0.423,0.282,0.636,0.675,0.618,0.69,0.449,0.265,0.654,0.736,0.727,0.738,0.533,0.394,0.733
poly,5,2,0.001,0,-0.9,0.8,0.7,0.823,0.133,1.0,0.213,0.252,0.567,0.838,0.218,1.0,0.327,0.369,0.609,0.849,0.273,1.0,0.429,0.479,0.636
poly,5,2,0.001,1,-1.9,1.5,0.2,0.847,0.344,0.976,0.454,0.413,0.66,0.887,0.491,0.99,0.642,0.627,0.741,0.887,0.455,1.0,0.625,0.631,0.727
poly,5,2,0.001,2,-2.2,1.7,0.1,0.832,0.389,0.946,0.455,0.378,0.667,0.875,0.655,0.933,0.686,0.615,0.794,0.868,0.727,0.905,0.696,0.612,0.816
poly,5,2,0.001,3,-2.6,1.9,0.3,0.832,0.322,0.964,0.415,0.362,0.643,0.86,0.545,0.943,0.622,0.547,0.744,0.849,0.545,0.929,0.6,0.512,0.737
poly,5,2,0.001,4,-3.1,2.2,0.5,0.832,0.297,0.97,0.393,0.355,0.634,0.864,0.455,0.971,0.582,0.546,0.713,0.83,0.364,0.952,0.471,0.404,0.658
poly,5,3,0.1,0,-55.2,16.2,2.2,0.813,0.117,0.994,0.185,0.213,0.555,0.826,0.182,0.995,0.298,0.363,0.589,0.849,0.273,1.0,0.429,0.479,0.636
poly,5,3,0.1,1,-7.7,8.5,1.4,0.818,0.183,0.982,0.285,0.284,0.583,0.819,0.2,0.981,0.309,0.314,0.59,0.774,0.182,0.929,0.25,0.153,0.555
poly,5,3,0.1,2,-11.8,10.4,2.1,0.823,0.208,0.982,0.312,0.309,0.595,0.811,0.164,0.981,0.255,0.264,0.572,0.792,0.182,0.952,0.267,0.206,0.567
poly,5,3,0.1,3,-14.8,12.3,1.9,0.818,0.208,0.976,0.312,0.303,0.592,0.796,0.145,0.967,0.222,0.19,0.556,0.811,0.273,0.952,0.375,0.312,0.613
poly,5,3,0.1,4,-17.0,14.7,2.3,0.818,0.208,0.976,0.312,0.303,0.592,0.8,0.145,0.971,0.227,0.204,0.558,0.811,0.273,0.952,0.375,0.312,0.613
poly,5,3,0.01,0,-1.4,2.9,-0.8,0.837,0.3,0.976,0.415,0.382,0.638,0.86,0.436,0.971,0.565,0.526,0.704,0.849,0.455,0.952,0.556,0.487,0.703
