Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-13.9,8.7,0.7,0.907,0.916,0.898,0.907,0.814,0.907,0.796,0.509,0.871,0.508,0.381,0.69,0.811,0.455,0.905,0.5,0.388,0.68
linear,5,-13.9,8.7,0.7,0.907,0.916,0.898,0.907,0.814,0.907,0.796,0.509,0.871,0.508,0.381,0.69,0.811,0.455,0.905,0.5,0.388,0.68
linear,10,-13.9,8.7,0.7,0.907,0.916,0.898,0.907,0.814,0.907,0.796,0.509,0.871,0.508,0.381,0.69,0.811,0.455,0.905,0.5,0.388,0.68
linear,15,-13.9,8.7,0.7,0.907,0.916,0.898,0.907,0.814,0.907,0.796,0.509,0.871,0.508,0.381,0.69,0.811,0.455,0.905,0.5,0.388,0.68
