Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-8.6,5.8,0.5,0.925,0.958,0.892,0.927,0.853,0.925,0.823,0.545,0.895,0.559,0.453,0.72,0.792,0.364,0.905,0.421,0.304,0.634
linear,5,-8.6,5.8,0.5,0.925,0.958,0.892,0.927,0.853,0.925,0.823,0.545,0.895,0.559,0.453,0.72,0.792,0.364,0.905,0.421,0.304,0.634
linear,10,-8.6,5.8,0.5,0.925,0.958,0.892,0.927,0.853,0.925,0.823,0.545,0.895,0.559,0.453,0.72,0.792,0.364,0.905,0.421,0.304,0.634
linear,15,-8.6,5.8,0.5,0.925,0.958,0.892,0.927,0.853,0.925,0.823,0.545,0.895,0.559,0.453,0.72,0.792,0.364,0.905,0.421,0.304,0.634
