Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-25.3,22.6,0.4,0.753,0.627,0.879,0.719,0.527,0.753,0.698,0.309,0.8,0.298,0.107,0.555,0.717,0.364,0.81,0.348,0.168,0.587
linear,5,-44.4,45.3,0.6,0.756,0.627,0.885,0.72,0.535,0.756,0.691,0.255,0.805,0.248,0.055,0.53,0.66,0.0,0.833,0.0,-0.2,0.417
linear,10,-46.9,48.2,0.4,0.762,0.669,0.855,0.738,0.54,0.762,0.702,0.382,0.786,0.342,0.154,0.584,0.66,0.182,0.786,0.182,-0.032,0.484
linear,15,-49.3,50.7,0.4,0.762,0.669,0.855,0.738,0.539,0.762,0.702,0.382,0.786,0.342,0.154,0.584,0.679,0.182,0.81,0.19,-0.009,0.496
