Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-27.3,12.1,-0.6,0.813,0.916,0.711,0.83,0.641,0.813,0.687,0.709,0.681,0.484,0.325,0.695,0.717,0.727,0.714,0.516,0.369,0.721
linear,5,-45.7,15.9,-0.3,0.834,0.898,0.771,0.844,0.675,0.834,0.721,0.727,0.719,0.518,0.374,0.723,0.717,0.818,0.69,0.545,0.419,0.754
linear,10,-48.2,16.4,-0.4,0.834,0.898,0.77,0.844,0.674,0.834,0.713,0.727,0.71,0.51,0.364,0.718,0.717,0.727,0.714,0.516,0.369,0.721
linear,15,-52.6,17.5,-0.4,0.831,0.898,0.764,0.842,0.668,0.831,0.721,0.764,0.71,0.527,0.393,0.737,0.717,0.727,0.714,0.516,0.369,0.721
