activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.86,0.942,0.779,0.871,0.731,0.86,0.691,0.442,0.77,0.402,0.198,0.606,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(25,)",0.01,0.885,0.962,0.808,0.894,0.782,0.885,0.676,0.389,0.767,0.366,0.15,0.578,0.709,0.368,0.817,0.378,0.189,0.593
relu,"(25,)",0.001,0.885,0.958,0.812,0.893,0.781,0.885,0.676,0.368,0.773,0.355,0.14,0.571,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(25,)",0.0001,0.883,0.95,0.817,0.891,0.775,0.883,0.681,0.347,0.787,0.344,0.133,0.567,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.1,0.879,0.954,0.804,0.887,0.769,0.879,0.681,0.4,0.77,0.378,0.166,0.585,0.646,0.263,0.767,0.263,0.03,0.515
relu,"(50,)",0.01,0.892,0.954,0.829,0.898,0.79,0.892,0.699,0.389,0.797,0.382,0.184,0.593,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.001,0.896,0.954,0.838,0.902,0.797,0.896,0.699,0.368,0.803,0.369,0.172,0.586,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(50,)",0.0001,0.89,0.954,0.825,0.897,0.786,0.89,0.668,0.337,0.773,0.328,0.108,0.555,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(75,)",0.1,0.875,0.962,0.788,0.885,0.763,0.875,0.686,0.421,0.77,0.393,0.184,0.596,0.658,0.263,0.783,0.27,0.047,0.523
relu,"(75,)",0.01,0.898,0.967,0.829,0.905,0.805,0.898,0.709,0.337,0.827,0.358,0.171,0.582,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(75,)",0.001,0.906,0.975,0.838,0.913,0.822,0.906,0.699,0.368,0.803,0.371,0.173,0.586,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(75,)",0.0001,0.906,0.979,0.833,0.913,0.823,0.906,0.699,0.358,0.807,0.363,0.167,0.582,0.709,0.316,0.833,0.343,0.159,0.575
relu,"(100,)",0.1,0.879,0.954,0.804,0.888,0.769,0.879,0.676,0.379,0.77,0.361,0.145,0.574,0.722,0.368,0.833,0.389,0.21,0.601
relu,"(100,)",0.01,0.9,0.971,0.829,0.907,0.809,0.9,0.686,0.337,0.797,0.339,0.134,0.567,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(100,)",0.001,0.906,0.971,0.842,0.913,0.822,0.906,0.666,0.263,0.793,0.274,0.058,0.528,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(100,)",0.0001,0.908,0.962,0.854,0.914,0.823,0.908,0.656,0.253,0.783,0.261,0.037,0.518,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(125,)",0.1,0.869,0.938,0.8,0.877,0.746,0.869,0.668,0.389,0.757,0.36,0.139,0.573,0.684,0.368,0.783,0.359,0.149,0.576
relu,"(125,)",0.01,0.888,0.967,0.808,0.896,0.787,0.888,0.663,0.337,0.767,0.325,0.102,0.552,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(125,)",0.001,0.896,0.967,0.825,0.903,0.802,0.896,0.658,0.347,0.757,0.327,0.099,0.552,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(125,)",0.0001,0.896,0.971,0.821,0.903,0.802,0.896,0.663,0.337,0.767,0.325,0.101,0.552,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(150,)",0.1,0.875,0.95,0.8,0.884,0.761,0.875,0.663,0.379,0.753,0.35,0.126,0.566,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(150,)",0.01,0.89,0.958,0.821,0.897,0.788,0.89,0.694,0.389,0.79,0.38,0.177,0.59,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(150,)",0.001,0.9,0.967,0.833,0.906,0.808,0.9,0.676,0.337,0.783,0.333,0.119,0.56,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(150,)",0.0001,0.885,0.942,0.829,0.892,0.777,0.885,0.666,0.358,0.763,0.34,0.117,0.561,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(175,)",0.1,0.86,0.942,0.779,0.871,0.733,0.86,0.661,0.337,0.763,0.323,0.098,0.55,0.646,0.316,0.75,0.3,0.064,0.533
relu,"(175,)",0.01,0.898,0.967,0.829,0.905,0.805,0.898,0.671,0.253,0.803,0.267,0.057,0.528,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(175,)",0.001,0.894,0.958,0.829,0.901,0.795,0.894,0.663,0.263,0.79,0.272,0.054,0.527,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(175,)",0.0001,0.89,0.958,0.821,0.897,0.787,0.89,0.653,0.263,0.777,0.266,0.04,0.52,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(200,)",0.1,0.869,0.958,0.779,0.879,0.751,0.869,0.676,0.421,0.757,0.38,0.167,0.589,0.684,0.474,0.75,0.419,0.208,0.612
relu,"(200,)",0.01,0.885,0.954,0.817,0.894,0.779,0.885,0.694,0.432,0.777,0.404,0.2,0.604,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(200,)",0.001,0.904,0.971,0.838,0.911,0.817,0.904,0.691,0.411,0.78,0.39,0.184,0.595,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(200,)",0.0001,0.896,0.954,0.838,0.902,0.797,0.896,0.686,0.379,0.783,0.367,0.159,0.581,0.696,0.368,0.8,0.368,0.168,0.584
relu,"(225,)",0.1,0.875,0.962,0.788,0.886,0.764,0.875,0.653,0.305,0.763,0.292,0.063,0.534,0.684,0.316,0.8,0.324,0.118,0.558
relu,"(225,)",0.01,0.894,0.95,0.838,0.9,0.794,0.894,0.684,0.358,0.787,0.351,0.142,0.572,0.671,0.211,0.817,0.235,0.03,0.514
