activation,layers,learning_rate,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
relu,"(25,)",0.1,0.879,0.95,0.808,0.888,0.772,0.879,0.694,0.295,0.82,0.315,0.122,0.557,0.734,0.421,0.833,0.432,0.259,0.627
relu,"(25,)",0.01,0.892,0.958,0.825,0.9,0.796,0.892,0.711,0.337,0.83,0.36,0.176,0.583,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(25,)",0.001,0.894,0.971,0.817,0.903,0.801,0.894,0.686,0.295,0.81,0.309,0.108,0.552,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(25,)",0.0001,0.879,0.95,0.808,0.888,0.77,0.879,0.694,0.316,0.813,0.331,0.133,0.565,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(50,)",0.1,0.873,0.942,0.804,0.881,0.756,0.873,0.668,0.284,0.79,0.282,0.07,0.537,0.671,0.368,0.767,0.35,0.131,0.568
relu,"(50,)",0.01,0.894,0.958,0.829,0.901,0.799,0.894,0.711,0.305,0.84,0.336,0.16,0.573,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(50,)",0.001,0.9,0.958,0.842,0.906,0.81,0.9,0.701,0.284,0.833,0.314,0.128,0.559,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(50,)",0.0001,0.904,0.958,0.85,0.909,0.816,0.904,0.694,0.274,0.827,0.3,0.108,0.55,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(75,)",0.1,0.875,0.938,0.812,0.882,0.759,0.875,0.691,0.274,0.823,0.294,0.101,0.549,0.696,0.105,0.883,0.143,-0.015,0.494
relu,"(75,)",0.01,0.912,0.962,0.862,0.917,0.833,0.912,0.696,0.284,0.827,0.31,0.119,0.555,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(75,)",0.001,0.908,0.962,0.854,0.913,0.825,0.908,0.704,0.326,0.823,0.346,0.158,0.575,0.684,0.211,0.833,0.242,0.049,0.522
relu,"(75,)",0.0001,0.908,0.958,0.858,0.913,0.824,0.908,0.711,0.358,0.823,0.373,0.187,0.591,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(100,)",0.1,0.875,0.958,0.792,0.885,0.766,0.875,0.696,0.337,0.81,0.339,0.148,0.573,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(100,)",0.01,0.898,0.958,0.838,0.904,0.806,0.898,0.706,0.295,0.837,0.324,0.141,0.566,0.684,0.105,0.867,0.138,-0.036,0.486
relu,"(100,)",0.001,0.898,0.962,0.833,0.905,0.807,0.898,0.714,0.326,0.837,0.355,0.175,0.581,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(100,)",0.0001,0.902,0.958,0.846,0.907,0.813,0.902,0.714,0.347,0.83,0.368,0.186,0.589,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(125,)",0.1,0.875,0.938,0.812,0.882,0.761,0.875,0.671,0.305,0.787,0.304,0.091,0.546,0.734,0.316,0.867,0.364,0.204,0.591
relu,"(125,)",0.01,0.894,0.954,0.833,0.9,0.798,0.894,0.701,0.295,0.83,0.317,0.131,0.562,0.671,0.211,0.817,0.235,0.03,0.514
relu,"(125,)",0.001,0.902,0.954,0.85,0.907,0.812,0.902,0.694,0.295,0.82,0.317,0.122,0.557,0.646,0.211,0.783,0.222,-0.006,0.497
relu,"(125,)",0.0001,0.906,0.958,0.854,0.911,0.82,0.906,0.701,0.295,0.83,0.322,0.134,0.562,0.684,0.263,0.817,0.286,0.085,0.54
relu,"(150,)",0.1,0.879,0.942,0.817,0.887,0.772,0.879,0.681,0.263,0.813,0.284,0.085,0.538,0.722,0.316,0.85,0.353,0.181,0.583
relu,"(150,)",0.01,0.896,0.954,0.838,0.902,0.802,0.896,0.719,0.305,0.85,0.338,0.168,0.578,0.709,0.211,0.867,0.258,0.092,0.539
relu,"(150,)",0.001,0.9,0.954,0.846,0.906,0.81,0.9,0.706,0.263,0.847,0.302,0.126,0.555,0.671,0.158,0.833,0.187,-0.01,0.496
relu,"(150,)",0.0001,0.9,0.95,0.85,0.905,0.811,0.9,0.709,0.295,0.84,0.329,0.152,0.567,0.658,0.158,0.817,0.182,-0.028,0.487
relu,"(175,)",0.1,0.89,0.954,0.825,0.896,0.791,0.89,0.673,0.326,0.783,0.316,0.105,0.555,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(175,)",0.01,0.892,0.954,0.829,0.899,0.794,0.892,0.701,0.263,0.84,0.295,0.113,0.552,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(175,)",0.001,0.898,0.954,0.842,0.904,0.805,0.898,0.714,0.284,0.85,0.324,0.151,0.567,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(175,)",0.0001,0.898,0.954,0.842,0.904,0.805,0.898,0.706,0.263,0.847,0.301,0.123,0.555,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(200,)",0.1,0.879,0.933,0.825,0.885,0.768,0.879,0.658,0.295,0.773,0.291,0.07,0.534,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(200,)",0.01,0.9,0.95,0.85,0.905,0.81,0.9,0.722,0.347,0.84,0.374,0.199,0.594,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(200,)",0.001,0.898,0.954,0.842,0.904,0.807,0.898,0.714,0.337,0.833,0.362,0.181,0.585,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(200,)",0.0001,0.902,0.954,0.85,0.907,0.814,0.902,0.711,0.347,0.827,0.367,0.182,0.587,0.696,0.316,0.817,0.333,0.138,0.566
relu,"(225,)",0.1,0.865,0.946,0.783,0.876,0.744,0.865,0.651,0.295,0.763,0.286,0.06,0.529,0.658,0.105,0.833,0.129,-0.073,0.469
relu,"(225,)",0.01,0.896,0.954,0.838,0.902,0.802,0.896,0.714,0.316,0.84,0.344,0.167,0.578,0.696,0.211,0.85,0.25,0.07,0.53
relu,"(225,)",0.001,0.898,0.954,0.842,0.904,0.806,0.898,0.722,0.316,0.85,0.354,0.184,0.583,0.709,0.158,0.883,0.207,0.053,0.521
relu,"(225,)",0.0001,0.9,0.962,0.838,0.906,0.811,0.9,0.724,0.347,0.843,0.375,0.202,0.595,0.696,0.158,0.867,0.2,0.03,0.512
relu,"(250,)",0.1,0.862,0.933,0.792,0.872,0.74,0.862,0.671,0.284,0.793,0.291,0.081,0.539,0.658,0.316,0.767,0.308,0.081,0.541
relu,"(250,)",0.01,0.902,0.954,0.85,0.908,0.814,0.902,0.719,0.316,0.847,0.351,0.178,0.581,0.722,0.263,0.867,0.312,0.15,0.565
relu,"(250,)",0.001,0.9,0.954,0.846,0.906,0.809,0.9,0.722,0.305,0.853,0.347,0.178,0.579,0.696,0.263,0.833,0.294,0.105,0.548
relu,"(250,)",0.0001,0.902,0.954,0.85,0.907,0.813,0.902,0.719,0.295,0.853,0.336,0.166,0.574,0.709,0.263,0.85,0.303,0.127,0.557
relu,"(275,)",0.1,0.879,0.929,0.829,0.885,0.769,0.879,0.663,0.316,0.773,0.311,0.09,0.545,0.646,0.211,0.783,0.222,-0.006,0.497
relu,"(275,)",0.01,0.906,0.958,0.854,0.911,0.821,0.906,0.691,0.221,0.84,0.258,0.072,0.531,0.684,0.158,0.85,0.194,0.009,0.504
relu,"(275,)",0.001,0.908,0.958,0.858,0.913,0.827,0.908,0.709,0.295,0.84,0.329,0.148,0.567,0.722,0.211,0.883,0.267,0.116,0.547
relu,"(275,)",0.0001,0.902,0.954,0.85,0.908,0.813,0.902,0.706,0.305,0.833,0.335,0.151,0.569,0.696,0.211,0.85,0.25,0.07,0.53
