Kernel,C,degree,gamma,coef0,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
poly,1,2,0.1,0,-5.9,5.3,-0.2,0.729,0.399,0.829,0.405,0.235,0.614,0.709,0.505,0.773,0.454,0.262,0.639,0.696,0.526,0.75,0.455,0.254,0.638
poly,1,2,0.1,1,-5.4,5.0,-0.5,0.709,0.616,0.738,0.499,0.318,0.677,0.62,0.568,0.637,0.418,0.178,0.603,0.62,0.632,0.617,0.444,0.214,0.624
poly,1,2,0.1,2,-5.4,5.3,-0.2,0.763,0.507,0.842,0.504,0.353,0.674,0.701,0.505,0.763,0.45,0.253,0.634,0.709,0.579,0.75,0.489,0.299,0.664
poly,1,2,0.1,3,-5.7,5.7,-0.5,0.741,0.629,0.775,0.537,0.373,0.702,0.603,0.505,0.633,0.377,0.12,0.569,0.595,0.579,0.6,0.407,0.154,0.589
poly,1,2,0.1,4,-6.0,6.1,-0.4,0.741,0.575,0.792,0.515,0.349,0.683,0.633,0.484,0.68,0.385,0.145,0.582,0.633,0.526,0.667,0.408,0.17,0.596
poly,1,2,0.01,0,-1.5,1.7,-0.8,0.706,0.656,0.721,0.511,0.334,0.689,0.651,0.737,0.623,0.505,0.31,0.68,0.62,0.789,0.567,0.5,0.305,0.678
poly,1,2,0.01,1,-2.7,4.1,-0.1,0.789,0.534,0.867,0.54,0.407,0.7,0.729,0.389,0.837,0.409,0.236,0.613,0.696,0.316,0.817,0.333,0.138,0.566
poly,1,2,0.01,2,-4.5,4.0,0.4,0.812,0.41,0.933,0.497,0.409,0.672,0.754,0.263,0.91,0.34,0.222,0.587,0.747,0.263,0.9,0.333,0.201,0.582
poly,1,2,0.01,3,-5.6,4.3,0.2,0.811,0.466,0.917,0.533,0.426,0.691,0.744,0.358,0.867,0.403,0.25,0.612,0.722,0.368,0.833,0.389,0.21,0.601
poly,1,2,0.01,4,-6.5,4.7,0.3,0.815,0.466,0.921,0.537,0.434,0.693,0.747,0.326,0.88,0.384,0.24,0.603,0.709,0.263,0.85,0.303,0.127,0.557
poly,1,2,0.001,0,0.3,0.8,0.5,0.689,0.35,0.796,0.309,0.281,0.573,0.638,0.263,0.757,0.199,0.027,0.51,0.759,0.053,0.983,0.095,0.098,0.518
poly,1,2,0.001,1,-1.5,1.7,0.1,0.818,0.328,0.967,0.449,0.416,0.647,0.78,0.295,0.933,0.391,0.3,0.614,0.797,0.368,0.933,0.467,0.373,0.651
poly,1,2,0.001,2,-2.1,2.0,0.4,0.827,0.327,0.979,0.458,0.447,0.653,0.78,0.253,0.947,0.352,0.281,0.6,0.772,0.263,0.933,0.357,0.264,0.598
poly,1,2,0.001,3,-2.6,2.4,0.6,0.818,0.287,0.979,0.41,0.403,0.633,0.775,0.221,0.95,0.315,0.248,0.586,0.785,0.263,0.95,0.37,0.302,0.607
poly,1,2,0.001,4,-2.9,2.8,0.7,0.818,0.272,0.983,0.399,0.404,0.628,0.782,0.232,0.957,0.331,0.275,0.594,0.797,0.263,0.967,0.385,0.346,0.615
poly,1,3,0.1,0,-11.9,9.7,-0.5,0.77,0.518,0.846,0.511,0.363,0.682,0.661,0.411,0.74,0.366,0.14,0.575,0.646,0.474,0.7,0.391,0.157,0.587
poly,1,3,0.1,1,-5.9,7.1,-0.4,0.738,0.49,0.812,0.464,0.293,0.651,0.653,0.411,0.73,0.36,0.13,0.57,0.658,0.474,0.717,0.4,0.173,0.595
poly,1,3,0.1,2,-5.8,5.9,-0.6,0.696,0.615,0.721,0.487,0.299,0.668,0.58,0.558,0.587,0.39,0.124,0.572,0.62,0.737,0.583,0.483,0.274,0.66
poly,1,3,0.1,3,-5.7,5.4,-0.6,0.703,0.654,0.717,0.507,0.327,0.685,0.577,0.568,0.58,0.393,0.128,0.574,0.633,0.737,0.6,0.491,0.288,0.668
poly,1,3,0.1,4,-5.7,5.2,-0.5,0.731,0.588,0.775,0.508,0.335,0.681,0.608,0.505,0.64,0.382,0.127,0.573,0.633,0.632,0.633,0.453,0.229,0.632
poly,1,3,0.01,0,-1.2,1.4,-0.9,0.738,0.519,0.804,0.482,0.312,0.662,0.752,0.621,0.793,0.545,0.385,0.707,0.734,0.632,0.767,0.533,0.362,0.699
poly,1,3,0.01,1,-3.2,4.5,-0.3,0.77,0.587,0.825,0.548,0.398,0.706,0.658,0.389,0.743,0.354,0.126,0.566,0.633,0.368,0.717,0.326,0.079,0.543
poly,1,3,0.01,2,-5.0,4.8,0.2,0.799,0.395,0.921,0.474,0.374,0.658,0.701,0.221,0.853,0.26,0.085,0.537,0.696,0.211,0.85,0.25,0.07,0.53
poly,1,3,0.01,3,-7.8,7.4,-0.2,0.776,0.547,0.846,0.534,0.388,0.696,0.633,0.358,0.72,0.319,0.073,0.539,0.658,0.368,0.75,0.341,0.113,0.559
poly,1,3,0.01,4,-10.7,9.3,-0.2,0.77,0.546,0.838,0.527,0.377,0.692,0.633,0.4,0.707,0.342,0.097,0.553,0.646,0.316,0.75,0.3,0.064,0.533
poly,1,3,0.001,0,0.8,0.9,0.8,0.647,0.447,0.712,0.352,0.188,0.58,0.623,0.379,0.7,0.297,0.079,0.539,0.759,0.053,0.983,0.095,0.098,0.518
poly,1,3,0.001,1,-1.8,1.8,0.3,0.821,0.3,0.979,0.429,0.422,0.64,0.777,0.221,0.953,0.318,0.261,0.587,0.759,0.211,0.933,0.296,0.204,0.572
poly,1,3,0.001,2,-3.1,3.1,0.4,0.818,0.369,0.954,0.476,0.409,0.661,0.78,0.337,0.92,0.421,0.314,0.628,0.759,0.263,0.917,0.345,0.231,0.59
poly,1,3,0.001,3,-3.9,3.9,0.3,0.802,0.493,0.896,0.528,0.414,0.695,0.762,0.389,0.88,0.441,0.301,0.635,0.734,0.316,0.867,0.364,0.204,0.591
poly,1,3,0.001,4,-5.1,4.6,0.5,0.808,0.438,0.921,0.512,0.411,0.679,0.759,0.358,0.887,0.417,0.283,0.622,0.747,0.263,0.9,0.333,0.201,0.582
poly,5,2,0.1,0,-6.0,5.5,-0.2,0.725,0.412,0.821,0.405,0.234,0.617,0.701,0.484,0.77,0.438,0.24,0.627,0.734,0.632,0.767,0.533,0.362,0.699
poly,5,2,0.1,1,-5.4,5.0,-0.6,0.69,0.656,0.7,0.498,0.311,0.678,0.595,0.653,0.577,0.437,0.196,0.615,0.633,0.737,0.6,0.491,0.288,0.668
poly,5,2,0.1,2,-5.4,5.5,-0.2,0.767,0.521,0.842,0.512,0.364,0.681,0.696,0.505,0.757,0.446,0.246,0.631,0.709,0.579,0.75,0.489,0.299,0.664
poly,5,2,0.1,3,-5.7,6.0,-0.5,0.747,0.629,0.783,0.543,0.382,0.706,0.597,0.505,0.627,0.374,0.114,0.566,0.595,0.579,0.6,0.407,0.154,0.589
poly,5,2,0.1,4,-6.0,6.4,-0.4,0.747,0.575,0.8,0.52,0.358,0.688,0.635,0.484,0.683,0.387,0.149,0.584,0.633,0.526,0.667,0.408,0.17,0.596
poly,5,2,0.01,0,-2.5,5.2,-0.5,0.76,0.533,0.829,0.509,0.353,0.681,0.732,0.547,0.79,0.494,0.317,0.669,0.722,0.526,0.783,0.476,0.291,0.655
poly,5,2,0.01,1,-5.0,4.6,-0.0,0.792,0.49,0.883,0.525,0.396,0.687,0.696,0.326,0.813,0.34,0.145,0.57,0.696,0.263,0.833,0.294,0.105,0.548
poly,5,2,0.01,2,-7.8,7.9,0.3,0.811,0.423,0.929,0.506,0.418,0.676,0.701,0.274,0.837,0.3,0.118,0.555,0.722,0.263,0.867,0.312,0.15,0.565
poly,5,2,0.01,3,-10.6,10.4,0.5,0.805,0.382,0.933,0.475,0.39,0.658,0.719,0.263,0.863,0.304,0.143,0.563,0.734,0.263,0.883,0.323,0.174,0.573
poly,5,2,0.01,4,-12.7,12.4,-0.5,0.747,0.643,0.779,0.546,0.388,0.711,0.592,0.484,0.627,0.361,0.097,0.555,0.557,0.421,0.6,0.314,0.018,0.511
poly,5,2,0.001,0,-0.9,0.8,-0.6,0.792,0.232,0.962,0.336,0.287,0.597,0.742,0.2,0.913,0.268,0.151,0.557,0.734,0.158,0.917,0.222,0.106,0.537
poly,5,2,0.001,1,-3.0,2.9,0.9,0.815,0.245,0.988,0.37,0.391,0.616,0.787,0.179,0.98,0.279,0.292,0.579,0.785,0.158,0.983,0.261,0.275,0.571
poly,5,2,0.001,2,-3.6,3.7,0.4,0.808,0.423,0.925,0.496,0.4,0.674,0.78,0.358,0.913,0.436,0.328,0.636,0.772,0.316,0.917,0.4,0.287,0.616
poly,5,2,0.001,3,-4.2,4.0,0.2,0.789,0.52,0.871,0.526,0.398,0.695,0.744,0.411,0.85,0.439,0.278,0.63,0.722,0.421,0.817,0.421,0.238,0.619
poly,5,2,0.001,4,-4.7,4.3,0.6,0.815,0.41,0.938,0.501,0.414,0.674,0.772,0.337,0.91,0.414,0.3,0.623,0.772,0.316,0.917,0.4,0.287,0.616
poly,5,3,0.1,0,-11.9,9.7,-0.5,0.77,0.518,0.846,0.511,0.363,0.682,0.661,0.411,0.74,0.366,0.14,0.575,0.646,0.474,0.7,0.391,0.157,0.587
poly,5,3,0.1,1,-5.9,7.1,-0.4,0.738,0.49,0.812,0.464,0.293,0.651,0.653,0.411,0.73,0.36,0.13,0.57,0.658,0.474,0.717,0.4,0.173,0.595
poly,5,3,0.1,2,-5.8,5.9,-0.6,0.696,0.615,0.721,0.487,0.299,0.668,0.58,0.558,0.587,0.39,0.124,0.572,0.62,0.737,0.583,0.483,0.274,0.66
poly,5,3,0.1,3,-5.7,5.4,-0.6,0.703,0.654,0.717,0.507,0.327,0.685,0.577,0.568,0.58,0.393,0.128,0.574,0.633,0.737,0.6,0.491,0.288,0.668
poly,5,3,0.1,4,-5.7,5.2,-0.5,0.731,0.588,0.775,0.508,0.335,0.681,0.608,0.505,0.64,0.382,0.127,0.573,0.633,0.632,0.633,0.453,0.229,0.632
poly,5,3,0.01,0,-1.5,3.2,-0.8,0.76,0.532,0.829,0.509,0.353,0.681,0.714,0.526,0.773,0.468,0.28,0.65,0.709,0.526,0.767,0.465,0.272,0.646
poly,5,3,0.01,1,-5.5,4.1,-0.4,0.728,0.642,0.754,0.527,0.356,0.698,0.615,0.453,0.667,0.361,0.107,0.56,0.671,0.526,0.717,0.435,0.219,0.621
poly,5,3,0.01,2,-9.4,7.3,-0.0,0.776,0.492,0.862,0.508,0.369,0.677,0.686,0.368,0.787,0.361,0.154,0.578,0.684,0.316,0.8,0.324,0.118,0.558
poly,5,3,0.01,3,-11.7,9.4,0.2,0.789,0.466,0.888,0.506,0.388,0.677,0.711,0.389,0.813,0.393,0.205,0.601,0.684,0.316,0.8,0.324,0.118,0.558
poly,5,3,0.01,4,-13.5,11.1,0.3,0.789,0.452,0.892,0.5,0.38,0.672,0.711,0.368,0.82,0.382,0.195,0.594,0.696,0.368,0.8,0.368,0.168,0.584
poly,5,3,0.001,0,-0.7,0.3,-0.0,0.773,0.147,0.962,0.193,0.142,0.555,0.744,0.126,0.94,0.18,0.125,0.533,0.759,0.053,0.983,0.095,0.098,0.518
poly,5,3,0.001,1,-3.0,3.4,0.3,0.805,0.423,0.921,0.492,0.394,0.672,0.782,0.347,0.92,0.431,0.326,0.634,0.759,0.316,0.9,0.387,0.257,0.608
poly,5,3,0.001,2,-6.0,4.9,0.5,0.808,0.425,0.925,0.501,0.405,0.675,0.762,0.358,0.89,0.419,0.285,0.624,0.734,0.211,0.9,0.276,0.142,0.555
poly,5,3,0.001,3,-8.4,5.7,0.6,0.805,0.439,0.917,0.508,0.404,0.678,0.749,0.337,0.88,0.392,0.249,0.608,0.759,0.368,0.883,0.424,0.282,0.626
poly,5,3,0.001,4,-10.1,7.0,0.4,0.796,0.508,0.883,0.538,0.411,0.695,0.716,0.411,0.813,0.411,0.225,0.612,0.747,0.421,0.85,0.444,0.282,0.636
poly,10,2,0.1,0,-6.0,5.5,-0.2,0.725,0.412,0.821,0.405,0.234,0.617,0.701,0.484,0.77,0.438,0.24,0.627,0.734,0.632,0.767,0.533,0.362,0.699
poly,10,2,0.1,1,-5.4,5.0,-0.6,0.69,0.656,0.7,0.498,0.311,0.678,0.595,0.653,0.577,0.437,0.196,0.615,0.633,0.737,0.6,0.491,0.288,0.668
poly,10,2,0.1,2,-5.4,5.5,-0.2,0.767,0.521,0.842,0.512,0.364,0.681,0.696,0.505,0.757,0.446,0.246,0.631,0.709,0.579,0.75,0.489,0.299,0.664
poly,10,2,0.1,3,-5.7,6.0,-0.5,0.747,0.629,0.783,0.543,0.382,0.706,0.597,0.505,0.627,0.374,0.114,0.566,0.595,0.579,0.6,0.407,0.154,0.589
poly,10,2,0.1,4,-6.0,6.4,-0.4,0.747,0.575,0.8,0.52,0.358,0.688,0.635,0.484,0.683,0.387,0.149,0.584,0.633,0.526,0.667,0.408,0.17,0.596
poly,10,2,0.01,0,-3.7,4.9,-0.5,0.735,0.534,0.796,0.486,0.315,0.665,0.694,0.526,0.747,0.452,0.251,0.636,0.696,0.526,0.75,0.455,0.254,0.638
poly,10,2,0.01,1,-6.4,5.9,-0.4,0.757,0.616,0.8,0.542,0.387,0.708,0.628,0.484,0.673,0.384,0.141,0.579,0.633,0.526,0.667,0.408,0.17,0.596
poly,10,2,0.01,2,-9.8,9.1,-0.2,0.779,0.547,0.85,0.54,0.397,0.698,0.646,0.411,0.72,0.357,0.121,0.565,0.646,0.316,0.75,0.3,0.064,0.533
poly,10,2,0.01,3,-12.7,11.7,-0.2,0.77,0.56,0.833,0.535,0.385,0.697,0.633,0.411,0.703,0.348,0.104,0.557,0.633,0.316,0.733,0.293,0.047,0.525
poly,10,2,0.01,4,-15.4,14.2,-0.4,0.757,0.588,0.808,0.532,0.375,0.698,0.608,0.453,0.657,0.352,0.095,0.555,0.595,0.421,0.65,0.333,0.063,0.536
poly,10,2,0.001,0,-1.1,1.1,-0.6,0.802,0.247,0.971,0.36,0.329,0.609,0.749,0.221,0.917,0.297,0.186,0.569,0.747,0.211,0.917,0.286,0.171,0.564
poly,10,2,0.001,1,-3.5,3.6,0.4,0.808,0.423,0.925,0.496,0.4,0.674,0.777,0.347,0.913,0.427,0.318,0.63,0.759,0.263,0.917,0.345,0.231,0.59
poly,10,2,0.001,2,-4.7,4.2,0.6,0.815,0.41,0.938,0.5,0.415,0.674,0.777,0.337,0.917,0.418,0.314,0.627,0.759,0.263,0.917,0.345,0.231,0.59
poly,10,2,0.001,3,-6.1,5.1,0.7,0.812,0.383,0.942,0.48,0.403,0.662,0.775,0.337,0.913,0.415,0.301,0.625,0.759,0.263,0.917,0.345,0.231,0.59
poly,10,2,0.001,4,-7.5,5.2,0.7,0.812,0.425,0.929,0.506,0.413,0.677,0.767,0.337,0.903,0.41,0.286,0.62,0.747,0.263,0.9,0.333,0.201,0.582
poly,10,3,0.1,0,-11.9,9.7,-0.5,0.77,0.518,0.846,0.511,0.363,0.682,0.661,0.411,0.74,0.366,0.14,0.575,0.646,0.474,0.7,0.391,0.157,0.587
poly,10,3,0.1,1,-5.9,7.1,-0.4,0.738,0.49,0.812,0.464,0.293,0.651,0.653,0.411,0.73,0.36,0.13,0.57,0.658,0.474,0.717,0.4,0.173,0.595
poly,10,3,0.1,2,-5.8,5.9,-0.6,0.696,0.615,0.721,0.487,0.299,0.668,0.58,0.558,0.587,0.39,0.124,0.572,0.62,0.737,0.583,0.483,0.274,0.66
poly,10,3,0.1,3,-5.7,5.4,-0.6,0.703,0.654,0.717,0.507,0.327,0.685,0.577,0.568,0.58,0.393,0.128,0.574,0.633,0.737,0.6,0.491,0.288,0.668
poly,10,3,0.1,4,-5.7,5.2,-0.5,0.731,0.588,0.775,0.508,0.335,0.681,0.608,0.505,0.64,0.382,0.127,0.573,0.633,0.632,0.633,0.453,0.229,0.632
poly,10,3,0.01,0,-1.7,6.7,-0.8,0.735,0.602,0.775,0.515,0.347,0.688,0.638,0.505,0.68,0.4,0.165,0.593,0.62,0.526,0.65,0.4,0.154,0.588
poly,10,3,0.01,1,-6.0,5.3,0.6,0.808,0.288,0.967,0.405,0.371,0.627,0.747,0.253,0.903,0.323,0.205,0.578,0.722,0.158,0.9,0.214,0.078,0.529
poly,10,3,0.01,2,-9.3,7.3,-0.0,0.783,0.493,0.871,0.515,0.382,0.682,0.691,0.379,0.79,0.371,0.168,0.584,0.684,0.368,0.783,0.359,0.149,0.576
poly,10,3,0.01,3,-11.7,9.4,-0.3,0.773,0.562,0.838,0.539,0.392,0.7,0.635,0.442,0.697,0.367,0.125,0.569,0.671,0.474,0.733,0.409,0.19,0.604
poly,10,3,0.01,4,-13.5,11.1,0.4,0.795,0.452,0.9,0.508,0.398,0.676,0.722,0.368,0.833,0.391,0.214,0.601,0.696,0.368,0.8,0.368,0.168,0.584
poly,10,3,0.001,0,-0.7,0.2,-0.4,0.789,0.097,1.0,0.175,0.272,0.549,0.754,0.053,0.977,0.094,0.079,0.515,0.759,0.053,0.983,0.095,0.098,0.518
poly,10,3,0.001,1,-3.8,3.9,0.7,0.815,0.342,0.958,0.456,0.397,0.65,0.78,0.274,0.94,0.371,0.29,0.607,0.772,0.263,0.933,0.357,0.264,0.598
poly,10,3,0.001,2,-7.9,5.5,0.6,0.811,0.425,0.929,0.506,0.412,0.677,0.749,0.305,0.89,0.37,0.232,0.598,0.747,0.263,0.9,0.333,0.201,0.582
