Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-4.3,6.9,0.3,0.871,0.879,0.864,0.873,0.749,0.871,0.754,0.2,1.0,0.329,0.38,0.6,0.769,0.25,1.0,0.4,0.433,0.625
linear,5,-4.3,6.9,0.3,0.871,0.879,0.864,0.873,0.749,0.871,0.754,0.2,1.0,0.329,0.38,0.6,0.769,0.25,1.0,0.4,0.433,0.625
linear,10,-4.3,6.9,0.3,0.871,0.879,0.864,0.873,0.749,0.871,0.754,0.2,1.0,0.329,0.38,0.6,0.769,0.25,1.0,0.4,0.433,0.625
linear,15,-4.3,6.9,0.3,0.871,0.879,0.864,0.873,0.749,0.871,0.754,0.2,1.0,0.329,0.38,0.6,0.769,0.25,1.0,0.4,0.433,0.625
