Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-3.2,4.5,0.4,0.973,0.946,1.0,0.972,0.947,0.973,0.762,0.225,1.0,0.358,0.402,0.612,0.769,0.25,1.0,0.4,0.433,0.625
linear,5,-3.2,4.5,0.4,0.973,0.946,1.0,0.972,0.947,0.973,0.762,0.225,1.0,0.358,0.402,0.612,0.769,0.25,1.0,0.4,0.433,0.625
linear,10,-3.2,4.5,0.4,0.973,0.946,1.0,0.972,0.947,0.973,0.762,0.225,1.0,0.358,0.402,0.612,0.769,0.25,1.0,0.4,0.433,0.625
linear,15,-3.2,4.5,0.4,0.973,0.946,1.0,0.972,0.947,0.973,0.762,0.225,1.0,0.358,0.402,0.612,0.769,0.25,1.0,0.4,0.433,0.625
