Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.8,17.8,0.7,0.764,0.649,0.88,0.733,0.544,0.764,0.854,0.775,0.889,0.766,0.661,0.832,0.885,0.75,0.944,0.8,0.723,0.847
linear,5,-6.5,21.5,0.5,0.757,0.703,0.812,0.743,0.519,0.758,0.785,0.75,0.8,0.683,0.531,0.775,0.885,0.875,0.889,0.824,0.741,0.882
linear,10,-6.5,23.0,0.5,0.757,0.69,0.827,0.741,0.523,0.758,0.785,0.775,0.789,0.69,0.539,0.782,0.808,0.75,0.833,0.706,0.566,0.792
linear,15,-6.5,23.1,0.6,0.764,0.69,0.84,0.745,0.537,0.765,0.8,0.75,0.822,0.697,0.554,0.786,0.846,0.75,0.889,0.75,0.639,0.819
