Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-16.2,14.0,0.5,0.799,0.436,0.891,0.469,0.359,0.664,0.77,0.473,0.848,0.461,0.318,0.66,0.698,0.455,0.762,0.385,0.195,0.608
linear,5,-22.2,17.8,0.4,0.789,0.436,0.879,0.46,0.339,0.658,0.751,0.473,0.824,0.444,0.287,0.648,0.679,0.364,0.762,0.32,0.115,0.563
linear,10,-23.0,18.4,0.2,0.785,0.436,0.873,0.457,0.333,0.655,0.747,0.491,0.814,0.451,0.292,0.653,0.698,0.455,0.762,0.385,0.195,0.608
linear,15,-23.0,18.4,0.2,0.785,0.436,0.873,0.457,0.333,0.655,0.747,0.491,0.814,0.451,0.292,0.653,0.698,0.364,0.786,0.333,0.141,0.575
