Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-11.2,20.0,2.0,0.813,0.272,0.952,0.364,0.299,0.612,0.789,0.364,0.9,0.414,0.301,0.632,0.83,0.364,0.952,0.471,0.404,0.658
linear,5,-18.9,31.7,4.6,0.818,0.25,0.964,0.351,0.315,0.607,0.808,0.273,0.948,0.37,0.31,0.61,0.849,0.364,0.976,0.5,0.471,0.67
linear,10,-33.9,38.6,7.7,0.832,0.181,1.0,0.29,0.342,0.59,0.83,0.218,0.99,0.345,0.39,0.604,0.83,0.182,1.0,0.308,0.387,0.591
linear,15,-38.2,40.0,5.1,0.818,0.272,0.958,0.367,0.318,0.615,0.804,0.291,0.938,0.376,0.3,0.615,0.849,0.364,0.976,0.5,0.471,0.67
