Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-5.7,9.2,-0.0,0.785,0.769,0.788,0.603,0.491,0.779,0.691,0.727,0.681,0.496,0.341,0.704,0.717,0.727,0.714,0.516,0.369,0.721
linear,5,-6.0,9.8,-0.1,0.761,0.772,0.759,0.569,0.451,0.766,0.664,0.727,0.648,0.475,0.31,0.687,0.698,0.818,0.667,0.529,0.397,0.742
linear,10,-6.0,9.9,-0.1,0.761,0.772,0.759,0.569,0.451,0.766,0.664,0.727,0.648,0.475,0.31,0.687,0.698,0.818,0.667,0.529,0.397,0.742
linear,15,-6.8,9.9,-0.1,0.761,0.772,0.759,0.569,0.451,0.766,0.675,0.727,0.662,0.483,0.322,0.695,0.698,0.818,0.667,0.529,0.397,0.742
