n_estimators,max_depth,max_features,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
200,None,0.25,0.946,0.946,0.947,0.946,0.893,0.946,0.831,0.75,0.867,0.732,0.61,0.808,0.808,0.75,0.833,0.706,0.566,0.792
200,None,0.5,0.932,0.932,0.933,0.932,0.866,0.933,0.815,0.725,0.856,0.706,0.573,0.79,0.846,0.75,0.889,0.75,0.639,0.819
200,None,0.75,0.899,0.918,0.879,0.9,0.798,0.899,0.792,0.75,0.811,0.691,0.541,0.781,0.769,0.625,0.833,0.625,0.458,0.729
200,None,None,0.912,0.905,0.92,0.911,0.826,0.912,0.777,0.675,0.822,0.651,0.489,0.749,0.769,0.625,0.833,0.625,0.458,0.729
400,None,0.25,0.946,0.946,0.947,0.946,0.893,0.946,0.815,0.75,0.844,0.715,0.581,0.797,0.808,0.75,0.833,0.706,0.566,0.792
400,None,0.5,0.946,0.946,0.947,0.946,0.893,0.946,0.815,0.75,0.844,0.713,0.58,0.797,0.846,0.75,0.889,0.75,0.639,0.819
400,None,0.75,0.906,0.918,0.893,0.906,0.812,0.906,0.785,0.7,0.822,0.666,0.51,0.761,0.808,0.75,0.833,0.706,0.566,0.792
400,None,None,0.905,0.918,0.893,0.906,0.812,0.906,0.777,0.675,0.822,0.651,0.489,0.749,0.769,0.625,0.833,0.625,0.458,0.729
600,None,0.25,0.946,0.946,0.947,0.946,0.893,0.946,0.823,0.775,0.844,0.729,0.602,0.81,0.808,0.75,0.833,0.706,0.566,0.792
600,None,0.5,0.939,0.946,0.933,0.94,0.88,0.94,0.823,0.75,0.856,0.721,0.595,0.803,0.808,0.75,0.833,0.706,0.566,0.792
600,None,0.75,0.905,0.931,0.88,0.907,0.814,0.906,0.8,0.775,0.811,0.705,0.562,0.793,0.808,0.75,0.833,0.706,0.566,0.792
600,None,None,0.885,0.905,0.867,0.888,0.774,0.886,0.792,0.725,0.822,0.683,0.533,0.774,0.808,0.75,0.833,0.706,0.566,0.792
800,None,0.25,0.939,0.946,0.933,0.94,0.88,0.94,0.823,0.775,0.844,0.729,0.602,0.81,0.808,0.75,0.833,0.706,0.566,0.792
800,None,0.5,0.94,0.946,0.933,0.941,0.881,0.94,0.815,0.75,0.844,0.713,0.58,0.797,0.808,0.75,0.833,0.706,0.566,0.792
800,None,0.75,0.912,0.931,0.893,0.913,0.827,0.912,0.8,0.75,0.822,0.698,0.555,0.786,0.808,0.75,0.833,0.706,0.566,0.792
800,None,None,0.885,0.905,0.867,0.888,0.774,0.886,0.785,0.7,0.822,0.666,0.51,0.761,0.808,0.75,0.833,0.706,0.566,0.792
1000,None,0.25,0.939,0.946,0.933,0.94,0.88,0.94,0.823,0.75,0.856,0.721,0.595,0.803,0.808,0.75,0.833,0.706,0.566,0.792
1000,None,0.5,0.939,0.946,0.933,0.94,0.88,0.94,0.808,0.75,0.833,0.706,0.567,0.792,0.808,0.75,0.833,0.706,0.566,0.792
1000,None,0.75,0.912,0.931,0.893,0.913,0.827,0.912,0.8,0.75,0.822,0.698,0.555,0.786,0.808,0.75,0.833,0.706,0.566,0.792
1000,None,None,0.885,0.905,0.867,0.888,0.774,0.886,0.777,0.675,0.822,0.65,0.489,0.749,0.808,0.75,0.833,0.706,0.566,0.792
