Kernel,C,Min_Dec_Score,Max_Dec_Score,Threshold,Accuracy,Sensitivity,Specificity,F1-score,MCC,BA,Accuracy_bcv,Sensitivity_bcv,Specificity_bcv,F1-score_bcv,MCC_bcv,BA_bcv,Accuracy_blind,Sensitivity_blind,Specificity_blind,F1-score_blind,MCC_blind,BA_blind
linear,1,-29.8,32.8,0.0,0.756,0.779,0.733,0.761,0.515,0.756,0.565,0.442,0.603,0.329,0.04,0.523,0.557,0.421,0.6,0.314,0.018,0.511
linear,5,-45.2,59.3,0.0,0.754,0.771,0.738,0.757,0.511,0.754,0.565,0.442,0.603,0.328,0.04,0.523,0.57,0.368,0.633,0.292,0.002,0.501
linear,10,-51.5,66.0,-0.5,0.756,0.85,0.662,0.777,0.525,0.756,0.511,0.621,0.477,0.379,0.084,0.549,0.481,0.579,0.45,0.349,0.025,0.514
linear,15,-56.8,66.3,0.3,0.758,0.725,0.792,0.749,0.52,0.758,0.615,0.411,0.68,0.337,0.081,0.545,0.595,0.316,0.683,0.273,-0.001,0.5
